pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002415_00002428_frgp14,impostor,14,left,00002415,00002428,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:45
I_00002418_00002425_frgp14,impostor,14,left,00002418,00002425,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:46
I_00002321_00002481_frgp14,impostor,14,left,00002321,00002481,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:46
I_00002368_00002375_frgp14,impostor,14,left,00002368,00002375,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:47
I_00002325_00002328_frgp14,impostor,14,left,00002325,00002328,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:47
I_00002413_00002481_frgp14,impostor,14,left,00002413,00002481,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:48
I_00002395_00002424_frgp13,impostor,13,right,00002395,00002424,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:48
I_00002371_00002396_frgp14,impostor,14,left,00002371,00002396,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:49
I_00002340_00002384_frgp13,impostor,13,right,00002340,00002384,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:49
I_00002388_00002424_frgp14,impostor,14,left,00002388,00002424,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:50
I_00002355_00002447_frgp14,impostor,14,left,00002355,00002447,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:50
I_00002391_00002395_frgp14,impostor,14,left,00002391,00002395,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:51
I_00002325_00002356_frgp13,impostor,13,right,00002325,00002356,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:52
I_00002307_00002406_frgp14,impostor,14,left,00002307,00002406,B,60,60,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:52
I_00002415_00002462_frgp13,impostor,13,right,00002415,00002462,B,65,65,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:53
I_00002334_00002369_frgp13,impostor,13,right,00002334,00002369,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:53
I_00002312_00002369_frgp14,impostor,14,left,00002312,00002369,B,55,55,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:54
I_00002329_00002383_frgp14,impostor,14,left,00002329,00002383,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:54
I_00002332_00002349_frgp14,impostor,14,left,00002332,00002349,B,60,60,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:55
I_00002402_00002463_frgp13,impostor,13,right,00002402,00002463,B,60,60,0.555,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:55
I_00002360_00002372_frgp14,impostor,14,left,00002360,00002372,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:56
I_00002313_00002325_frgp13,impostor,13,right,00002313,00002325,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:57
I_00002379_00002481_frgp14,impostor,14,left,00002379,00002481,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:57
I_00002356_00002386_frgp13,impostor,13,right,00002356,00002386,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:58
I_00002364_00002381_frgp13,impostor,13,right,00002364,00002381,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:58
I_00002315_00002353_frgp14,impostor,14,left,00002315,00002353,B,60,60,0.554,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:59
I_00002306_00002329_frgp14,impostor,14,left,00002306,00002329,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:13:59
I_00002304_00002307_frgp13,impostor,13,right,00002304,00002307,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:00
I_00002358_00002398_frgp13,impostor,13,right,00002358,00002398,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:00
I_00002303_00002310_frgp13,impostor,13,right,00002303,00002310,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:01
I_00002388_00002447_frgp13,impostor,13,right,00002388,00002447,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:01
I_00002360_00002426_frgp14,impostor,14,left,00002360,00002426,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:02
I_00002357_00002462_frgp13,impostor,13,right,00002357,00002462,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:03
I_00002339_00002413_frgp14,impostor,14,left,00002339,00002413,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:03
I_00002340_00002463_frgp13,impostor,13,right,00002340,00002463,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:04
I_00002349_00002423_frgp14,impostor,14,left,00002349,00002423,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:04
I_00002388_00002391_frgp14,impostor,14,left,00002388,00002391,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:05
I_00002379_00002381_frgp14,impostor,14,left,00002379,00002381,B,60,60,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:05
I_00002327_00002370_frgp14,impostor,14,left,00002327,00002370,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:06
I_00002344_00002399_frgp14,impostor,14,left,00002344,00002399,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:06
I_00002406_00002426_frgp14,impostor,14,left,00002406,00002426,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:07
I_00002329_00002407_frgp13,impostor,13,right,00002329,00002407,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:08
I_00002394_00002413_frgp14,impostor,14,left,00002394,00002413,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:08
I_00002359_00002418_frgp13,impostor,13,right,00002359,00002418,B,75,75,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:09
I_00002313_00002344_frgp13,impostor,13,right,00002313,00002344,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:09
I_00002317_00002367_frgp13,impostor,13,right,00002317,00002367,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:10
I_00002426_00002481_frgp13,impostor,13,right,00002426,00002481,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:10
I_00002326_00002341_frgp14,impostor,14,left,00002326,00002341,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:11
I_00002306_00002388_frgp13,impostor,13,right,00002306,00002388,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:11
I_00002423_00002447_frgp14,impostor,14,left,00002423,00002447,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:12
I_00002314_00002319_frgp13,impostor,13,right,00002314,00002319,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:12
I_00002352_00002375_frgp14,impostor,14,left,00002352,00002375,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:13
I_00002312_00002396_frgp13,impostor,13,right,00002312,00002396,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:14
I_00002342_00002388_frgp13,impostor,13,right,00002342,00002388,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:14
G_2391_frgp13,genuine,13,right,00002391,00002391,A,95,95,0.633,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:15
I_00002391_00002392_frgp14,impostor,14,left,00002391,00002392,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:15
I_00002355_00002380_frgp13,impostor,13,right,00002355,00002380,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:16
I_00002312_00002403_frgp14,impostor,14,left,00002312,00002403,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:16
I_00002329_00002353_frgp13,impostor,13,right,00002329,00002353,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:17
I_00002334_00002371_frgp13,impostor,13,right,00002334,00002371,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:17
I_00002384_00002447_frgp13,impostor,13,right,00002384,00002447,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:18
I_00002368_00002381_frgp13,impostor,13,right,00002368,00002381,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:19
I_00002319_00002463_frgp14,impostor,14,left,00002319,00002463,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:19
I_00002440_00002455_frgp14,impostor,14,left,00002440,00002455,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:20
I_00002394_00002399_frgp13,impostor,13,right,00002394,00002399,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:20
I_00002405_00002426_frgp13,impostor,13,right,00002405,00002426,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:21
I_00002329_00002447_frgp13,impostor,13,right,00002329,00002447,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:21
I_00002334_00002440_frgp14,impostor,14,left,00002334,00002440,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:22
I_00002381_00002384_frgp13,impostor,13,right,00002381,00002384,B,60,60,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:22
I_00002303_00002339_frgp14,impostor,14,left,00002303,00002339,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:23
I_00002341_00002412_frgp14,impostor,14,left,00002341,00002412,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:24
I_00002357_00002386_frgp14,impostor,14,left,00002357,00002386,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:24
I_00002310_00002392_frgp14,impostor,14,left,00002310,00002392,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:25
I_00002355_00002369_frgp13,impostor,13,right,00002355,00002369,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:25
I_00002381_00002447_frgp13,impostor,13,right,00002381,00002447,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:26
I_00002344_00002423_frgp13,impostor,13,right,00002344,00002423,B,65,65,0.545,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:26
I_00002407_00002425_frgp14,impostor,14,left,00002407,00002425,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:27
I_00002339_00002428_frgp14,impostor,14,left,00002339,00002428,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:27
I_00002381_00002403_frgp14,impostor,14,left,00002381,00002403,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:28
I_00002303_00002373_frgp14,impostor,14,left,00002303,00002373,B,60,60,0.558,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:28
I_00002339_00002376_frgp13,impostor,13,right,00002339,00002376,B,65,65,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:29
I_00002381_00002388_frgp14,impostor,14,left,00002381,00002388,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:30
I_00002357_00002394_frgp13,impostor,13,right,00002357,00002394,B,65,65,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:30
I_00002329_00002402_frgp13,impostor,13,right,00002329,00002402,B,65,65,0.554,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:31
I_00002344_00002398_frgp13,impostor,13,right,00002344,00002398,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:31
I_00002321_00002386_frgp14,impostor,14,left,00002321,00002386,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:32
I_00002304_00002306_frgp13,impostor,13,right,00002304,00002306,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:32
I_00002312_00002392_frgp14,impostor,14,left,00002312,00002392,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:33
I_00002395_00002481_frgp13,impostor,13,right,00002395,00002481,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:33
I_00002328_00002463_frgp14,impostor,14,left,00002328,00002463,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:34
I_00002418_00002428_frgp14,impostor,14,left,00002418,00002428,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:35
I_00002392_00002440_frgp14,impostor,14,left,00002392,00002440,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:35
I_00002313_00002319_frgp14,impostor,14,left,00002313,00002319,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:36
I_00002423_00002447_frgp13,impostor,13,right,00002423,00002447,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:36
I_00002303_00002367_frgp14,impostor,14,left,00002303,00002367,B,65,65,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:37
I_00002307_00002369_frgp14,impostor,14,left,00002307,00002369,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:37
I_00002369_00002373_frgp14,impostor,14,left,00002369,00002373,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:38
I_00002340_00002440_frgp14,impostor,14,left,00002340,00002440,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:38
I_00002341_00002399_frgp14,impostor,14,left,00002341,00002399,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:39
I_00002351_00002481_frgp13,impostor,13,right,00002351,00002481,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:39
I_00002314_00002401_frgp13,impostor,13,right,00002314,00002401,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:40
I_00002359_00002360_frgp13,impostor,13,right,00002359,00002360,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:41
I_00002358_00002481_frgp14,impostor,14,left,00002358,00002481,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:41
I_00002312_00002403_frgp13,impostor,13,right,00002312,00002403,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:42
I_00002356_00002398_frgp14,impostor,14,left,00002356,00002398,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:42
I_00002314_00002320_frgp13,impostor,13,right,00002314,00002320,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:43
I_00002388_00002402_frgp14,impostor,14,left,00002388,00002402,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:43
I_00002368_00002408_frgp14,impostor,14,left,00002368,00002408,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:44
I_00002394_00002402_frgp13,impostor,13,right,00002394,00002402,B,75,75,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:44
I_00002332_00002351_frgp14,impostor,14,left,00002332,00002351,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:45
I_00002386_00002405_frgp13,impostor,13,right,00002386,00002405,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:46
I_00002384_00002428_frgp13,impostor,13,right,00002384,00002428,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:46
I_00002344_00002353_frgp13,impostor,13,right,00002344,00002353,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:47
I_00002379_00002391_frgp14,impostor,14,left,00002379,00002391,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:47
I_00002340_00002348_frgp13,impostor,13,right,00002340,00002348,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:48
I_00002369_00002401_frgp14,impostor,14,left,00002369,00002401,B,60,60,0.554,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:48
I_00002373_00002423_frgp13,impostor,13,right,00002373,00002423,B,75,75,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:49
I_00002374_00002395_frgp13,impostor,13,right,00002374,00002395,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:49
I_00002376_00002398_frgp13,impostor,13,right,00002376,00002398,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:50
I_00002319_00002359_frgp14,impostor,14,left,00002319,00002359,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:50
I_00002329_00002462_frgp13,impostor,13,right,00002329,00002462,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:51
I_00002368_00002409_frgp13,impostor,13,right,00002368,00002409,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:52
I_00002334_00002394_frgp14,impostor,14,left,00002334,00002394,B,60,60,0.545,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:52
I_00002349_00002357_frgp13,impostor,13,right,00002349,00002357,B,65,65,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:53
I_00002332_00002374_frgp14,impostor,14,left,00002332,00002374,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:53
I_00002327_00002412_frgp14,impostor,14,left,00002327,00002412,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:54
I_00002355_00002379_frgp13,impostor,13,right,00002355,00002379,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:54
I_00002303_00002398_frgp13,impostor,13,right,00002303,00002398,B,65,65,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:55
I_00002317_00002372_frgp13,impostor,13,right,00002317,00002372,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:55
I_00002409_00002413_frgp14,impostor,14,left,00002409,00002413,B,75,75,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:56
I_00002334_00002368_frgp13,impostor,13,right,00002334,00002368,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:57
I_00002326_00002373_frgp14,impostor,14,left,00002326,00002373,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:57
I_00002353_00002364_frgp13,impostor,13,right,00002353,00002364,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:58
I_00002303_00002338_frgp14,impostor,14,left,00002303,00002338,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:58
I_00002339_00002381_frgp14,impostor,14,left,00002339,00002381,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:59
I_00002348_00002379_frgp14,impostor,14,left,00002348,00002379,B,65,65,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:14:59
I_00002342_00002373_frgp14,impostor,14,left,00002342,00002373,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:00
I_00002358_00002463_frgp14,impostor,14,left,00002358,00002463,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:00
I_00002306_00002371_frgp14,impostor,14,left,00002306,00002371,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:01
I_00002359_00002440_frgp13,impostor,13,right,00002359,00002440,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:01
I_00002349_00002352_frgp13,impostor,13,right,00002349,00002352,B,65,65,0.554,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:02
I_00002392_00002399_frgp14,impostor,14,left,00002392,00002399,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:03
I_00002312_00002368_frgp14,impostor,14,left,00002312,00002368,B,50,50,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:03
I_00002370_00002386_frgp14,impostor,14,left,00002370,00002386,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:04
I_00002413_00002481_frgp13,impostor,13,right,00002413,00002481,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:04
I_00002310_00002334_frgp13,impostor,13,right,00002310,00002334,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:05
I_00002349_00002455_frgp13,impostor,13,right,00002349,00002455,B,65,65,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:05
I_00002341_00002388_frgp13,impostor,13,right,00002341,00002388,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:06
I_00002381_00002395_frgp13,impostor,13,right,00002381,00002395,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:06
I_00002319_00002455_frgp14,impostor,14,left,00002319,00002455,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:07
I_00002321_00002359_frgp14,impostor,14,left,00002321,00002359,B,60,60,0.554,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:08
I_00002317_00002462_frgp14,impostor,14,left,00002317,00002462,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:08
I_00002341_00002348_frgp13,impostor,13,right,00002341,00002348,B,65,65,0.546,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:09
I_00002334_00002364_frgp14,impostor,14,left,00002334,00002364,B,65,65,0.545,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:09
I_00002386_00002412_frgp13,impostor,13,right,00002386,00002412,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:10
I_00002329_00002392_frgp13,impostor,13,right,00002329,00002392,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:10
I_00002341_00002351_frgp14,impostor,14,left,00002341,00002351,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:11
I_00002338_00002360_frgp13,impostor,13,right,00002338,00002360,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:11
I_00002317_00002440_frgp13,impostor,13,right,00002317,00002440,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:12
I_00002307_00002341_frgp14,impostor,14,left,00002307,00002341,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:12
I_00002368_00002455_frgp14,impostor,14,left,00002368,00002455,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:13
I_00002374_00002406_frgp13,impostor,13,right,00002374,00002406,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:14
I_00002374_00002462_frgp13,impostor,13,right,00002374,00002462,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:14
I_00002340_00002407_frgp14,impostor,14,left,00002340,00002407,B,60,60,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:15
I_00002357_00002386_frgp13,impostor,13,right,00002357,00002386,B,55,55,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:15
I_00002329_00002425_frgp13,impostor,13,right,00002329,00002425,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:16
I_00002352_00002355_frgp13,impostor,13,right,00002352,00002355,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:16
I_00002367_00002374_frgp14,impostor,14,left,00002367,00002374,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:17
I_00002313_00002358_frgp13,impostor,13,right,00002313,00002358,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:17
I_00002359_00002399_frgp13,impostor,13,right,00002359,00002399,B,65,65,0.552,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:18
I_00002447_00002481_frgp14,impostor,14,left,00002447,00002481,B,65,65,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:18
I_00002328_00002337_frgp14,impostor,14,left,00002328,00002337,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:19
I_00002304_00002342_frgp14,impostor,14,left,00002304,00002342,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:20
I_00002413_00002463_frgp14,impostor,14,left,00002413,00002463,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:20
I_00002364_00002392_frgp14,impostor,14,left,00002364,00002392,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:21
I_00002379_00002412_frgp13,impostor,13,right,00002379,00002412,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:21
I_00002358_00002388_frgp14,impostor,14,left,00002358,00002388,B,65,65,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:22
I_00002327_00002415_frgp14,impostor,14,left,00002327,00002415,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:22
I_00002307_00002403_frgp13,impostor,13,right,00002307,00002403,B,60,60,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:23
I_00002396_00002406_frgp14,impostor,14,left,00002396,00002406,B,65,65,0.553,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:23
I_00002362_00002481_frgp13,impostor,13,right,00002362,00002481,B,65,65,0.554,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:24
I_00002321_00002368_frgp14,impostor,14,left,00002321,00002368,B,60,60,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:25
I_00002368_00002388_frgp13,impostor,13,right,00002368,00002388,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:25
I_00002339_00002481_frgp14,impostor,14,left,00002339,00002481,B,60,60,0.547,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:26
I_00002372_00002380_frgp14,impostor,14,left,00002372,00002380,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:26
I_00002315_00002395_frgp13,impostor,13,right,00002315,00002395,B,65,65,0.548,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:27
I_00002386_00002415_frgp13,impostor,13,right,00002386,00002415,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:27
I_00002338_00002341_frgp14,impostor,14,left,00002338,00002341,B,60,60,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:28
I_00002320_00002481_frgp14,impostor,14,left,00002320,00002481,B,65,65,0.55,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:28
I_00002362_00002386_frgp13,impostor,13,right,00002362,00002386,B,65,65,0.549,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:29
I_00002396_00002415_frgp14,impostor,14,left,00002396,00002415,B,65,65,0.551,Gemma-3-12B-IT,similarity_score,2026-06-20T16:15:29
