pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,llm_answer,raw_response,correct,latency_s,model,prompting_setting,timestamp
I_00002344_00002462_frgp13,impostor,13,right,00002344,00002462,B,A,A,False,0.26,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:45
I_00002386_00002440_frgp13,impostor,13,right,00002386,00002440,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:46
I_00002321_00002374_frgp14,impostor,14,left,00002321,00002374,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:46
I_00002338_00002462_frgp13,impostor,13,right,00002338,00002462,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:46
I_00002307_00002394_frgp14,impostor,14,left,00002307,00002394,B,A,A,False,0.26,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:46
I_00002329_00002369_frgp13,impostor,13,right,00002329,00002369,B,A,A,False,0.263,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:47
I_00002406_00002481_frgp14,impostor,14,left,00002406,00002481,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:47
I_00002330_00002338_frgp13,impostor,13,right,00002330,00002338,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:47
I_00002396_00002407_frgp13,impostor,13,right,00002396,00002407,B,A,A,False,0.26,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:47
I_00002364_00002368_frgp14,impostor,14,left,00002364,00002368,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:48
I_00002342_00002371_frgp14,impostor,14,left,00002342,00002371,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:48
I_00002391_00002407_frgp14,impostor,14,left,00002391,00002407,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:48
I_00002314_00002317_frgp14,impostor,14,left,00002314,00002317,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:48
I_00002388_00002391_frgp13,impostor,13,right,00002388,00002391,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:49
I_00002332_00002462_frgp14,impostor,14,left,00002332,00002462,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:49
I_00002371_00002374_frgp13,impostor,13,right,00002371,00002374,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:49
I_00002315_00002412_frgp14,impostor,14,left,00002315,00002412,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:49
I_00002359_00002369_frgp14,impostor,14,left,00002359,00002369,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:50
I_00002348_00002360_frgp14,impostor,14,left,00002348,00002360,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:50
I_00002342_00002412_frgp13,impostor,13,right,00002342,00002412,B,A,A,False,0.261,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:50
I_00002314_00002388_frgp14,impostor,14,left,00002314,00002388,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:51
I_00002334_00002408_frgp14,impostor,14,left,00002334,00002408,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:51
I_00002326_00002341_frgp13,impostor,13,right,00002326,00002341,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:51
I_00002319_00002399_frgp13,impostor,13,right,00002319,00002399,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:51
I_00002344_00002394_frgp14,impostor,14,left,00002344,00002394,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:52
I_00002342_00002367_frgp13,impostor,13,right,00002342,00002367,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:52
I_00002317_00002330_frgp14,impostor,14,left,00002317,00002330,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:52
I_00002320_00002408_frgp13,impostor,13,right,00002320,00002408,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:52
I_00002340_00002359_frgp14,impostor,14,left,00002340,00002359,B,A,A,False,0.263,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:53
I_00002306_00002408_frgp14,impostor,14,left,00002306,00002408,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:53
I_00002340_00002357_frgp14,impostor,14,left,00002340,00002357,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:53
I_00002372_00002395_frgp13,impostor,13,right,00002372,00002395,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:53
I_00002353_00002374_frgp13,impostor,13,right,00002353,00002374,B,A,A,False,0.261,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:54
I_00002342_00002440_frgp14,impostor,14,left,00002342,00002440,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:54
I_00002326_00002394_frgp13,impostor,13,right,00002326,00002394,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:54
I_00002319_00002424_frgp13,impostor,13,right,00002319,00002424,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:54
I_00002349_00002399_frgp14,impostor,14,left,00002349,00002399,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:55
I_00002306_00002353_frgp13,impostor,13,right,00002306,00002353,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:55
I_00002369_00002403_frgp13,impostor,13,right,00002369,00002403,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:55
I_00002328_00002428_frgp14,impostor,14,left,00002328,00002428,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:55
I_00002360_00002374_frgp14,impostor,14,left,00002360,00002374,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:56
I_00002337_00002398_frgp14,impostor,14,left,00002337,00002398,B,A,A,False,0.263,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:56
I_00002408_00002412_frgp14,impostor,14,left,00002408,00002412,B,A,A,False,0.26,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:56
I_00002386_00002392_frgp14,impostor,14,left,00002386,00002392,B,A,A,False,0.269,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:56
I_00002353_00002359_frgp14,impostor,14,left,00002353,00002359,B,A,A,False,0.264,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:57
I_00002379_00002413_frgp13,impostor,13,right,00002379,00002413,B,A,A,False,0.276,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:57
I_00002401_00002425_frgp14,impostor,14,left,00002401,00002425,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:57
I_00002314_00002428_frgp14,impostor,14,left,00002314,00002428,B,A,A,False,0.261,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:58
I_00002321_00002395_frgp13,impostor,13,right,00002321,00002395,B,A,A,False,0.261,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:58
I_00002338_00002376_frgp14,impostor,14,left,00002338,00002376,B,A,A,False,0.262,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:58
I_00002303_00002351_frgp13,impostor,13,right,00002303,00002351,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:58
I_00002306_00002338_frgp13,impostor,13,right,00002306,00002338,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:59
I_00002401_00002408_frgp13,impostor,13,right,00002401,00002408,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:59
I_00002320_00002344_frgp13,impostor,13,right,00002320,00002344,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:59
I_00002384_00002409_frgp14,impostor,14,left,00002384,00002409,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:25:59
I_00002375_00002376_frgp13,impostor,13,right,00002375,00002376,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:00
I_00002405_00002418_frgp13,impostor,13,right,00002405,00002418,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:00
I_00002339_00002353_frgp13,impostor,13,right,00002339,00002353,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:00
I_00002307_00002320_frgp14,impostor,14,left,00002307,00002320,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:00
I_00002369_00002381_frgp13,impostor,13,right,00002369,00002381,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:01
I_00002325_00002353_frgp13,impostor,13,right,00002325,00002353,B,A,A,False,0.27,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:01
I_00002306_00002357_frgp13,impostor,13,right,00002306,00002357,B,A,A,False,0.26,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:01
I_00002418_00002481_frgp13,impostor,13,right,00002418,00002481,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:01
I_00002370_00002418_frgp13,impostor,13,right,00002370,00002418,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:02
I_00002355_00002356_frgp14,impostor,14,left,00002355,00002356,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:02
I_00002328_00002418_frgp14,impostor,14,left,00002328,00002418,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:02
I_00002313_00002402_frgp13,impostor,13,right,00002313,00002402,B,A,A,False,0.26,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:02
I_00002369_00002426_frgp13,impostor,13,right,00002369,00002426,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:03
I_00002381_00002455_frgp14,impostor,14,left,00002381,00002455,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:03
I_00002327_00002408_frgp13,impostor,13,right,00002327,00002408,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:03
I_00002353_00002395_frgp13,impostor,13,right,00002353,00002395,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:03
I_00002310_00002369_frgp14,impostor,14,left,00002310,00002369,B,A,A,False,0.26,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:04
I_00002348_00002396_frgp14,impostor,14,left,00002348,00002396,B,A,A,False,0.26,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:04
I_00002369_00002379_frgp14,impostor,14,left,00002369,00002379,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:04
I_00002380_00002412_frgp14,impostor,14,left,00002380,00002412,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:04
I_00002359_00002408_frgp14,impostor,14,left,00002359,00002408,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:05
I_00002320_00002332_frgp13,impostor,13,right,00002320,00002332,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:05
I_00002338_00002352_frgp14,impostor,14,left,00002338,00002352,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:05
I_00002418_00002426_frgp13,impostor,13,right,00002418,00002426,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:05
I_00002373_00002440_frgp13,impostor,13,right,00002373,00002440,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:06
I_00002386_00002407_frgp14,impostor,14,left,00002386,00002407,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:06
I_00002357_00002409_frgp14,impostor,14,left,00002357,00002409,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:06
I_00002351_00002369_frgp13,impostor,13,right,00002351,00002369,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:07
I_00002369_00002401_frgp13,impostor,13,right,00002369,00002401,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:07
I_00002412_00002447_frgp13,impostor,13,right,00002412,00002447,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:07
I_00002344_00002423_frgp14,impostor,14,left,00002344,00002423,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:07
I_00002310_00002371_frgp13,impostor,13,right,00002310,00002371,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:08
I_00002326_00002375_frgp13,impostor,13,right,00002326,00002375,B,A,A,False,0.262,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:08
I_00002327_00002383_frgp14,impostor,14,left,00002327,00002383,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:08
I_00002386_00002481_frgp13,impostor,13,right,00002386,00002481,B,A,A,False,0.26,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:08
I_00002395_00002398_frgp13,impostor,13,right,00002395,00002398,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:09
I_00002370_00002373_frgp14,impostor,14,left,00002370,00002373,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:09
I_00002321_00002337_frgp13,impostor,13,right,00002321,00002337,B,A,A,False,0.265,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:09
I_00002327_00002337_frgp14,impostor,14,left,00002327,00002337,B,A,A,False,0.262,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:09
I_00002374_00002383_frgp13,impostor,13,right,00002374,00002383,B,A,A,False,0.26,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:10
I_00002330_00002408_frgp13,impostor,13,right,00002330,00002408,B,A,A,False,0.261,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:10
I_00002312_00002349_frgp13,impostor,13,right,00002312,00002349,B,A,A,False,0.261,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:10
I_00002381_00002413_frgp13,impostor,13,right,00002381,00002413,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:10
I_00002362_00002367_frgp14,impostor,14,left,00002362,00002367,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:11
I_00002304_00002337_frgp13,impostor,13,right,00002304,00002337,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:11
I_00002303_00002407_frgp13,impostor,13,right,00002303,00002407,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:11
I_00002384_00002395_frgp14,impostor,14,left,00002384,00002395,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:11
I_00002408_00002413_frgp14,impostor,14,left,00002408,00002413,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:12
I_00002348_00002372_frgp14,impostor,14,left,00002348,00002372,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:12
I_00002384_00002424_frgp14,impostor,14,left,00002384,00002424,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:12
I_00002353_00002367_frgp13,impostor,13,right,00002353,00002367,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:12
I_00002303_00002314_frgp13,impostor,13,right,00002303,00002314,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:13
I_00002307_00002426_frgp14,impostor,14,left,00002307,00002426,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:13
I_00002358_00002369_frgp13,impostor,13,right,00002358,00002369,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:13
I_00002307_00002367_frgp13,impostor,13,right,00002307,00002367,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:13
I_00002394_00002401_frgp13,impostor,13,right,00002394,00002401,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:14
I_00002401_00002481_frgp14,impostor,14,left,00002401,00002481,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:14
I_00002398_00002413_frgp14,impostor,14,left,00002398,00002413,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:14
I_00002339_00002424_frgp13,impostor,13,right,00002339,00002424,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:15
I_00002368_00002383_frgp13,impostor,13,right,00002368,00002383,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:15
I_00002340_00002388_frgp14,impostor,14,left,00002340,00002388,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:15
I_00002369_00002394_frgp13,impostor,13,right,00002369,00002394,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:15
I_00002395_00002425_frgp14,impostor,14,left,00002395,00002425,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:16
I_00002371_00002402_frgp13,impostor,13,right,00002371,00002402,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:16
I_00002314_00002394_frgp14,impostor,14,left,00002314,00002394,B,A,A,False,0.252,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:16
I_00002303_00002304_frgp13,impostor,13,right,00002303,00002304,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:16
I_00002315_00002383_frgp13,impostor,13,right,00002315,00002383,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:17
I_00002306_00002334_frgp13,impostor,13,right,00002306,00002334,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:17
G_2369_frgp13,genuine,13,right,00002369,00002369,A,A,A,True,0.338,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:17
I_00002357_00002402_frgp13,impostor,13,right,00002357,00002402,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:17
I_00002332_00002394_frgp13,impostor,13,right,00002332,00002394,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:18
I_00002314_00002383_frgp13,impostor,13,right,00002314,00002383,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:18
I_00002371_00002384_frgp14,impostor,14,left,00002371,00002384,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:18
I_00002303_00002362_frgp14,impostor,14,left,00002303,00002362,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:18
I_00002320_00002383_frgp14,impostor,14,left,00002320,00002383,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:19
I_00002344_00002403_frgp13,impostor,13,right,00002344,00002403,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:19
I_00002304_00002330_frgp13,impostor,13,right,00002304,00002330,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:19
I_00002320_00002455_frgp14,impostor,14,left,00002320,00002455,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:19
I_00002313_00002353_frgp13,impostor,13,right,00002313,00002353,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:20
I_00002351_00002412_frgp13,impostor,13,right,00002351,00002412,B,A,A,False,0.252,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:20
I_00002395_00002413_frgp14,impostor,14,left,00002395,00002413,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:20
I_00002368_00002403_frgp14,impostor,14,left,00002368,00002403,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:20
I_00002320_00002358_frgp13,impostor,13,right,00002320,00002358,B,A,A,False,0.252,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:21
I_00002384_00002455_frgp14,impostor,14,left,00002384,00002455,B,A,A,False,0.252,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:21
I_00002307_00002312_frgp13,impostor,13,right,00002307,00002312,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:21
G_2463_frgp13,genuine,13,right,00002463,00002463,A,A,A,True,0.336,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:22
I_00002306_00002349_frgp13,impostor,13,right,00002306,00002349,B,A,A,False,0.259,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:22
I_00002303_00002401_frgp13,impostor,13,right,00002303,00002401,B,A,A,False,0.256,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:22
I_00002304_00002338_frgp14,impostor,14,left,00002304,00002338,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:22
I_00002388_00002413_frgp14,impostor,14,left,00002388,00002413,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:23
I_00002355_00002401_frgp14,impostor,14,left,00002355,00002401,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:23
I_00002338_00002379_frgp14,impostor,14,left,00002338,00002379,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:23
I_00002360_00002425_frgp13,impostor,13,right,00002360,00002425,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:23
I_00002329_00002348_frgp13,impostor,13,right,00002329,00002348,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:24
I_00002373_00002384_frgp14,impostor,14,left,00002373,00002384,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:24
I_00002314_00002381_frgp14,impostor,14,left,00002314,00002381,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:24
I_00002392_00002407_frgp14,impostor,14,left,00002392,00002407,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:24
I_00002317_00002399_frgp14,impostor,14,left,00002317,00002399,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:25
I_00002348_00002395_frgp13,impostor,13,right,00002348,00002395,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:25
I_00002356_00002374_frgp13,impostor,13,right,00002356,00002374,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:25
I_00002312_00002408_frgp13,impostor,13,right,00002312,00002408,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:25
I_00002319_00002355_frgp14,impostor,14,left,00002319,00002355,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:26
I_00002372_00002379_frgp14,impostor,14,left,00002372,00002379,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:26
I_00002374_00002398_frgp13,impostor,13,right,00002374,00002398,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:26
I_00002412_00002463_frgp13,impostor,13,right,00002412,00002463,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:26
I_00002338_00002383_frgp14,impostor,14,left,00002338,00002383,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:27
I_00002332_00002359_frgp14,impostor,14,left,00002332,00002359,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:27
I_00002381_00002426_frgp14,impostor,14,left,00002381,00002426,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:27
I_00002375_00002440_frgp13,impostor,13,right,00002375,00002440,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:27
I_00002351_00002383_frgp14,impostor,14,left,00002351,00002383,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:28
I_00002310_00002372_frgp13,impostor,13,right,00002310,00002372,B,A,A,False,0.251,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:28
I_00002340_00002368_frgp13,impostor,13,right,00002340,00002368,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:28
I_00002368_00002426_frgp13,impostor,13,right,00002368,00002426,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:28
I_00002317_00002380_frgp14,impostor,14,left,00002317,00002380,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:29
I_00002303_00002380_frgp13,impostor,13,right,00002303,00002380,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:29
I_00002313_00002328_frgp14,impostor,14,left,00002313,00002328,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:29
I_00002339_00002401_frgp14,impostor,14,left,00002339,00002401,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:29
I_00002310_00002381_frgp14,impostor,14,left,00002310,00002381,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:30
I_00002307_00002330_frgp14,impostor,14,left,00002307,00002330,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:30
I_00002391_00002406_frgp14,impostor,14,left,00002391,00002406,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:30
I_00002326_00002408_frgp13,impostor,13,right,00002326,00002408,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:30
I_00002306_00002426_frgp13,impostor,13,right,00002306,00002426,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:31
I_00002330_00002424_frgp14,impostor,14,left,00002330,00002424,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:31
I_00002348_00002415_frgp13,impostor,13,right,00002348,00002415,B,A,A,False,0.254,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:31
I_00002349_00002408_frgp13,impostor,13,right,00002349,00002408,B,A,A,False,0.257,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:31
I_00002369_00002394_frgp14,impostor,14,left,00002369,00002394,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:32
I_00002351_00002405_frgp13,impostor,13,right,00002351,00002405,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:32
I_00002358_00002415_frgp13,impostor,13,right,00002358,00002415,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:32
I_00002329_00002408_frgp13,impostor,13,right,00002329,00002408,B,A,A,False,0.252,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:32
I_00002360_00002370_frgp13,impostor,13,right,00002360,00002370,B,A,A,False,0.252,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:33
I_00002338_00002344_frgp14,impostor,14,left,00002338,00002344,B,A,A,False,0.255,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:33
I_00002367_00002394_frgp14,impostor,14,left,00002367,00002394,B,A,A,False,0.253,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:33
I_00002303_00002349_frgp13,impostor,13,right,00002303,00002349,B,A,A,False,0.258,InternVL3-8B-Instruct,task_description,2026-06-14T14:26:33
