pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,llm_answer,raw_response,correct,latency_s,model,prompting_setting,timestamp
I_00002304_00002313_frgp14,impostor,14,left,00002304,00002313,B,B,B,True,1.285,claude-opus-4-8,zero_shot,2026-06-20T19:37:32
I_00002344_00002462_frgp14,impostor,14,left,00002344,00002462,B,B,B,True,1.232,claude-opus-4-8,zero_shot,2026-06-20T19:37:34
I_00002407_00002447_frgp14,impostor,14,left,00002407,00002447,B,A,A,False,1.335,claude-opus-4-8,zero_shot,2026-06-20T19:37:35
I_00002303_00002359_frgp14,impostor,14,left,00002303,00002359,B,B,B,True,1.345,claude-opus-4-8,zero_shot,2026-06-20T19:37:36
I_00002339_00002418_frgp14,impostor,14,left,00002339,00002418,B,B,B,True,1.73,claude-opus-4-8,zero_shot,2026-06-20T19:37:38
G_2364_frgp13,genuine,13,right,00002364,00002364,A,A,A,True,1.253,claude-opus-4-8,zero_shot,2026-06-20T19:37:39
I_00002303_00002391_frgp13,impostor,13,right,00002303,00002391,B,B,B,True,3.995,claude-opus-4-8,zero_shot,2026-06-20T19:37:43
I_00002463_00002481_frgp13,impostor,13,right,00002463,00002481,B,A,A,False,1.111,claude-opus-4-8,zero_shot,2026-06-20T19:37:44
I_00002406_00002462_frgp14,impostor,14,left,00002406,00002462,B,B,B,True,1.215,claude-opus-4-8,zero_shot,2026-06-20T19:37:46
I_00002356_00002362_frgp14,impostor,14,left,00002356,00002362,B,B,B,True,1.026,claude-opus-4-8,zero_shot,2026-06-20T19:37:47
I_00002364_00002388_frgp14,impostor,14,left,00002364,00002388,B,B,B,True,1.074,claude-opus-4-8,zero_shot,2026-06-20T19:37:48
I_00002304_00002447_frgp14,impostor,14,left,00002304,00002447,B,B,B,True,1.204,claude-opus-4-8,zero_shot,2026-06-20T19:37:49
I_00002376_00002418_frgp13,impostor,13,right,00002376,00002418,B,A,A,False,1.329,claude-opus-4-8,zero_shot,2026-06-20T19:37:50
I_00002356_00002424_frgp13,impostor,13,right,00002356,00002424,B,B,B,True,1.114,claude-opus-4-8,zero_shot,2026-06-20T19:37:51
I_00002332_00002373_frgp13,impostor,13,right,00002332,00002373,B,A,A,False,1.933,claude-opus-4-8,zero_shot,2026-06-20T19:37:53
I_00002326_00002423_frgp13,impostor,13,right,00002326,00002423,B,B,B,True,1.1,claude-opus-4-8,zero_shot,2026-06-20T19:37:54
I_00002325_00002415_frgp14,impostor,14,left,00002325,00002415,B,B,B,True,1.015,claude-opus-4-8,zero_shot,2026-06-20T19:37:55
I_00002342_00002364_frgp14,impostor,14,left,00002342,00002364,B,B,B,True,1.405,claude-opus-4-8,zero_shot,2026-06-20T19:37:57
I_00002325_00002337_frgp14,impostor,14,left,00002325,00002337,B,B,B,True,1.181,claude-opus-4-8,zero_shot,2026-06-20T19:37:58
I_00002392_00002447_frgp14,impostor,14,left,00002392,00002447,B,B,B,True,1.119,claude-opus-4-8,zero_shot,2026-06-20T19:37:59
I_00002326_00002376_frgp14,impostor,14,left,00002326,00002376,B,B,B,True,3.362,claude-opus-4-8,zero_shot,2026-06-20T19:38:02
I_00002334_00002403_frgp14,impostor,14,left,00002334,00002403,B,B,B,True,1.269,claude-opus-4-8,zero_shot,2026-06-20T19:38:04
I_00002312_00002352_frgp14,impostor,14,left,00002312,00002352,B,B,B,True,1.194,claude-opus-4-8,zero_shot,2026-06-20T19:38:05
I_00002355_00002405_frgp14,impostor,14,left,00002355,00002405,B,B,B,True,1.158,claude-opus-4-8,zero_shot,2026-06-20T19:38:06
I_00002358_00002455_frgp14,impostor,14,left,00002358,00002455,B,B,B,True,1.515,claude-opus-4-8,zero_shot,2026-06-20T19:38:08
I_00002332_00002402_frgp14,impostor,14,left,00002332,00002402,B,A,A,False,1.074,claude-opus-4-8,zero_shot,2026-06-20T19:38:09
I_00002362_00002388_frgp13,impostor,13,right,00002362,00002388,B,B,B,True,1.144,claude-opus-4-8,zero_shot,2026-06-20T19:38:10
I_00002369_00002388_frgp14,impostor,14,left,00002369,00002388,B,A,A,False,2.017,claude-opus-4-8,zero_shot,2026-06-20T19:38:12
I_00002373_00002413_frgp14,impostor,14,left,00002373,00002413,B,B,B,True,1.273,claude-opus-4-8,zero_shot,2026-06-20T19:38:13
I_00002376_00002402_frgp13,impostor,13,right,00002376,00002402,B,B,B,True,2.394,claude-opus-4-8,zero_shot,2026-06-20T19:38:15
I_00002395_00002424_frgp14,impostor,14,left,00002395,00002424,B,A,A,False,1.513,claude-opus-4-8,zero_shot,2026-06-20T19:38:17
I_00002392_00002455_frgp13,impostor,13,right,00002392,00002455,B,A,A,False,1.232,claude-opus-4-8,zero_shot,2026-06-20T19:38:18
I_00002339_00002399_frgp14,impostor,14,left,00002339,00002399,B,B,B,True,1.365,claude-opus-4-8,zero_shot,2026-06-20T19:38:20
I_00002327_00002423_frgp13,impostor,13,right,00002327,00002423,B,B,B,True,1.136,claude-opus-4-8,zero_shot,2026-06-20T19:38:21
I_00002326_00002398_frgp14,impostor,14,left,00002326,00002398,B,B,B,True,1.12,claude-opus-4-8,zero_shot,2026-06-20T19:38:22
I_00002344_00002425_frgp13,impostor,13,right,00002344,00002425,B,B,B,True,1.358,claude-opus-4-8,zero_shot,2026-06-20T19:38:23
I_00002360_00002424_frgp14,impostor,14,left,00002360,00002424,B,A,A,False,1.187,claude-opus-4-8,zero_shot,2026-06-20T19:38:24
I_00002341_00002374_frgp14,impostor,14,left,00002341,00002374,B,B,B,True,1.442,claude-opus-4-8,zero_shot,2026-06-20T19:38:26
I_00002355_00002462_frgp14,impostor,14,left,00002355,00002462,B,B,B,True,3.354,claude-opus-4-8,zero_shot,2026-06-20T19:38:29
I_00002307_00002373_frgp14,impostor,14,left,00002307,00002373,B,B,B,True,1.139,claude-opus-4-8,zero_shot,2026-06-20T19:38:30
I_00002352_00002371_frgp13,impostor,13,right,00002352,00002371,B,B,B,True,1.513,claude-opus-4-8,zero_shot,2026-06-20T19:38:32
I_00002359_00002380_frgp13,impostor,13,right,00002359,00002380,B,B,B,True,1.484,claude-opus-4-8,zero_shot,2026-06-20T19:38:33
I_00002341_00002455_frgp13,impostor,13,right,00002341,00002455,B,B,B,True,1.301,claude-opus-4-8,zero_shot,2026-06-20T19:38:35
I_00002338_00002424_frgp14,impostor,14,left,00002338,00002424,B,A,A,False,1.152,claude-opus-4-8,zero_shot,2026-06-20T19:38:36
I_00002327_00002388_frgp14,impostor,14,left,00002327,00002388,B,B,B,True,1.159,claude-opus-4-8,zero_shot,2026-06-20T19:38:37
I_00002368_00002425_frgp13,impostor,13,right,00002368,00002425,B,A,A,False,2.383,claude-opus-4-8,zero_shot,2026-06-20T19:38:39
I_00002328_00002386_frgp13,impostor,13,right,00002328,00002386,B,B,B,True,1.678,claude-opus-4-8,zero_shot,2026-06-20T19:38:41
I_00002304_00002481_frgp14,impostor,14,left,00002304,00002481,B,B,B,True,1.164,claude-opus-4-8,zero_shot,2026-06-20T19:38:42
I_00002344_00002406_frgp13,impostor,13,right,00002344,00002406,B,B,B,True,1.283,claude-opus-4-8,zero_shot,2026-06-20T19:38:43
I_00002329_00002413_frgp14,impostor,14,left,00002329,00002413,B,B,B,True,1.298,claude-opus-4-8,zero_shot,2026-06-20T19:38:45
I_00002353_00002367_frgp14,impostor,14,left,00002353,00002367,B,B,B,True,1.46,claude-opus-4-8,zero_shot,2026-06-20T19:38:46
I_00002394_00002418_frgp14,impostor,14,left,00002394,00002418,B,A,A,False,1.304,claude-opus-4-8,zero_shot,2026-06-20T19:38:47
I_00002352_00002462_frgp14,impostor,14,left,00002352,00002462,B,B,B,True,1.091,claude-opus-4-8,zero_shot,2026-06-20T19:38:49
I_00002320_00002329_frgp14,impostor,14,left,00002320,00002329,B,B,B,True,3.289,claude-opus-4-8,zero_shot,2026-06-20T19:38:52
I_00002351_00002394_frgp14,impostor,14,left,00002351,00002394,B,B,B,True,1.443,claude-opus-4-8,zero_shot,2026-06-20T19:38:53
I_00002310_00002399_frgp13,impostor,13,right,00002310,00002399,B,B,B,True,1.145,claude-opus-4-8,zero_shot,2026-06-20T19:38:54
I_00002321_00002340_frgp14,impostor,14,left,00002321,00002340,B,B,B,True,1.229,claude-opus-4-8,zero_shot,2026-06-20T19:38:56
I_00002312_00002405_frgp14,impostor,14,left,00002312,00002405,B,B,B,True,1.283,claude-opus-4-8,zero_shot,2026-06-20T19:38:57
I_00002340_00002399_frgp14,impostor,14,left,00002340,00002399,B,A,A,False,1.162,claude-opus-4-8,zero_shot,2026-06-20T19:38:58
I_00002367_00002381_frgp14,impostor,14,left,00002367,00002381,B,B,B,True,1.129,claude-opus-4-8,zero_shot,2026-06-20T19:38:59
I_00002307_00002359_frgp13,impostor,13,right,00002307,00002359,B,B,B,True,2.02,claude-opus-4-8,zero_shot,2026-06-20T19:39:01
I_00002330_00002334_frgp13,impostor,13,right,00002330,00002334,B,B,B,True,1.204,claude-opus-4-8,zero_shot,2026-06-20T19:39:02
I_00002315_00002349_frgp13,impostor,13,right,00002315,00002349,B,B,B,True,1.268,claude-opus-4-8,zero_shot,2026-06-20T19:39:04
I_00002370_00002412_frgp14,impostor,14,left,00002370,00002412,B,B,B,True,31.939,claude-opus-4-8,zero_shot,2026-06-20T19:39:36
I_00002352_00002413_frgp14,impostor,14,left,00002352,00002413,B,B,B,True,1.101,claude-opus-4-8,zero_shot,2026-06-20T19:39:37
I_00002391_00002428_frgp14,impostor,14,left,00002391,00002428,B,B,B,True,1.355,claude-opus-4-8,zero_shot,2026-06-20T19:39:38
I_00002334_00002358_frgp14,impostor,14,left,00002334,00002358,B,A,A,False,2.272,claude-opus-4-8,zero_shot,2026-06-20T19:39:40
I_00002339_00002394_frgp14,impostor,14,left,00002339,00002394,B,B,B,True,1.708,claude-opus-4-8,zero_shot,2026-06-20T19:39:42
I_00002317_00002332_frgp14,impostor,14,left,00002317,00002332,B,B,B,True,1.156,claude-opus-4-8,zero_shot,2026-06-20T19:39:43
I_00002341_00002383_frgp14,impostor,14,left,00002341,00002383,B,B,B,True,1.217,claude-opus-4-8,zero_shot,2026-06-20T19:39:44
I_00002362_00002372_frgp14,impostor,14,left,00002362,00002372,B,B,B,True,1.406,claude-opus-4-8,zero_shot,2026-06-20T19:39:46
I_00002319_00002330_frgp13,impostor,13,right,00002319,00002330,B,B,B,True,1.329,claude-opus-4-8,zero_shot,2026-06-20T19:39:47
I_00002332_00002401_frgp13,impostor,13,right,00002332,00002401,B,B,B,True,1.179,claude-opus-4-8,zero_shot,2026-06-20T19:39:48
I_00002327_00002339_frgp14,impostor,14,left,00002327,00002339,B,B,B,True,5.841,claude-opus-4-8,zero_shot,2026-06-20T19:39:54
I_00002356_00002396_frgp14,impostor,14,left,00002356,00002396,B,A,A,False,1.2,claude-opus-4-8,zero_shot,2026-06-20T19:39:55
I_00002306_00002407_frgp13,impostor,13,right,00002306,00002407,B,B,B,True,1.236,claude-opus-4-8,zero_shot,2026-06-20T19:39:57
I_00002321_00002440_frgp13,impostor,13,right,00002321,00002440,B,B,B,True,2.932,claude-opus-4-8,zero_shot,2026-06-20T19:40:00
I_00002326_00002342_frgp13,impostor,13,right,00002326,00002342,B,B,B,True,1.133,claude-opus-4-8,zero_shot,2026-06-20T19:40:01
I_00002401_00002424_frgp14,impostor,14,left,00002401,00002424,B,A,A,False,1.136,claude-opus-4-8,zero_shot,2026-06-20T19:40:02
I_00002319_00002388_frgp13,impostor,13,right,00002319,00002388,B,B,B,True,1.147,claude-opus-4-8,zero_shot,2026-06-20T19:40:03
I_00002312_00002391_frgp14,impostor,14,left,00002312,00002391,B,B,B,True,3.681,claude-opus-4-8,zero_shot,2026-06-20T19:40:07
I_00002315_00002384_frgp14,impostor,14,left,00002315,00002384,B,B,B,True,1.536,claude-opus-4-8,zero_shot,2026-06-20T19:40:08
I_00002348_00002381_frgp14,impostor,14,left,00002348,00002381,B,B,B,True,1.152,claude-opus-4-8,zero_shot,2026-06-20T19:40:09
I_00002353_00002440_frgp14,impostor,14,left,00002353,00002440,B,B,B,True,1.301,claude-opus-4-8,zero_shot,2026-06-20T19:40:11
I_00002307_00002364_frgp13,impostor,13,right,00002307,00002364,B,B,B,True,1.144,claude-opus-4-8,zero_shot,2026-06-20T19:40:12
I_00002349_00002428_frgp13,impostor,13,right,00002349,00002428,B,B,B,True,1.374,claude-opus-4-8,zero_shot,2026-06-20T19:40:13
I_00002307_00002372_frgp13,impostor,13,right,00002307,00002372,B,B,B,True,31.484,claude-opus-4-8,zero_shot,2026-06-20T19:40:45
I_00002329_00002425_frgp14,impostor,14,left,00002329,00002425,B,B,B,True,1.436,claude-opus-4-8,zero_shot,2026-06-20T19:40:46
I_00002379_00002386_frgp13,impostor,13,right,00002379,00002386,B,B,B,True,1.346,claude-opus-4-8,zero_shot,2026-06-20T19:40:47
I_00002357_00002370_frgp14,impostor,14,left,00002357,00002370,B,B,B,True,1.47,claude-opus-4-8,zero_shot,2026-06-20T19:40:49
I_00002392_00002463_frgp13,impostor,13,right,00002392,00002463,B,B,B,True,1.296,claude-opus-4-8,zero_shot,2026-06-20T19:40:50
I_00002325_00002329_frgp13,impostor,13,right,00002325,00002329,B,A,A,False,1.077,claude-opus-4-8,zero_shot,2026-06-20T19:40:51
I_00002353_00002380_frgp13,impostor,13,right,00002353,00002380,B,B,B,True,1.063,claude-opus-4-8,zero_shot,2026-06-20T19:40:52
I_00002329_00002356_frgp13,impostor,13,right,00002329,00002356,B,B,B,True,1.528,claude-opus-4-8,zero_shot,2026-06-20T19:40:54
I_00002320_00002327_frgp13,impostor,13,right,00002320,00002327,B,B,B,True,1.145,claude-opus-4-8,zero_shot,2026-06-20T19:40:55
I_00002395_00002412_frgp13,impostor,13,right,00002395,00002412,B,B,B,True,1.234,claude-opus-4-8,zero_shot,2026-06-20T19:40:56
I_00002364_00002403_frgp14,impostor,14,left,00002364,00002403,B,B,B,True,1.133,claude-opus-4-8,zero_shot,2026-06-20T19:40:57
I_00002328_00002330_frgp14,impostor,14,left,00002328,00002330,B,B,B,True,1.178,claude-opus-4-8,zero_shot,2026-06-20T19:40:59
I_00002310_00002364_frgp14,impostor,14,left,00002310,00002364,B,B,B,True,1.213,claude-opus-4-8,zero_shot,2026-06-20T19:41:00
I_00002373_00002398_frgp14,impostor,14,left,00002373,00002398,B,A,A,False,1.123,claude-opus-4-8,zero_shot,2026-06-20T19:41:01
I_00002315_00002342_frgp13,impostor,13,right,00002315,00002342,B,B,B,True,1.213,claude-opus-4-8,zero_shot,2026-06-20T19:41:02
I_00002328_00002405_frgp13,impostor,13,right,00002328,00002405,B,A,A,False,1.212,claude-opus-4-8,zero_shot,2026-06-20T19:41:03
I_00002330_00002396_frgp14,impostor,14,left,00002330,00002396,B,A,A,False,1.033,claude-opus-4-8,zero_shot,2026-06-20T19:41:04
I_00002307_00002381_frgp13,impostor,13,right,00002307,00002381,B,B,B,True,4.405,claude-opus-4-8,zero_shot,2026-06-20T19:41:09
I_00002373_00002374_frgp13,impostor,13,right,00002373,00002374,B,B,B,True,6.566,claude-opus-4-8,zero_shot,2026-06-20T19:41:15
I_00002351_00002415_frgp13,impostor,13,right,00002351,00002415,B,B,B,True,1.544,claude-opus-4-8,zero_shot,2026-06-20T19:41:17
I_00002340_00002405_frgp14,impostor,14,left,00002340,00002405,B,B,B,True,1.452,claude-opus-4-8,zero_shot,2026-06-20T19:41:18
I_00002403_00002423_frgp14,impostor,14,left,00002403,00002423,B,B,B,True,1.177,claude-opus-4-8,zero_shot,2026-06-20T19:41:20
I_00002340_00002351_frgp13,impostor,13,right,00002340,00002351,B,B,B,True,1.178,claude-opus-4-8,zero_shot,2026-06-20T19:41:21
I_00002388_00002396_frgp14,impostor,14,left,00002388,00002396,B,A,A,False,1.162,claude-opus-4-8,zero_shot,2026-06-20T19:41:22
I_00002340_00002356_frgp14,impostor,14,left,00002340,00002356,B,B,B,True,1.758,claude-opus-4-8,zero_shot,2026-06-20T19:41:24
I_00002367_00002408_frgp14,impostor,14,left,00002367,00002408,B,B,B,True,1.304,claude-opus-4-8,zero_shot,2026-06-20T19:41:25
I_00002320_00002337_frgp13,impostor,13,right,00002320,00002337,B,A,A,False,1.308,claude-opus-4-8,zero_shot,2026-06-20T19:41:26
I_00002325_00002463_frgp14,impostor,14,left,00002325,00002463,B,B,B,True,1.277,claude-opus-4-8,zero_shot,2026-06-20T19:41:28
I_00002376_00002379_frgp13,impostor,13,right,00002376,00002379,B,B,B,True,1.637,claude-opus-4-8,zero_shot,2026-06-20T19:41:29
I_00002370_00002384_frgp13,impostor,13,right,00002370,00002384,B,B,B,True,1.304,claude-opus-4-8,zero_shot,2026-06-20T19:41:30
I_00002329_00002339_frgp13,impostor,13,right,00002329,00002339,B,B,B,True,1.867,claude-opus-4-8,zero_shot,2026-06-20T19:41:32
I_00002360_00002402_frgp14,impostor,14,left,00002360,00002402,B,A,A,False,1.16,claude-opus-4-8,zero_shot,2026-06-20T19:41:33
I_00002352_00002356_frgp14,impostor,14,left,00002352,00002356,B,A,A,False,1.896,claude-opus-4-8,zero_shot,2026-06-20T19:41:35
I_00002375_00002392_frgp14,impostor,14,left,00002375,00002392,B,B,B,True,1.134,claude-opus-4-8,zero_shot,2026-06-20T19:41:37
I_00002332_00002380_frgp13,impostor,13,right,00002332,00002380,B,B,B,True,3.519,claude-opus-4-8,zero_shot,2026-06-20T19:41:40
I_00002381_00002413_frgp14,impostor,14,left,00002381,00002413,B,B,B,True,1.157,claude-opus-4-8,zero_shot,2026-06-20T19:41:41
I_00002424_00002425_frgp13,impostor,13,right,00002424,00002425,B,A,A,False,1.234,claude-opus-4-8,zero_shot,2026-06-20T19:41:42
I_00002403_00002412_frgp13,impostor,13,right,00002403,00002412,B,B,B,True,1.148,claude-opus-4-8,zero_shot,2026-06-20T19:41:44
I_00002329_00002342_frgp14,impostor,14,left,00002329,00002342,B,B,B,True,2.21,claude-opus-4-8,zero_shot,2026-06-20T19:41:46
I_00002395_00002402_frgp14,impostor,14,left,00002395,00002402,B,A,A,False,1.414,claude-opus-4-8,zero_shot,2026-06-20T19:41:47
I_00002342_00002355_frgp13,impostor,13,right,00002342,00002355,B,B,B,True,5.624,claude-opus-4-8,zero_shot,2026-06-20T19:41:53
I_00002388_00002396_frgp13,impostor,13,right,00002388,00002396,B,A,A,False,1.231,claude-opus-4-8,zero_shot,2026-06-20T19:41:54
I_00002407_00002408_frgp14,impostor,14,left,00002407,00002408,B,A,A,False,1.22,claude-opus-4-8,zero_shot,2026-06-20T19:41:55
I_00002369_00002379_frgp13,impostor,13,right,00002369,00002379,B,B,B,True,1.107,claude-opus-4-8,zero_shot,2026-06-20T19:41:56
I_00002408_00002415_frgp13,impostor,13,right,00002408,00002415,B,B,B,True,1.253,claude-opus-4-8,zero_shot,2026-06-20T19:41:58
I_00002338_00002398_frgp13,impostor,13,right,00002338,00002398,B,A,A,False,1.97,claude-opus-4-8,zero_shot,2026-06-20T19:42:00
I_00002306_00002379_frgp14,impostor,14,left,00002306,00002379,B,B,B,True,1.148,claude-opus-4-8,zero_shot,2026-06-20T19:42:01
I_00002334_00002440_frgp13,impostor,13,right,00002334,00002440,B,B,B,True,1.257,claude-opus-4-8,zero_shot,2026-06-20T19:42:02
I_00002394_00002399_frgp14,impostor,14,left,00002394,00002399,B,A,A,False,1.347,claude-opus-4-8,zero_shot,2026-06-20T19:42:03
I_00002373_00002424_frgp13,impostor,13,right,00002373,00002424,B,A,A,False,2.119,claude-opus-4-8,zero_shot,2026-06-20T19:42:05
I_00002455_00002462_frgp13,impostor,13,right,00002455,00002462,B,B,B,True,1.284,claude-opus-4-8,zero_shot,2026-06-20T19:42:07
I_00002341_00002408_frgp14,impostor,14,left,00002341,00002408,B,B,B,True,1.738,claude-opus-4-8,zero_shot,2026-06-20T19:42:08
I_00002320_00002341_frgp14,impostor,14,left,00002320,00002341,B,B,B,True,1.169,claude-opus-4-8,zero_shot,2026-06-20T19:42:10
I_00002332_00002383_frgp13,impostor,13,right,00002332,00002383,B,B,B,True,1.711,claude-opus-4-8,zero_shot,2026-06-20T19:42:11
I_00002381_00002398_frgp13,impostor,13,right,00002381,00002398,B,B,B,True,1.178,claude-opus-4-8,zero_shot,2026-06-20T19:42:13
I_00002368_00002375_frgp13,impostor,13,right,00002368,00002375,B,B,B,True,1.256,claude-opus-4-8,zero_shot,2026-06-20T19:42:14
I_00002349_00002375_frgp14,impostor,14,left,00002349,00002375,B,B,B,True,1.255,claude-opus-4-8,zero_shot,2026-06-20T19:42:15
I_00002303_00002314_frgp14,impostor,14,left,00002303,00002314,B,B,B,True,1.093,claude-opus-4-8,zero_shot,2026-06-20T19:42:16
I_00002313_00002325_frgp14,impostor,14,left,00002313,00002325,B,B,B,True,1.402,claude-opus-4-8,zero_shot,2026-06-20T19:42:18
I_00002315_00002398_frgp13,impostor,13,right,00002315,00002398,B,B,B,True,1.614,claude-opus-4-8,zero_shot,2026-06-20T19:42:19
I_00002304_00002409_frgp13,impostor,13,right,00002304,00002409,B,A,A,False,1.249,claude-opus-4-8,zero_shot,2026-06-20T19:42:20
I_00002325_00002407_frgp13,impostor,13,right,00002325,00002407,B,B,B,True,1.209,claude-opus-4-8,zero_shot,2026-06-20T19:42:22
I_00002367_00002440_frgp14,impostor,14,left,00002367,00002440,B,B,B,True,1.38,claude-opus-4-8,zero_shot,2026-06-20T19:42:23
I_00002406_00002409_frgp13,impostor,13,right,00002406,00002409,B,A,A,False,1.26,claude-opus-4-8,zero_shot,2026-06-20T19:42:24
I_00002312_00002321_frgp14,impostor,14,left,00002312,00002321,B,B,B,True,1.234,claude-opus-4-8,zero_shot,2026-06-20T19:42:25
I_00002337_00002341_frgp13,impostor,13,right,00002337,00002341,B,A,A,False,1.191,claude-opus-4-8,zero_shot,2026-06-20T19:42:27
I_00002313_00002418_frgp13,impostor,13,right,00002313,00002418,B,A,A,False,9.311,claude-opus-4-8,zero_shot,2026-06-20T19:42:36
I_00002317_00002399_frgp13,impostor,13,right,00002317,00002399,B,B,B,True,1.443,claude-opus-4-8,zero_shot,2026-06-20T19:42:37
I_00002327_00002340_frgp13,impostor,13,right,00002327,00002340,B,B,B,True,1.294,claude-opus-4-8,zero_shot,2026-06-20T19:42:39
I_00002310_00002391_frgp13,impostor,13,right,00002310,00002391,B,B,B,True,1.111,claude-opus-4-8,zero_shot,2026-06-20T19:42:40
I_00002359_00002396_frgp14,impostor,14,left,00002359,00002396,B,A,A,False,1.481,claude-opus-4-8,zero_shot,2026-06-20T19:42:41
I_00002319_00002391_frgp14,impostor,14,left,00002319,00002391,B,A,A,False,1.357,claude-opus-4-8,zero_shot,2026-06-20T19:42:43
I_00002352_00002380_frgp14,impostor,14,left,00002352,00002380,B,B,B,True,1.623,claude-opus-4-8,zero_shot,2026-06-20T19:42:44
I_00002440_00002455_frgp13,impostor,13,right,00002440,00002455,B,B,B,True,1.138,claude-opus-4-8,zero_shot,2026-06-20T19:42:45
I_00002315_00002418_frgp14,impostor,14,left,00002315,00002418,B,A,A,False,1.65,claude-opus-4-8,zero_shot,2026-06-20T19:42:47
I_00002307_00002399_frgp13,impostor,13,right,00002307,00002399,B,B,B,True,1.148,claude-opus-4-8,zero_shot,2026-06-20T19:42:48
I_00002313_00002339_frgp13,impostor,13,right,00002313,00002339,B,B,B,True,2.035,claude-opus-4-8,zero_shot,2026-06-20T19:42:50
I_00002327_00002357_frgp13,impostor,13,right,00002327,00002357,B,B,B,True,1.205,claude-opus-4-8,zero_shot,2026-06-20T19:42:51
I_00002319_00002447_frgp13,impostor,13,right,00002319,00002447,B,B,B,True,1.294,claude-opus-4-8,zero_shot,2026-06-20T19:42:53
I_00002310_00002341_frgp14,impostor,14,left,00002310,00002341,B,A,A,False,1.259,claude-opus-4-8,zero_shot,2026-06-20T19:42:54
I_00002304_00002423_frgp13,impostor,13,right,00002304,00002423,B,B,B,True,1.185,claude-opus-4-8,zero_shot,2026-06-20T19:42:55
I_00002340_00002341_frgp13,impostor,13,right,00002340,00002341,B,A,A,False,1.109,claude-opus-4-8,zero_shot,2026-06-20T19:42:56
I_00002358_00002376_frgp13,impostor,13,right,00002358,00002376,B,B,B,True,1.457,claude-opus-4-8,zero_shot,2026-06-20T19:42:58
I_00002383_00002418_frgp13,impostor,13,right,00002383,00002418,B,A,A,False,1.328,claude-opus-4-8,zero_shot,2026-06-20T19:42:59
I_00002313_00002408_frgp14,impostor,14,left,00002313,00002408,B,B,B,True,1.093,claude-opus-4-8,zero_shot,2026-06-20T19:43:00
I_00002329_00002424_frgp13,impostor,13,right,00002329,00002424,B,B,B,True,1.278,claude-opus-4-8,zero_shot,2026-06-20T19:43:01
I_00002321_00002463_frgp14,impostor,14,left,00002321,00002463,B,B,B,True,1.132,claude-opus-4-8,zero_shot,2026-06-20T19:43:03
I_00002306_00002402_frgp13,impostor,13,right,00002306,00002402,B,B,B,True,1.201,claude-opus-4-8,zero_shot,2026-06-20T19:43:04
I_00002352_00002372_frgp14,impostor,14,left,00002352,00002372,B,A,A,False,1.106,claude-opus-4-8,zero_shot,2026-06-20T19:43:05
I_00002325_00002352_frgp14,impostor,14,left,00002325,00002352,B,B,B,True,1.155,claude-opus-4-8,zero_shot,2026-06-20T19:43:06
I_00002369_00002408_frgp14,impostor,14,left,00002369,00002408,B,B,B,True,1.131,claude-opus-4-8,zero_shot,2026-06-20T19:43:07
I_00002332_00002386_frgp14,impostor,14,left,00002332,00002386,B,B,B,True,1.178,claude-opus-4-8,zero_shot,2026-06-20T19:43:08
I_00002368_00002394_frgp13,impostor,13,right,00002368,00002394,B,B,B,True,1.143,claude-opus-4-8,zero_shot,2026-06-20T19:43:10
I_00002321_00002425_frgp14,impostor,14,left,00002321,00002425,B,B,B,True,1.153,claude-opus-4-8,zero_shot,2026-06-20T19:43:11
I_00002328_00002334_frgp13,impostor,13,right,00002328,00002334,B,B,B,True,1.366,claude-opus-4-8,zero_shot,2026-06-20T19:43:12
I_00002353_00002455_frgp13,impostor,13,right,00002353,00002455,B,B,B,True,1.44,claude-opus-4-8,zero_shot,2026-06-20T19:43:13
I_00002388_00002415_frgp14,impostor,14,left,00002388,00002415,B,A,A,False,1.297,claude-opus-4-8,zero_shot,2026-06-20T19:43:15
I_00002327_00002391_frgp14,impostor,14,left,00002327,00002391,B,B,B,True,1.306,claude-opus-4-8,zero_shot,2026-06-20T19:43:16
I_00002330_00002339_frgp13,impostor,13,right,00002330,00002339,B,B,B,True,1.286,claude-opus-4-8,zero_shot,2026-06-20T19:43:17
I_00002310_00002353_frgp14,impostor,14,left,00002310,00002353,B,B,B,True,1.55,claude-opus-4-8,zero_shot,2026-06-20T19:43:19
I_00002307_00002312_frgp14,impostor,14,left,00002307,00002312,B,B,B,True,1.478,claude-opus-4-8,zero_shot,2026-06-20T19:43:20
G_2341_frgp13,genuine,13,right,00002341,00002341,A,A,A,True,1.501,claude-opus-4-8,zero_shot,2026-06-20T19:43:22
I_00002355_00002359_frgp13,impostor,13,right,00002355,00002359,B,B,B,True,1.095,claude-opus-4-8,zero_shot,2026-06-20T19:43:23
I_00002339_00002372_frgp13,impostor,13,right,00002339,00002372,B,B,B,True,1.136,claude-opus-4-8,zero_shot,2026-06-20T19:43:24
I_00002374_00002424_frgp14,impostor,14,left,00002374,00002424,B,A,A,False,1.973,claude-opus-4-8,zero_shot,2026-06-20T19:43:26
I_00002376_00002412_frgp13,impostor,13,right,00002376,00002412,B,B,B,True,1.293,claude-opus-4-8,zero_shot,2026-06-20T19:43:27
I_00002375_00002384_frgp13,impostor,13,right,00002375,00002384,B,B,B,True,2.045,claude-opus-4-8,zero_shot,2026-06-20T19:43:29
