pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002330_00002405_frgp14,impostor,14,left,00002330,00002405,B,65,65,0.747,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:24
I_00002330_00002340_frgp14,impostor,14,left,00002330,00002340,B,65,65,0.749,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:25
G_2329_frgp14,genuine,14,left,00002329,00002329,A,7,7,0.652,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:26
I_00002330_00002364_frgp14,impostor,14,left,00002330,00002364,B,65,65,0.745,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:27
I_00002304_00002403_frgp13,impostor,13,right,00002304,00002403,B,65,65,0.749,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:27
I_00002330_00002360_frgp14,impostor,14,left,00002330,00002360,B,65,65,0.75,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:28
G_2356_frgp14,genuine,14,left,00002356,00002356,A,70,70,0.831,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:29
G_2463_frgp13,genuine,13,right,00002463,00002463,A,70,70,0.832,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:30
I_00002304_00002364_frgp13,impostor,13,right,00002304,00002364,B,65,65,0.744,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:30
G_2391_frgp14,genuine,14,left,00002391,00002391,A,65,65,0.831,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:31
I_00002304_00002391_frgp13,impostor,13,right,00002304,00002391,B,65,65,0.746,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:32
G_2406_frgp14,genuine,14,left,00002406,00002406,A,65,65,0.833,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:33
I_00002330_00002399_frgp14,impostor,14,left,00002330,00002399,B,65,65,0.749,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:34
G_2358_frgp13,genuine,13,right,00002358,00002358,A,65,65,0.828,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:34
I_00002304_00002392_frgp13,impostor,13,right,00002304,00002392,B,65,65,0.774,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:35
I_00002304_00002394_frgp13,impostor,13,right,00002304,00002394,B,65,65,0.758,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:36
G_2312_frgp13,genuine,13,right,00002312,00002312,A,70,70,0.832,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:37
I_00002304_00002349_frgp13,impostor,13,right,00002304,00002349,B,65,65,0.759,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:38
G_2340_frgp14,genuine,14,left,00002340,00002340,A,88,88,0.836,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:38
I_00002330_00002341_frgp14,impostor,14,left,00002330,00002341,B,65,65,0.778,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:39
G_2313_frgp14,genuine,14,left,00002313,00002313,A,88,88,0.835,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:40
I_00002330_00002332_frgp14,impostor,14,left,00002330,00002332,B,65,65,0.748,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:41
G_2344_frgp14,genuine,14,left,00002344,00002344,A,88,88,0.826,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:42
G_2375_frgp14,genuine,14,left,00002375,00002375,A,88,88,0.83,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:42
I_00002304_00002340_frgp13,impostor,13,right,00002304,00002340,B,65,65,0.746,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:43
G_2392_frgp13,genuine,13,right,00002392,00002392,A,65,65,0.831,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:44
G_2402_frgp14,genuine,14,left,00002402,00002402,A,88,88,0.843,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:45
I_00002330_00002408_frgp14,impostor,14,left,00002330,00002408,B,65,65,0.776,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:46
G_2304_frgp13,genuine,13,right,00002304,00002304,A,70,70,0.843,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:46
I_00002330_00002370_frgp14,impostor,14,left,00002330,00002370,B,65,65,0.748,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:47
G_2395_frgp13,genuine,13,right,00002395,00002395,A,88,88,0.842,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:48
I_00002304_00002405_frgp13,impostor,13,right,00002304,00002405,B,65,65,0.756,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:49
G_2462_frgp14,genuine,14,left,00002462,00002462,A,70,70,0.849,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:50
G_2379_frgp14,genuine,14,left,00002379,00002379,A,88,88,0.863,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:51
G_2337_frgp14,genuine,14,left,00002337,00002337,A,70,70,0.846,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:51
I_00002304_00002352_frgp13,impostor,13,right,00002304,00002352,B,65,65,0.76,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:52
I_00002330_00002348_frgp14,impostor,14,left,00002330,00002348,B,65,65,0.797,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:53
I_00002412_00002371_frgp14,impostor,14,left,00002412,00002371,B,65,65,0.754,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:54
G_2463_frgp14,genuine,14,left,00002463,00002463,A,65,65,0.827,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:54
I_00002330_00002349_frgp14,impostor,14,left,00002330,00002349,B,42,42,0.76,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:55
I_00002304_00002381_frgp13,impostor,13,right,00002304,00002381,B,65,65,0.751,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:56
I_00002304_00002371_frgp13,impostor,13,right,00002304,00002371,B,65,65,0.75,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:57
I_00002304_00002428_frgp13,impostor,13,right,00002304,00002428,B,65,65,0.753,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:58
G_2391_frgp13,genuine,13,right,00002391,00002391,A,70,70,0.844,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:58
G_2402_frgp13,genuine,13,right,00002402,00002402,A,88,88,0.857,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:31:59
G_2381_frgp13,genuine,13,right,00002381,00002381,A,88,88,0.837,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:00
I_00002304_00002353_frgp13,impostor,13,right,00002304,00002353,B,65,65,0.786,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:01
G_2360_frgp13,genuine,13,right,00002360,00002360,A,70,70,0.85,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:02
I_00002330_00002392_frgp14,impostor,14,left,00002330,00002392,B,65,65,0.776,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:02
I_00002330_00002313_frgp14,impostor,14,left,00002330,00002313,B,65,65,0.782,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:03
G_2384_frgp13,genuine,13,right,00002384,00002384,A,88,88,0.886,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:04
G_2405_frgp13,genuine,13,right,00002405,00002405,A,65,65,0.928,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:05
I_00002330_00002329_frgp14,impostor,14,left,00002330,00002329,B,65,65,0.811,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:06
G_2357_frgp13,genuine,13,right,00002357,00002357,A,88,88,0.903,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:07
I_00002304_00002369_frgp13,impostor,13,right,00002304,00002369,B,65,65,0.798,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:08
G_2325_frgp14,genuine,14,left,00002325,00002325,A,70,70,0.856,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:08
I_00002304_00002367_frgp13,impostor,13,right,00002304,00002367,B,65,65,0.778,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:09
I_00002330_00002357_frgp14,impostor,14,left,00002330,00002357,B,65,65,0.778,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:10
I_00002304_00002455_frgp13,impostor,13,right,00002304,00002455,B,65,65,0.787,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:11
I_00002304_00002409_frgp13,impostor,13,right,00002304,00002409,B,65,65,0.774,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:12
I_00002304_00002327_frgp13,impostor,13,right,00002304,00002327,B,65,65,0.79,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:12
G_2405_frgp14,genuine,14,left,00002405,00002405,A,65,65,0.856,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:13
G_2339_frgp13,genuine,13,right,00002339,00002339,A,65,65,0.864,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:14
I_00002304_00002462_frgp13,impostor,13,right,00002304,00002462,B,65,65,0.786,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:15
I_00002304_00002379_frgp13,impostor,13,right,00002304,00002379,B,65,65,0.779,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:16
G_2428_frgp14,genuine,14,left,00002428,00002428,A,65,65,0.882,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:16
I_00002304_00002351_frgp13,impostor,13,right,00002304,00002351,B,65,65,0.771,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:17
I_00002330_00002368_frgp14,impostor,14,left,00002330,00002368,B,65,65,0.789,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:18
I_00002304_00002413_frgp13,impostor,13,right,00002304,00002413,B,65,65,0.791,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:19
I_00002304_00002362_frgp13,impostor,13,right,00002304,00002362,B,65,65,0.773,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:20
I_00002304_00002329_frgp13,impostor,13,right,00002304,00002329,B,65,65,0.782,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:20
G_2381_frgp14,genuine,14,left,00002381,00002381,A,70,70,0.865,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:21
G_2304_frgp14,genuine,14,left,00002304,00002304,A,70,70,0.856,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:22
I_00002304_00002320_frgp13,impostor,13,right,00002304,00002320,B,65,65,0.776,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:23
I_00002304_00002396_frgp13,impostor,13,right,00002304,00002396,B,65,65,0.781,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:24
G_2327_frgp14,genuine,14,left,00002327,00002327,A,88,88,0.855,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:25
G_2371_frgp13,genuine,13,right,00002371,00002371,A,65,65,0.85,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:25
G_2349_frgp14,genuine,14,left,00002349,00002349,A,70,70,0.858,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:26
G_2317_frgp13,genuine,13,right,00002317,00002317,A,70,70,0.855,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:27
G_2329_frgp13,genuine,13,right,00002329,00002329,A,70,70,0.857,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:28
I_00002304_00002415_frgp13,impostor,13,right,00002304,00002415,B,65,65,0.779,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:29
I_00002330_00002338_frgp14,impostor,14,left,00002330,00002338,B,65,65,0.783,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:30
G_2368_frgp14,genuine,14,left,00002368,00002368,A,65,65,0.862,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:30
I_00002330_00002381_frgp14,impostor,14,left,00002330,00002381,B,65,65,0.781,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:31
I_00002304_00002325_frgp13,impostor,13,right,00002304,00002325,B,65,65,0.777,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:32
G_2418_frgp13,genuine,13,right,00002418,00002418,A,70,70,0.856,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:33
G_2481_frgp14,genuine,14,left,00002481,00002481,A,70,70,0.856,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:34
I_00002304_00002368_frgp13,impostor,13,right,00002304,00002368,B,65,65,0.764,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:34
G_2352_frgp13,genuine,13,right,00002352,00002352,A,88,88,0.855,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:35
I_00002304_00002370_frgp13,impostor,13,right,00002304,00002370,B,65,65,0.776,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:36
I_00002330_00002355_frgp14,impostor,14,left,00002330,00002355,B,65,65,0.773,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:37
G_2342_frgp14,genuine,14,left,00002342,00002342,A,70,70,0.857,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:38
I_00002330_00002376_frgp14,impostor,14,left,00002330,00002376,B,65,65,0.775,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:38
G_2367_frgp14,genuine,14,left,00002367,00002367,A,65,65,0.852,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:39
G_2401_frgp13,genuine,13,right,00002401,00002401,A,70,70,0.855,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:40
I_00002304_00002357_frgp13,impostor,13,right,00002304,00002357,B,65,65,0.776,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:41
I_00002330_00002425_frgp14,impostor,14,left,00002330,00002425,B,65,65,0.778,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:42
G_2317_frgp14,genuine,14,left,00002317,00002317,A,70,70,0.878,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:43
G_2412_frgp13,genuine,13,right,00002412,00002412,A,88,88,0.845,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:43
G_2314_frgp14,genuine,14,left,00002314,00002314,A,65,65,0.861,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:44
I_00002304_00002355_frgp13,impostor,13,right,00002304,00002355,B,65,65,0.767,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:45
G_2334_frgp13,genuine,13,right,00002334,00002334,A,65,65,0.854,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:46
G_2388_frgp13,genuine,13,right,00002388,00002388,A,88,88,0.856,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:47
G_2413_frgp14,genuine,14,left,00002413,00002413,A,70,70,0.861,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:48
G_2310_frgp13,genuine,13,right,00002310,00002310,A,65,65,0.843,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:48
I_00002330_00002319_frgp14,impostor,14,left,00002330,00002319,B,65,65,0.768,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:49
I_00002330_00002362_frgp14,impostor,14,left,00002330,00002362,B,65,65,0.772,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:50
G_2339_frgp14,genuine,14,left,00002339,00002339,A,65,65,0.854,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:51
G_2380_frgp13,genuine,13,right,00002380,00002380,A,65,65,0.859,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:52
I_00002330_00002388_frgp14,impostor,14,left,00002330,00002388,B,65,65,0.762,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:52
G_2383_frgp13,genuine,13,right,00002383,00002383,A,65,65,0.847,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:53
G_2376_frgp13,genuine,13,right,00002376,00002376,A,88,88,0.868,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:54
G_2337_frgp13,genuine,13,right,00002337,00002337,A,88,88,0.862,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:55
I_00002330_00002337_frgp14,impostor,14,left,00002330,00002337,B,65,65,0.773,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:56
I_00002330_00002418_frgp14,impostor,14,left,00002330,00002418,B,65,65,0.769,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:57
G_2399_frgp14,genuine,14,left,00002399,00002399,A,88,88,0.88,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:57
I_00002330_00002317_frgp14,impostor,14,left,00002330,00002317,B,65,65,0.764,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:58
G_2364_frgp14,genuine,14,left,00002364,00002364,A,85,85,0.851,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:32:59
G_2348_frgp13,genuine,13,right,00002348,00002348,A,88,88,0.854,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:00
I_00002304_00002447_frgp13,impostor,13,right,00002304,00002447,B,65,65,0.804,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:01
G_2440_frgp13,genuine,13,right,00002440,00002440,A,65,65,0.866,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:02
I_00002304_00002310_frgp13,impostor,13,right,00002304,00002310,B,65,65,0.78,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:02
G_2398_frgp13,genuine,13,right,00002398,00002398,A,88,88,0.855,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:03
G_2447_frgp13,genuine,13,right,00002447,00002447,A,65,65,0.882,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:04
I_00002304_00002317_frgp13,impostor,13,right,00002304,00002317,B,7,7,0.597,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:05
G_2398_frgp14,genuine,14,left,00002398,00002398,A,65,65,0.856,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:06
G_2338_frgp13,genuine,13,right,00002338,00002338,A,88,88,0.873,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:06
G_2364_frgp13,genuine,13,right,00002364,00002364,A,88,88,0.877,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:07
I_00002304_00002328_frgp13,impostor,13,right,00002304,00002328,B,65,65,0.801,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:08
G_2403_frgp14,genuine,14,left,00002403,00002403,A,65,65,0.858,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:09
G_2315_frgp14,genuine,14,left,00002315,00002315,A,70,70,0.857,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:10
I_00002330_00002428_frgp14,impostor,14,left,00002330,00002428,B,65,65,0.772,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:11
I_00002330_00002424_frgp14,impostor,14,left,00002330,00002424,B,65,65,0.778,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:11
I_00002304_00002313_frgp13,impostor,13,right,00002304,00002313,B,65,65,0.775,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:12
I_00002381_00002327_frgp13,impostor,13,right,00002381,00002327,B,42,42,0.777,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:13
I_00002304_00002334_frgp13,impostor,13,right,00002304,00002334,B,65,65,0.777,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:14
I_00002330_00002426_frgp14,impostor,14,left,00002330,00002426,B,65,65,0.761,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:15
I_00002304_00002307_frgp13,impostor,13,right,00002304,00002307,B,65,65,0.767,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:15
I_00002304_00002319_frgp13,impostor,13,right,00002304,00002319,B,65,65,0.774,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:16
G_2406_frgp13,genuine,13,right,00002406,00002406,A,65,65,0.857,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:17
I_00002330_00002396_frgp14,impostor,14,left,00002330,00002396,B,65,65,0.772,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:18
G_2426_frgp13,genuine,13,right,00002426,00002426,A,65,65,0.848,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:19
G_2370_frgp13,genuine,13,right,00002370,00002370,A,70,70,0.849,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:19
I_00002304_00002360_frgp13,impostor,13,right,00002304,00002360,B,65,65,0.769,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:20
G_2341_frgp13,genuine,13,right,00002341,00002341,A,70,70,0.862,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:21
G_2396_frgp13,genuine,13,right,00002396,00002396,A,88,88,0.864,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:22
I_00002330_00002379_frgp14,impostor,14,left,00002330,00002379,B,65,65,0.772,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:23
I_00002304_00002383_frgp13,impostor,13,right,00002304,00002383,B,65,65,0.764,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:23
I_00002330_00002352_frgp14,impostor,14,left,00002330,00002352,B,65,65,0.766,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:24
I_00002330_00002395_frgp14,impostor,14,left,00002330,00002395,B,65,65,0.779,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:25
G_2332_frgp13,genuine,13,right,00002332,00002332,A,70,70,0.864,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:26
I_00002330_00002423_frgp14,impostor,14,left,00002330,00002423,B,65,65,0.767,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:27
I_00002330_00002375_frgp14,impostor,14,left,00002330,00002375,B,65,65,0.766,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:27
I_00002330_00002440_frgp14,impostor,14,left,00002330,00002440,B,65,65,0.768,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:28
I_00002304_00002407_frgp13,impostor,13,right,00002304,00002407,B,65,65,0.783,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:29
I_00002330_00002409_frgp14,impostor,14,left,00002330,00002409,B,65,65,0.772,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:30
G_2412_frgp14,genuine,14,left,00002412,00002412,A,70,70,0.857,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:31
G_2325_frgp13,genuine,13,right,00002325,00002325,A,65,65,0.856,InternVL3-8B-Instruct,similarity_score,2026-05-24T17:33:31
