pair_id,label,frgp,which_hand,subject1,subject2,img1_path,img2_path,res1,res2,ground_truth
I_2304_2447_frgp13,impostor,13,right,2304,2447,sd302b/images/baseline/R/500/slap/png/00002304_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002447_R_500_slap_13.png,500,500,B
I_2304_2455_frgp13,impostor,13,right,2304,2455,sd302b/images/baseline/R/500/slap/png/00002304_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002455_R_500_slap_13.png,500,500,B
I_2304_2462_frgp13,impostor,13,right,2304,2462,sd302b/images/baseline/R/500/slap/png/00002304_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2304_2463_frgp13,impostor,13,right,2304,2463,sd302b/images/baseline/R/500/slap/png/00002304_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2304_2481_frgp13,impostor,13,right,2304,2481,sd302b/images/baseline/R/500/slap/png/00002304_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
I_2306_2307_frgp13,impostor,13,right,2306,2307,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,500,500,B
I_2306_2310_frgp13,impostor,13,right,2306,2310,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002310_R_500_slap_13.png,500,500,B
I_2306_2312_frgp13,impostor,13,right,2306,2312,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002312_R_500_slap_13.png,500,500,B
I_2306_2313_frgp13,impostor,13,right,2306,2313,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002313_R_500_slap_13.png,500,500,B
I_2306_2314_frgp13,impostor,13,right,2306,2314,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002314_R_500_slap_13.png,500,500,B
I_2306_2315_frgp13,impostor,13,right,2306,2315,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002315_R_500_slap_13.png,500,500,B
I_2306_2317_frgp13,impostor,13,right,2306,2317,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002317_R_500_slap_13.png,500,500,B
I_2306_2319_frgp13,impostor,13,right,2306,2319,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002319_R_500_slap_13.png,500,500,B
I_2306_2320_frgp13,impostor,13,right,2306,2320,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002320_R_500_slap_13.png,500,500,B
I_2306_2321_frgp13,impostor,13,right,2306,2321,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002321_R_500_slap_13.png,500,500,B
I_2306_2325_frgp13,impostor,13,right,2306,2325,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002325_R_500_slap_13.png,500,500,B
I_2306_2326_frgp13,impostor,13,right,2306,2326,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002326_R_500_slap_13.png,500,500,B
I_2306_2327_frgp13,impostor,13,right,2306,2327,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002327_R_500_slap_13.png,500,500,B
I_2306_2328_frgp13,impostor,13,right,2306,2328,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002328_R_500_slap_13.png,500,500,B
I_2306_2329_frgp13,impostor,13,right,2306,2329,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002329_R_500_slap_13.png,500,500,B
I_2306_2330_frgp13,impostor,13,right,2306,2330,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002330_R_500_slap_13.png,500,500,B
I_2306_2332_frgp13,impostor,13,right,2306,2332,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002332_R_500_slap_13.png,500,500,B
I_2306_2334_frgp13,impostor,13,right,2306,2334,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002334_R_500_slap_13.png,500,500,B
I_2306_2337_frgp13,impostor,13,right,2306,2337,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002337_R_500_slap_13.png,500,500,B
I_2306_2338_frgp13,impostor,13,right,2306,2338,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002338_R_500_slap_13.png,500,500,B
I_2306_2339_frgp13,impostor,13,right,2306,2339,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002339_R_500_slap_13.png,500,500,B
I_2306_2340_frgp13,impostor,13,right,2306,2340,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002340_R_500_slap_13.png,500,500,B
I_2306_2341_frgp13,impostor,13,right,2306,2341,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002341_R_500_slap_13.png,500,500,B
I_2306_2342_frgp13,impostor,13,right,2306,2342,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002342_R_500_slap_13.png,500,500,B
I_2306_2344_frgp13,impostor,13,right,2306,2344,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002344_R_500_slap_13.png,500,500,B
I_2306_2348_frgp13,impostor,13,right,2306,2348,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002348_R_500_slap_13.png,500,500,B
I_2306_2349_frgp13,impostor,13,right,2306,2349,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002349_R_500_slap_13.png,500,500,B
I_2306_2351_frgp13,impostor,13,right,2306,2351,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002351_R_500_slap_13.png,500,500,B
I_2306_2352_frgp13,impostor,13,right,2306,2352,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002352_R_500_slap_13.png,500,500,B
I_2306_2353_frgp13,impostor,13,right,2306,2353,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002353_R_500_slap_13.png,500,500,B
I_2306_2355_frgp13,impostor,13,right,2306,2355,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002355_R_500_slap_13.png,500,500,B
I_2306_2356_frgp13,impostor,13,right,2306,2356,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002356_R_500_slap_13.png,500,500,B
I_2306_2357_frgp13,impostor,13,right,2306,2357,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002357_R_500_slap_13.png,500,500,B
I_2306_2358_frgp13,impostor,13,right,2306,2358,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002358_R_500_slap_13.png,500,500,B
I_2306_2359_frgp13,impostor,13,right,2306,2359,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002359_R_500_slap_13.png,500,500,B
I_2306_2360_frgp13,impostor,13,right,2306,2360,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002360_R_500_slap_13.png,500,500,B
I_2306_2362_frgp13,impostor,13,right,2306,2362,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002362_R_500_slap_13.png,500,500,B
I_2306_2364_frgp13,impostor,13,right,2306,2364,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002364_R_500_slap_13.png,500,500,B
I_2306_2367_frgp13,impostor,13,right,2306,2367,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002367_R_500_slap_13.png,500,500,B
I_2306_2368_frgp13,impostor,13,right,2306,2368,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002368_R_500_slap_13.png,500,500,B
I_2306_2369_frgp13,impostor,13,right,2306,2369,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002369_R_500_slap_13.png,500,500,B
I_2306_2370_frgp13,impostor,13,right,2306,2370,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002370_R_500_slap_13.png,500,500,B
I_2306_2371_frgp13,impostor,13,right,2306,2371,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002371_R_500_slap_13.png,500,500,B
I_2306_2372_frgp13,impostor,13,right,2306,2372,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002372_R_500_slap_13.png,500,500,B
I_2306_2373_frgp13,impostor,13,right,2306,2373,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002373_R_500_slap_13.png,500,500,B
I_2306_2374_frgp13,impostor,13,right,2306,2374,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002374_R_500_slap_13.png,500,500,B
I_2306_2375_frgp13,impostor,13,right,2306,2375,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002375_R_500_slap_13.png,500,500,B
I_2306_2376_frgp13,impostor,13,right,2306,2376,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002376_R_500_slap_13.png,500,500,B
I_2306_2379_frgp13,impostor,13,right,2306,2379,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002379_R_500_slap_13.png,500,500,B
I_2306_2380_frgp13,impostor,13,right,2306,2380,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002380_R_500_slap_13.png,500,500,B
I_2306_2381_frgp13,impostor,13,right,2306,2381,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002381_R_500_slap_13.png,500,500,B
I_2306_2383_frgp13,impostor,13,right,2306,2383,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002383_R_500_slap_13.png,500,500,B
I_2306_2384_frgp13,impostor,13,right,2306,2384,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002384_R_500_slap_13.png,500,500,B
I_2306_2386_frgp13,impostor,13,right,2306,2386,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002386_R_500_slap_13.png,500,500,B
I_2306_2388_frgp13,impostor,13,right,2306,2388,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002388_R_500_slap_13.png,500,500,B
I_2306_2391_frgp13,impostor,13,right,2306,2391,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002391_R_500_slap_13.png,500,500,B
I_2306_2392_frgp13,impostor,13,right,2306,2392,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002392_R_500_slap_13.png,500,500,B
I_2306_2394_frgp13,impostor,13,right,2306,2394,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002394_R_500_slap_13.png,500,500,B
I_2306_2395_frgp13,impostor,13,right,2306,2395,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002395_R_500_slap_13.png,500,500,B
I_2306_2396_frgp13,impostor,13,right,2306,2396,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002396_R_500_slap_13.png,500,500,B
I_2306_2398_frgp13,impostor,13,right,2306,2398,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002398_R_500_slap_13.png,500,500,B
I_2306_2399_frgp13,impostor,13,right,2306,2399,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002399_R_500_slap_13.png,500,500,B
I_2306_2401_frgp13,impostor,13,right,2306,2401,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002401_R_500_slap_13.png,500,500,B
I_2306_2402_frgp13,impostor,13,right,2306,2402,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002402_R_500_slap_13.png,500,500,B
I_2306_2403_frgp13,impostor,13,right,2306,2403,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002403_R_500_slap_13.png,500,500,B
I_2306_2405_frgp13,impostor,13,right,2306,2405,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002405_R_500_slap_13.png,500,500,B
I_2306_2406_frgp13,impostor,13,right,2306,2406,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002406_R_500_slap_13.png,500,500,B
I_2306_2407_frgp13,impostor,13,right,2306,2407,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002407_R_500_slap_13.png,500,500,B
I_2306_2408_frgp13,impostor,13,right,2306,2408,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002408_R_500_slap_13.png,500,500,B
I_2306_2409_frgp13,impostor,13,right,2306,2409,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002409_R_500_slap_13.png,500,500,B
I_2306_2412_frgp13,impostor,13,right,2306,2412,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002412_R_500_slap_13.png,500,500,B
I_2306_2413_frgp13,impostor,13,right,2306,2413,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002413_R_500_slap_13.png,500,500,B
I_2306_2415_frgp13,impostor,13,right,2306,2415,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002415_R_500_slap_13.png,500,500,B
I_2306_2418_frgp13,impostor,13,right,2306,2418,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002418_R_500_slap_13.png,500,500,B
I_2306_2423_frgp13,impostor,13,right,2306,2423,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002423_R_500_slap_13.png,500,500,B
I_2306_2424_frgp13,impostor,13,right,2306,2424,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002424_R_500_slap_13.png,500,500,B
I_2306_2425_frgp13,impostor,13,right,2306,2425,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002425_R_500_slap_13.png,500,500,B
I_2306_2426_frgp13,impostor,13,right,2306,2426,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002426_R_500_slap_13.png,500,500,B
I_2306_2428_frgp13,impostor,13,right,2306,2428,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002428_R_500_slap_13.png,500,500,B
I_2306_2440_frgp13,impostor,13,right,2306,2440,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002440_R_500_slap_13.png,500,500,B
I_2306_2447_frgp13,impostor,13,right,2306,2447,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002447_R_500_slap_13.png,500,500,B
I_2306_2455_frgp13,impostor,13,right,2306,2455,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002455_R_500_slap_13.png,500,500,B
I_2306_2462_frgp13,impostor,13,right,2306,2462,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002462_R_500_slap_13.png,500,500,B
I_2306_2463_frgp13,impostor,13,right,2306,2463,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002463_R_500_slap_13.png,500,500,B
I_2306_2481_frgp13,impostor,13,right,2306,2481,sd302b/images/baseline/R/500/slap/png/00002306_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002481_R_500_slap_13.png,500,500,B
I_2307_2310_frgp13,impostor,13,right,2307,2310,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002310_R_500_slap_13.png,500,500,B
I_2307_2312_frgp13,impostor,13,right,2307,2312,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002312_R_500_slap_13.png,500,500,B
I_2307_2313_frgp13,impostor,13,right,2307,2313,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002313_R_500_slap_13.png,500,500,B
I_2307_2314_frgp13,impostor,13,right,2307,2314,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002314_R_500_slap_13.png,500,500,B
I_2307_2315_frgp13,impostor,13,right,2307,2315,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002315_R_500_slap_13.png,500,500,B
I_2307_2317_frgp13,impostor,13,right,2307,2317,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002317_R_500_slap_13.png,500,500,B
I_2307_2319_frgp13,impostor,13,right,2307,2319,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002319_R_500_slap_13.png,500,500,B
I_2307_2320_frgp13,impostor,13,right,2307,2320,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002320_R_500_slap_13.png,500,500,B
I_2307_2321_frgp13,impostor,13,right,2307,2321,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002321_R_500_slap_13.png,500,500,B
I_2307_2325_frgp13,impostor,13,right,2307,2325,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002325_R_500_slap_13.png,500,500,B
I_2307_2326_frgp13,impostor,13,right,2307,2326,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002326_R_500_slap_13.png,500,500,B
I_2307_2327_frgp13,impostor,13,right,2307,2327,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002327_R_500_slap_13.png,500,500,B
I_2307_2328_frgp13,impostor,13,right,2307,2328,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002328_R_500_slap_13.png,500,500,B
I_2307_2329_frgp13,impostor,13,right,2307,2329,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002329_R_500_slap_13.png,500,500,B
I_2307_2330_frgp13,impostor,13,right,2307,2330,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002330_R_500_slap_13.png,500,500,B
I_2307_2332_frgp13,impostor,13,right,2307,2332,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002332_R_500_slap_13.png,500,500,B
I_2307_2334_frgp13,impostor,13,right,2307,2334,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002334_R_500_slap_13.png,500,500,B
I_2307_2337_frgp13,impostor,13,right,2307,2337,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002337_R_500_slap_13.png,500,500,B
I_2307_2338_frgp13,impostor,13,right,2307,2338,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002338_R_500_slap_13.png,500,500,B
I_2307_2339_frgp13,impostor,13,right,2307,2339,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002339_R_500_slap_13.png,500,500,B
I_2307_2340_frgp13,impostor,13,right,2307,2340,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002340_R_500_slap_13.png,500,500,B
I_2307_2341_frgp13,impostor,13,right,2307,2341,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002341_R_500_slap_13.png,500,500,B
I_2307_2342_frgp13,impostor,13,right,2307,2342,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002342_R_500_slap_13.png,500,500,B
I_2307_2344_frgp13,impostor,13,right,2307,2344,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002344_R_500_slap_13.png,500,500,B
I_2307_2348_frgp13,impostor,13,right,2307,2348,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002348_R_500_slap_13.png,500,500,B
I_2307_2349_frgp13,impostor,13,right,2307,2349,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002349_R_500_slap_13.png,500,500,B
I_2307_2351_frgp13,impostor,13,right,2307,2351,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002351_R_500_slap_13.png,500,500,B
I_2307_2352_frgp13,impostor,13,right,2307,2352,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002352_R_500_slap_13.png,500,500,B
I_2307_2353_frgp13,impostor,13,right,2307,2353,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002353_R_500_slap_13.png,500,500,B
I_2307_2355_frgp13,impostor,13,right,2307,2355,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002355_R_500_slap_13.png,500,500,B
I_2307_2356_frgp13,impostor,13,right,2307,2356,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002356_R_500_slap_13.png,500,500,B
I_2307_2357_frgp13,impostor,13,right,2307,2357,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002357_R_500_slap_13.png,500,500,B
I_2307_2358_frgp13,impostor,13,right,2307,2358,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002358_R_500_slap_13.png,500,500,B
I_2307_2359_frgp13,impostor,13,right,2307,2359,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002359_R_500_slap_13.png,500,500,B
I_2307_2360_frgp13,impostor,13,right,2307,2360,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002360_R_500_slap_13.png,500,500,B
I_2307_2362_frgp13,impostor,13,right,2307,2362,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002362_R_500_slap_13.png,500,500,B
I_2307_2364_frgp13,impostor,13,right,2307,2364,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002364_R_500_slap_13.png,500,500,B
I_2307_2367_frgp13,impostor,13,right,2307,2367,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002367_R_500_slap_13.png,500,500,B
I_2307_2368_frgp13,impostor,13,right,2307,2368,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002368_R_500_slap_13.png,500,500,B
I_2307_2369_frgp13,impostor,13,right,2307,2369,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002369_R_500_slap_13.png,500,500,B
I_2307_2370_frgp13,impostor,13,right,2307,2370,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002370_R_500_slap_13.png,500,500,B
I_2307_2371_frgp13,impostor,13,right,2307,2371,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002371_R_500_slap_13.png,500,500,B
I_2307_2372_frgp13,impostor,13,right,2307,2372,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002372_R_500_slap_13.png,500,500,B
I_2307_2373_frgp13,impostor,13,right,2307,2373,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002373_R_500_slap_13.png,500,500,B
I_2307_2374_frgp13,impostor,13,right,2307,2374,sd302b/images/baseline/R/500/slap/png/00002307_R_500_slap_13.png,sd302b/images/baseline/R/500/slap/png/00002374_R_500_slap_13.png,500,500,B
