pair_id,label,category,device_pair,subject1,subject2,hand1,hand2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
G_99775_right_2928,mated,primary_genuine,cross,99775,99775,right,right,A,60,60,0.639,gemma3,similarity_score,2026-08-23T13:45:59
I_20294_87757_left_x,non-mated,primary_impostor,cross,20294,87757,left,left,B,65,65,0.648,gemma3,similarity_score,2026-08-23T13:45:59
G_58793_left_1383,mated,primary_genuine,cross,58793,58793,left,left,A,60,60,0.64,gemma3,similarity_score,2026-08-23T13:46:00
G_43210_left_550,mated,primary_genuine,same,43210,43210,left,left,A,65,65,0.658,gemma3,similarity_score,2026-08-23T13:46:01
D_57145_117,non-mated,diagnostic_impostor,cross,57145,57145,left,right,B,65,65,0.646,gemma3,similarity_score,2026-08-23T13:46:01
I_27295_76957_right_x,non-mated,primary_impostor,cross,27295,76957,right,right,B,65,65,0.645,gemma3,similarity_score,2026-08-23T13:46:02
G_57833_left_1192,mated,primary_genuine,same,57833,57833,left,left,A,60,60,0.623,gemma3,similarity_score,2026-08-23T13:46:03
G_93812_right_2656,mated,primary_genuine,cross,93812,93812,right,right,A,65,65,0.646,gemma3,similarity_score,2026-08-23T13:46:03
I_43210_56583_left_s,non-mated,primary_impostor,same,43210,56583,left,left,B,60,60,0.661,gemma3,similarity_score,2026-08-23T13:46:04
D_93812_268,non-mated,diagnostic_impostor,cross,93812,93812,left,right,B,60,60,0.639,gemma3,similarity_score,2026-08-23T13:46:05
D_58793_154,non-mated,diagnostic_impostor,same,58793,58793,left,right,B,60,60,0.628,gemma3,similarity_score,2026-08-23T13:46:05
G_65052_left_1759,mated,primary_genuine,cross,65052,65052,left,left,A,60,60,0.638,gemma3,similarity_score,2026-08-23T13:46:06
G_76957_right_2146,mated,primary_genuine,same,76957,76957,right,right,A,65,65,0.65,gemma3,similarity_score,2026-08-23T13:46:06
I_24101_43210_right_s,non-mated,primary_impostor,same,24101,43210,right,right,B,65,65,0.662,gemma3,similarity_score,2026-08-23T13:46:07
I_20294_27295_right_x,non-mated,primary_impostor,cross,20294,27295,right,right,B,60,60,0.651,gemma3,similarity_score,2026-08-23T13:46:08
G_44595_right_788,mated,primary_genuine,cross,44595,44595,right,right,A,60,60,0.631,gemma3,similarity_score,2026-08-23T13:46:08
I_57833_93812_right_s,non-mated,primary_impostor,same,57833,93812,right,right,B,65,65,0.657,gemma3,similarity_score,2026-08-23T13:46:09
D_47904_84,non-mated,diagnostic_impostor,cross,47904,47904,left,right,B,65,65,0.646,gemma3,similarity_score,2026-08-23T13:46:10
G_56583_left_852,mated,primary_genuine,cross,56583,56583,left,left,A,60,60,0.642,gemma3,similarity_score,2026-08-23T13:46:10
I_58793_65052_right_s,non-mated,primary_impostor,same,58793,65052,right,right,B,65,65,0.654,gemma3,similarity_score,2026-08-23T13:46:11
D_47904_87,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,60,60,0.653,gemma3,similarity_score,2026-08-23T13:46:12
D_76957_219,non-mated,diagnostic_impostor,cross,76957,76957,left,right,B,65,65,0.642,gemma3,similarity_score,2026-08-23T13:46:12
I_47904_89171_right_x,non-mated,primary_impostor,cross,47904,89171,right,right,B,65,65,0.639,gemma3,similarity_score,2026-08-23T13:46:13
I_43210_58398_left_x,non-mated,primary_impostor,cross,43210,58398,left,left,B,55,55,0.637,gemma3,similarity_score,2026-08-23T13:46:14
D_56583_107,non-mated,diagnostic_impostor,cross,56583,56583,left,right,B,65,65,0.638,gemma3,similarity_score,2026-08-23T13:46:14
G_74850_left_2008,mated,primary_genuine,same,74850,74850,left,left,A,65,65,0.626,gemma3,similarity_score,2026-08-23T13:46:15
D_63029_167,non-mated,diagnostic_impostor,same,63029,63029,left,right,B,60,60,0.624,gemma3,similarity_score,2026-08-23T13:46:16
D_96608_277,non-mated,diagnostic_impostor,cross,96608,96608,left,right,B,65,65,0.638,gemma3,similarity_score,2026-08-23T13:46:16
G_83742_right_2340,mated,primary_genuine,same,83742,83742,right,right,A,60,60,0.626,gemma3,similarity_score,2026-08-23T13:46:17
I_56583_63029_left_x,non-mated,primary_impostor,cross,56583,63029,left,left,B,75,75,0.644,gemma3,similarity_score,2026-08-23T13:46:17
D_96608_280,non-mated,diagnostic_impostor,cross,96608,96608,left,right,B,60,60,0.638,gemma3,similarity_score,2026-08-23T13:46:18
I_65052_76957_left_x,non-mated,primary_impostor,cross,65052,76957,left,left,B,65,65,0.641,gemma3,similarity_score,2026-08-23T13:46:19
G_58398_right_1335,mated,primary_genuine,cross,58398,58398,right,right,A,65,65,0.638,gemma3,similarity_score,2026-08-23T13:46:19
D_83742_239,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,60,60,0.631,gemma3,similarity_score,2026-08-23T13:46:20
I_63029_83742_left_s,non-mated,primary_impostor,same,63029,83742,left,left,B,65,65,0.66,gemma3,similarity_score,2026-08-23T13:46:21
I_47904_56583_right_x,non-mated,primary_impostor,cross,47904,56583,right,right,B,65,65,0.64,gemma3,similarity_score,2026-08-23T13:46:21
G_57145_left_976,mated,primary_genuine,cross,57145,57145,left,left,A,65,65,0.646,gemma3,similarity_score,2026-08-23T13:46:22
G_76957_left_2132,mated,primary_genuine,same,76957,76957,left,left,A,60,60,0.626,gemma3,similarity_score,2026-08-23T13:46:23
D_57145_115,non-mated,diagnostic_impostor,same,57145,57145,left,right,B,65,65,0.658,gemma3,similarity_score,2026-08-23T13:46:23
I_43210_76957_left_x,non-mated,primary_impostor,cross,43210,76957,left,left,B,60,60,0.639,gemma3,similarity_score,2026-08-23T13:46:24
G_14493_right_109,mated,primary_genuine,cross,14493,14493,right,right,A,60,60,0.637,gemma3,similarity_score,2026-08-23T13:46:24
I_69658_74850_left_s,non-mated,primary_impostor,same,69658,74850,left,left,B,60,60,0.651,gemma3,similarity_score,2026-08-23T13:46:25
D_20294_16,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,60,60,0.636,gemma3,similarity_score,2026-08-23T13:46:26
I_58793_89171_left_x,non-mated,primary_impostor,cross,58793,89171,left,left,B,60,60,0.637,gemma3,similarity_score,2026-08-23T13:46:26
G_99775_left_2873,mated,primary_genuine,cross,99775,99775,left,left,A,50,50,0.716,gemma3,similarity_score,2026-08-23T13:46:27
D_58793_155,non-mated,diagnostic_impostor,cross,58793,58793,left,right,B,60,60,0.63,gemma3,similarity_score,2026-08-23T13:46:28
I_24101_57833_right_s,non-mated,primary_impostor,same,24101,57833,right,right,B,65,65,0.657,gemma3,similarity_score,2026-08-23T13:46:28
D_74850_210,non-mated,diagnostic_impostor,same,74850,74850,left,right,B,65,65,0.658,gemma3,similarity_score,2026-08-23T13:46:29
I_47904_65052_right_s,non-mated,primary_impostor,same,47904,65052,right,right,B,65,65,0.655,gemma3,similarity_score,2026-08-23T13:46:30
I_65030_89171_right_s,non-mated,primary_impostor,same,65030,89171,right,right,B,75,75,0.656,gemma3,similarity_score,2026-08-23T13:46:30
G_56583_right_912,mated,primary_genuine,cross,56583,56583,right,right,A,60,60,0.639,gemma3,similarity_score,2026-08-23T13:46:31
I_43210_76957_right_x,non-mated,primary_impostor,cross,43210,76957,right,right,B,65,65,0.64,gemma3,similarity_score,2026-08-23T13:46:32
I_47904_74850_right_s,non-mated,primary_impostor,same,47904,74850,right,right,B,60,60,0.652,gemma3,similarity_score,2026-08-23T13:46:32
D_47904_95,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,65,65,0.649,gemma3,similarity_score,2026-08-23T13:46:33
G_44595_right_766,mated,primary_genuine,cross,44595,44595,right,right,A,60,60,0.634,gemma3,similarity_score,2026-08-23T13:46:34
G_43210_right_678,mated,primary_genuine,same,43210,43210,right,right,A,65,65,0.622,gemma3,similarity_score,2026-08-23T13:46:34
D_27295_41,non-mated,diagnostic_impostor,cross,27295,27295,left,right,B,60,60,0.637,gemma3,similarity_score,2026-08-23T13:46:35
I_58398_89171_left_s,non-mated,primary_impostor,same,58398,89171,left,left,B,60,60,0.651,gemma3,similarity_score,2026-08-23T13:46:35
I_24101_83742_left_x,non-mated,primary_impostor,cross,24101,83742,left,left,B,60,60,0.635,gemma3,similarity_score,2026-08-23T13:46:36
I_57833_65052_right_s,non-mated,primary_impostor,same,57833,65052,right,right,B,65,65,0.652,gemma3,similarity_score,2026-08-23T13:46:37
I_58793_63029_left_x,non-mated,primary_impostor,cross,58793,63029,left,left,B,65,65,0.65,gemma3,similarity_score,2026-08-23T13:46:37
G_57833_right_1242,mated,primary_genuine,cross,57833,57833,right,right,A,65,65,0.627,gemma3,similarity_score,2026-08-23T13:46:38
D_44595_79,non-mated,diagnostic_impostor,same,44595,44595,left,right,B,30,30,0.622,gemma3,similarity_score,2026-08-23T13:46:39
G_93812_right_2677,mated,primary_genuine,cross,93812,93812,right,right,A,65,65,0.63,gemma3,similarity_score,2026-08-23T13:46:39
I_44595_93812_right_x,non-mated,primary_impostor,cross,44595,93812,right,right,B,60,60,0.636,gemma3,similarity_score,2026-08-23T13:46:40
G_93812_right_2681,mated,primary_genuine,cross,93812,93812,right,right,A,65,65,0.627,gemma3,similarity_score,2026-08-23T13:46:41
I_57145_76957_right_s,non-mated,primary_impostor,same,57145,76957,right,right,B,65,65,0.653,gemma3,similarity_score,2026-08-23T13:46:41
I_43210_89171_right_x,non-mated,primary_impostor,cross,43210,89171,right,right,B,65,65,0.639,gemma3,similarity_score,2026-08-23T13:46:42
D_74850_211,non-mated,diagnostic_impostor,same,74850,74850,left,right,B,65,65,0.659,gemma3,similarity_score,2026-08-23T13:46:43
I_14493_65052_right_x,non-mated,primary_impostor,cross,14493,65052,right,right,B,65,65,0.66,gemma3,similarity_score,2026-08-23T13:46:43
G_58793_right_1458,mated,primary_genuine,same,58793,58793,right,right,A,65,65,0.671,gemma3,similarity_score,2026-08-23T13:46:44
G_93812_right_2688,mated,primary_genuine,same,93812,93812,right,right,A,60,60,0.679,gemma3,similarity_score,2026-08-23T13:46:45
G_56583_right_907,mated,primary_genuine,cross,56583,56583,right,right,A,65,65,0.666,gemma3,similarity_score,2026-08-23T13:46:45
I_57145_57833_left_s,non-mated,primary_impostor,same,57145,57833,left,left,B,60,60,0.65,gemma3,similarity_score,2026-08-23T13:46:46
G_65052_right_1852,mated,primary_genuine,same,65052,65052,right,right,A,60,60,0.623,gemma3,similarity_score,2026-08-23T13:46:46
I_57145_69658_left_x,non-mated,primary_impostor,cross,57145,69658,left,left,B,65,65,0.64,gemma3,similarity_score,2026-08-23T13:46:47
G_65030_right_1694,mated,primary_genuine,cross,65030,65030,right,right,A,60,60,0.637,gemma3,similarity_score,2026-08-23T13:46:48
D_93812_265,non-mated,diagnostic_impostor,same,93812,93812,left,right,B,60,60,0.651,gemma3,similarity_score,2026-08-23T13:46:48
I_43210_65030_left_x,non-mated,primary_impostor,cross,43210,65030,left,left,B,60,60,0.637,gemma3,similarity_score,2026-08-23T13:46:49
I_44595_89171_left_s,non-mated,primary_impostor,same,44595,89171,left,left,B,60,60,0.649,gemma3,similarity_score,2026-08-23T13:46:50
I_87757_93812_right_s,non-mated,primary_impostor,same,87757,93812,right,right,B,60,60,0.652,gemma3,similarity_score,2026-08-23T13:46:50
I_44595_99775_right_x,non-mated,primary_impostor,cross,44595,99775,right,right,B,60,60,0.635,gemma3,similarity_score,2026-08-23T13:46:51
G_87757_left_2398,mated,primary_genuine,same,87757,87757,left,left,A,60,60,0.625,gemma3,similarity_score,2026-08-23T13:46:52
I_43210_44595_right_s,non-mated,primary_impostor,same,43210,44595,right,right,B,60,60,0.65,gemma3,similarity_score,2026-08-23T13:46:52
G_57833_right_1256,mated,primary_genuine,same,57833,57833,right,right,A,60,60,0.623,gemma3,similarity_score,2026-08-23T13:46:53
I_43210_89171_left_s,non-mated,primary_impostor,same,43210,89171,left,left,B,65,65,0.648,gemma3,similarity_score,2026-08-23T13:46:54
G_69658_left_1884,mated,primary_genuine,cross,69658,69658,left,left,A,60,60,0.627,gemma3,similarity_score,2026-08-23T13:46:54
G_57833_left_1134,mated,primary_genuine,cross,57833,57833,left,left,A,60,60,0.638,gemma3,similarity_score,2026-08-23T13:46:55
G_44595_left_695,mated,primary_genuine,same,44595,44595,left,left,A,60,60,0.645,gemma3,similarity_score,2026-08-23T13:46:55
D_44595_75,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,60,60,0.631,gemma3,similarity_score,2026-08-23T13:46:56
D_58793_149,non-mated,diagnostic_impostor,same,58793,58793,left,right,B,65,65,0.62,gemma3,similarity_score,2026-08-23T13:46:57
G_65052_left_1726,mated,primary_genuine,same,65052,65052,left,left,A,65,65,0.653,gemma3,similarity_score,2026-08-23T13:46:57
I_57145_69658_right_x,non-mated,primary_impostor,cross,57145,69658,right,right,B,65,65,0.64,gemma3,similarity_score,2026-08-23T13:46:58
G_20294_right_261,mated,primary_genuine,cross,20294,20294,right,right,A,65,65,0.632,gemma3,similarity_score,2026-08-23T13:46:59
I_65030_87757_right_s,non-mated,primary_impostor,same,65030,87757,right,right,B,65,65,0.657,gemma3,similarity_score,2026-08-23T13:46:59
I_24101_57833_right_x,non-mated,primary_impostor,cross,24101,57833,right,right,B,60,60,0.661,gemma3,similarity_score,2026-08-23T13:47:00
G_44595_left_739,mated,primary_genuine,same,44595,44595,left,left,A,50,50,0.658,gemma3,similarity_score,2026-08-23T13:47:01
I_63029_99775_right_x,non-mated,primary_impostor,cross,63029,99775,right,right,B,60,60,0.635,gemma3,similarity_score,2026-08-23T13:47:01
G_24101_right_305,mated,primary_genuine,same,24101,24101,right,right,A,60,60,0.623,gemma3,similarity_score,2026-08-23T13:47:02
G_65052_left_1758,mated,primary_genuine,cross,65052,65052,left,left,A,60,60,0.633,gemma3,similarity_score,2026-08-23T13:47:02
I_56583_83742_left_s,non-mated,primary_impostor,same,56583,83742,left,left,B,75,75,0.653,gemma3,similarity_score,2026-08-23T13:47:03
D_58398_139,non-mated,diagnostic_impostor,cross,58398,58398,left,right,B,60,60,0.632,gemma3,similarity_score,2026-08-23T13:47:04
G_32467_right_538,mated,primary_genuine,same,32467,32467,right,right,A,65,65,0.622,gemma3,similarity_score,2026-08-23T13:47:04
D_47904_91,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,65,65,0.646,gemma3,similarity_score,2026-08-23T13:47:05
G_47904_left_822,mated,primary_genuine,cross,47904,47904,left,left,A,65,65,0.635,gemma3,similarity_score,2026-08-23T13:47:06
G_87757_left_2365,mated,primary_genuine,cross,87757,87757,left,left,A,60,60,0.639,gemma3,similarity_score,2026-08-23T13:47:06
I_14493_58398_right_s,non-mated,primary_impostor,same,14493,58398,right,right,B,60,60,0.657,gemma3,similarity_score,2026-08-23T13:47:07
I_56583_58398_right_s,non-mated,primary_impostor,same,56583,58398,right,right,B,65,65,0.654,gemma3,similarity_score,2026-08-23T13:47:08
I_24101_65030_left_s,non-mated,primary_impostor,same,24101,65030,left,left,B,65,65,0.646,gemma3,similarity_score,2026-08-23T13:47:08
G_56583_left_864,mated,primary_genuine,cross,56583,56583,left,left,A,65,65,0.63,gemma3,similarity_score,2026-08-23T13:47:09
I_74850_83742_right_s,non-mated,primary_impostor,same,74850,83742,right,right,B,65,65,0.65,gemma3,similarity_score,2026-08-23T13:47:10
I_24101_74850_right_s,non-mated,primary_impostor,same,24101,74850,right,right,B,65,65,0.652,gemma3,similarity_score,2026-08-23T13:47:10
I_65030_69658_right_s,non-mated,primary_impostor,same,65030,69658,right,right,B,65,65,0.648,gemma3,similarity_score,2026-08-23T13:47:11
I_89171_99775_right_s,non-mated,primary_impostor,same,89171,99775,right,right,B,65,65,0.652,gemma3,similarity_score,2026-08-23T13:47:11
I_63029_99775_left_x,non-mated,primary_impostor,cross,63029,99775,left,left,B,60,60,0.63,gemma3,similarity_score,2026-08-23T13:47:12
I_14493_27295_right_x,non-mated,primary_impostor,cross,14493,27295,right,right,B,65,65,0.64,gemma3,similarity_score,2026-08-23T13:47:13
I_24101_87757_left_s,non-mated,primary_impostor,same,24101,87757,left,left,B,60,60,0.652,gemma3,similarity_score,2026-08-23T13:47:13
D_20294_19,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,65,65,0.643,gemma3,similarity_score,2026-08-23T13:47:14
I_57833_58793_right_s,non-mated,primary_impostor,same,57833,58793,right,right,B,65,65,0.647,gemma3,similarity_score,2026-08-23T13:47:15
I_47904_89171_left_x,non-mated,primary_impostor,cross,47904,89171,left,left,B,60,60,0.64,gemma3,similarity_score,2026-08-23T13:47:15
G_32467_left_455,mated,primary_genuine,cross,32467,32467,left,left,A,55,55,0.633,gemma3,similarity_score,2026-08-23T13:47:16
G_24101_right_303,mated,primary_genuine,cross,24101,24101,right,right,A,60,60,0.632,gemma3,similarity_score,2026-08-23T13:47:17
D_47904_85,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,60,60,0.649,gemma3,similarity_score,2026-08-23T13:47:17
G_43210_right_675,mated,primary_genuine,same,43210,43210,right,right,A,65,65,0.625,gemma3,similarity_score,2026-08-23T13:47:18
I_24101_58398_right_s,non-mated,primary_impostor,same,24101,58398,right,right,B,65,65,0.653,gemma3,similarity_score,2026-08-23T13:47:19
D_83742_233,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,60,60,0.629,gemma3,similarity_score,2026-08-23T13:47:19
G_27295_right_398,mated,primary_genuine,cross,27295,27295,right,right,A,65,65,0.633,gemma3,similarity_score,2026-08-23T13:47:20
D_20294_14,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,65,65,0.635,gemma3,similarity_score,2026-08-23T13:47:20
G_58398_right_1349,mated,primary_genuine,cross,58398,58398,right,right,A,65,65,0.631,gemma3,similarity_score,2026-08-23T13:47:21
D_44595_81,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,60,60,0.63,gemma3,similarity_score,2026-08-23T13:47:22
I_57833_99775_left_s,non-mated,primary_impostor,same,57833,99775,left,left,B,60,60,0.651,gemma3,similarity_score,2026-08-23T13:47:22
G_99775_right_2922,mated,primary_genuine,cross,99775,99775,right,right,A,65,65,0.652,gemma3,similarity_score,2026-08-23T13:47:23
D_65030_179,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,65,65,0.673,gemma3,similarity_score,2026-08-23T13:47:24
G_47904_right_829,mated,primary_genuine,same,47904,47904,right,right,A,75,75,0.697,gemma3,similarity_score,2026-08-23T13:47:24
G_24101_right_306,mated,primary_genuine,same,24101,24101,right,right,A,60,60,0.652,gemma3,similarity_score,2026-08-23T13:47:25
I_57833_74850_left_x,non-mated,primary_impostor,cross,57833,74850,left,left,B,60,60,0.64,gemma3,similarity_score,2026-08-23T13:47:26
G_76957_right_2153,mated,primary_genuine,same,76957,76957,right,right,A,75,75,0.648,gemma3,similarity_score,2026-08-23T13:47:26
G_63029_left_1538,mated,primary_genuine,same,63029,63029,left,left,A,65,65,0.628,gemma3,similarity_score,2026-08-23T13:47:27
I_32467_43210_right_x,non-mated,primary_impostor,cross,32467,43210,right,right,B,65,65,0.642,gemma3,similarity_score,2026-08-23T13:47:28
I_20294_65052_right_s,non-mated,primary_impostor,same,20294,65052,right,right,B,65,65,0.66,gemma3,similarity_score,2026-08-23T13:47:28
I_44595_58793_right_x,non-mated,primary_impostor,cross,44595,58793,right,right,B,60,60,0.636,gemma3,similarity_score,2026-08-23T13:47:29
I_56583_74850_right_s,non-mated,primary_impostor,same,56583,74850,right,right,B,65,65,0.652,gemma3,similarity_score,2026-08-23T13:47:30
D_43210_62,non-mated,diagnostic_impostor,same,43210,43210,left,right,B,65,65,0.652,gemma3,similarity_score,2026-08-23T13:47:30
I_57833_99775_left_x,non-mated,primary_impostor,cross,57833,99775,left,left,B,60,60,0.633,gemma3,similarity_score,2026-08-23T13:47:31
G_44595_right_812,mated,primary_genuine,same,44595,44595,right,right,A,60,60,0.619,gemma3,similarity_score,2026-08-23T13:47:31
G_32467_left_420,mated,primary_genuine,same,32467,32467,left,left,A,60,60,0.662,gemma3,similarity_score,2026-08-23T13:47:32
G_27295_right_377,mated,primary_genuine,cross,27295,27295,right,right,A,65,65,0.64,gemma3,similarity_score,2026-08-23T13:47:33
D_76957_216,non-mated,diagnostic_impostor,cross,76957,76957,left,right,B,65,65,0.627,gemma3,similarity_score,2026-08-23T13:47:33
D_14493_3,non-mated,diagnostic_impostor,same,14493,14493,left,right,B,60,60,0.64,gemma3,similarity_score,2026-08-23T13:47:34
I_24101_58793_left_x,non-mated,primary_impostor,cross,24101,58793,left,left,B,60,60,0.638,gemma3,similarity_score,2026-08-23T13:47:35
I_24101_65030_right_s,non-mated,primary_impostor,same,24101,65030,right,right,B,75,75,0.658,gemma3,similarity_score,2026-08-23T13:47:35
I_56583_63029_left_s,non-mated,primary_impostor,same,56583,63029,left,left,B,65,65,0.651,gemma3,similarity_score,2026-08-23T13:47:36
I_43210_57833_left_s,non-mated,primary_impostor,same,43210,57833,left,left,B,60,60,0.648,gemma3,similarity_score,2026-08-23T13:47:37
I_43210_63029_left_s,non-mated,primary_impostor,same,43210,63029,left,left,B,60,60,0.65,gemma3,similarity_score,2026-08-23T13:47:37
G_57145_left_960,mated,primary_genuine,same,57145,57145,left,left,A,60,60,0.653,gemma3,similarity_score,2026-08-23T13:47:38
G_27295_left_337,mated,primary_genuine,cross,27295,27295,left,left,A,55,55,0.653,gemma3,similarity_score,2026-08-23T13:47:39
G_89171_left_2527,mated,primary_genuine,same,89171,89171,left,left,A,65,65,0.623,gemma3,similarity_score,2026-08-23T13:47:39
G_27295_left_361,mated,primary_genuine,same,27295,27295,left,left,A,60,60,0.623,gemma3,similarity_score,2026-08-23T13:47:40
I_44595_56583_right_s,non-mated,primary_impostor,same,44595,56583,right,right,B,65,65,0.651,gemma3,similarity_score,2026-08-23T13:47:40
I_76957_83742_right_x,non-mated,primary_impostor,cross,76957,83742,right,right,B,65,65,0.638,gemma3,similarity_score,2026-08-23T13:47:41
D_43210_66,non-mated,diagnostic_impostor,cross,43210,43210,left,right,B,60,60,0.626,gemma3,similarity_score,2026-08-23T13:47:42
I_57833_87757_left_x,non-mated,primary_impostor,cross,57833,87757,left,left,B,60,60,0.638,gemma3,similarity_score,2026-08-23T13:47:42
I_27295_57833_left_x,non-mated,primary_impostor,cross,27295,57833,left,left,B,60,60,0.636,gemma3,similarity_score,2026-08-23T13:47:43
I_56583_76957_right_x,non-mated,primary_impostor,cross,56583,76957,right,right,B,65,65,0.637,gemma3,similarity_score,2026-08-23T13:47:44
D_76957_217,non-mated,diagnostic_impostor,same,76957,76957,left,right,B,60,60,0.65,gemma3,similarity_score,2026-08-23T13:47:44
G_89171_left_2496,mated,primary_genuine,same,89171,89171,left,left,A,55,55,0.668,gemma3,similarity_score,2026-08-23T13:47:45
I_32467_57145_left_s,non-mated,primary_impostor,same,32467,57145,left,left,B,60,60,0.661,gemma3,similarity_score,2026-08-23T13:47:46
G_96608_right_2788,mated,primary_genuine,cross,96608,96608,right,right,A,65,65,0.641,gemma3,similarity_score,2026-08-23T13:47:46
I_58793_87757_left_x,non-mated,primary_impostor,cross,58793,87757,left,left,B,65,65,0.643,gemma3,similarity_score,2026-08-23T13:47:47
G_58398_right_1321,mated,primary_genuine,cross,58398,58398,right,right,A,60,60,0.637,gemma3,similarity_score,2026-08-23T13:47:48
I_47904_56583_left_x,non-mated,primary_impostor,cross,47904,56583,left,left,B,60,60,0.637,gemma3,similarity_score,2026-08-23T13:47:48
D_65052_188,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,65,65,0.621,gemma3,similarity_score,2026-08-23T13:47:49
I_44595_87757_left_x,non-mated,primary_impostor,cross,44595,87757,left,left,B,60,60,0.635,gemma3,similarity_score,2026-08-23T13:47:49
D_99775_290,non-mated,diagnostic_impostor,cross,99775,99775,left,right,B,60,60,0.635,gemma3,similarity_score,2026-08-23T13:47:50
G_83742_right_2269,mated,primary_genuine,same,83742,83742,right,right,A,75,75,0.652,gemma3,similarity_score,2026-08-23T13:47:51
G_32467_right_485,mated,primary_genuine,same,32467,32467,right,right,A,65,65,0.651,gemma3,similarity_score,2026-08-23T13:47:51
D_58398_140,non-mated,diagnostic_impostor,same,58398,58398,left,right,B,60,60,0.626,gemma3,similarity_score,2026-08-23T13:47:52
I_57145_87757_right_s,non-mated,primary_impostor,same,57145,87757,right,right,B,75,75,0.654,gemma3,similarity_score,2026-08-23T13:47:53
D_57833_123,non-mated,diagnostic_impostor,same,57833,57833,left,right,B,55,55,0.648,gemma3,similarity_score,2026-08-23T13:47:53
D_83742_229,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,60,60,0.634,gemma3,similarity_score,2026-08-23T13:47:54
D_43210_61,non-mated,diagnostic_impostor,cross,43210,43210,left,right,B,65,65,0.669,gemma3,similarity_score,2026-08-23T13:47:55
D_57145_119,non-mated,diagnostic_impostor,same,57145,57145,left,right,B,60,60,0.68,gemma3,similarity_score,2026-08-23T13:47:55
D_58398_143,non-mated,diagnostic_impostor,cross,58398,58398,left,right,B,60,60,0.635,gemma3,similarity_score,2026-08-23T13:47:56
G_69658_left_1883,mated,primary_genuine,cross,69658,69658,left,left,A,60,60,0.634,gemma3,similarity_score,2026-08-23T13:47:57
G_57833_right_1204,mated,primary_genuine,same,57833,57833,right,right,A,65,65,0.662,gemma3,similarity_score,2026-08-23T13:47:57
D_89171_254,non-mated,diagnostic_impostor,cross,89171,89171,left,right,B,65,65,0.646,gemma3,similarity_score,2026-08-23T13:47:58
I_57833_69658_right_s,non-mated,primary_impostor,same,57833,69658,right,right,B,65,65,0.653,gemma3,similarity_score,2026-08-23T13:47:58
I_14493_57833_right_x,non-mated,primary_impostor,cross,14493,57833,right,right,B,60,60,0.641,gemma3,similarity_score,2026-08-23T13:47:59
I_57145_63029_right_x,non-mated,primary_impostor,cross,57145,63029,right,right,B,65,65,0.646,gemma3,similarity_score,2026-08-23T13:48:00
D_47904_88,non-mated,diagnostic_impostor,cross,47904,47904,left,right,B,60,60,0.633,gemma3,similarity_score,2026-08-23T13:48:00
G_65052_right_1843,mated,primary_genuine,same,65052,65052,right,right,A,60,60,0.624,gemma3,similarity_score,2026-08-23T13:48:01
D_14493_11,non-mated,diagnostic_impostor,cross,14493,14493,left,right,B,60,60,0.631,gemma3,similarity_score,2026-08-23T13:48:02
G_43210_right_625,mated,primary_genuine,cross,43210,43210,right,right,A,60,60,0.639,gemma3,similarity_score,2026-08-23T13:48:02
I_58398_93812_right_x,non-mated,primary_impostor,cross,58398,93812,right,right,B,60,60,0.645,gemma3,similarity_score,2026-08-23T13:48:03
I_56583_74850_left_x,non-mated,primary_impostor,cross,56583,74850,left,left,B,60,60,0.643,gemma3,similarity_score,2026-08-23T13:48:04
I_56583_65052_right_x,non-mated,primary_impostor,cross,56583,65052,right,right,B,65,65,0.644,gemma3,similarity_score,2026-08-23T13:48:04
D_65030_178,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,65,65,0.641,gemma3,similarity_score,2026-08-23T13:48:05
D_65052_184,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,65,65,0.621,gemma3,similarity_score,2026-08-23T13:48:06
I_57145_76957_right_x,non-mated,primary_impostor,cross,57145,76957,right,right,B,65,65,0.637,gemma3,similarity_score,2026-08-23T13:48:06
D_44595_80,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,30,30,0.631,gemma3,similarity_score,2026-08-23T13:48:07
G_99775_left_2861,mated,primary_genuine,cross,99775,99775,left,left,A,60,60,0.635,gemma3,similarity_score,2026-08-23T13:48:07
I_14493_24101_left_s,non-mated,primary_impostor,same,14493,24101,left,left,B,60,60,0.649,gemma3,similarity_score,2026-08-23T13:48:08
G_96608_right_2827,mated,primary_genuine,same,96608,96608,right,right,A,60,60,0.625,gemma3,similarity_score,2026-08-23T13:48:09
