pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,llm_answer,raw_response,correct,latency_s,model,prompting_setting,timestamp
I_00002307_00002364_frgp14,impostor,14,left,00002307,00002364,B,A,A,False,1.439,claude-opus-4-8,task_description,2026-06-20T23:18:45
I_00002315_00002348_frgp13,impostor,13,right,00002315,00002348,B,B,B,True,1.273,claude-opus-4-8,task_description,2026-06-20T23:18:46
I_00002348_00002426_frgp13,impostor,13,right,00002348,00002426,B,A,A,False,2.001,claude-opus-4-8,task_description,2026-06-20T23:18:48
I_00002315_00002362_frgp13,impostor,13,right,00002315,00002362,B,A,A,False,1.774,claude-opus-4-8,task_description,2026-06-20T23:18:50
I_00002359_00002409_frgp13,impostor,13,right,00002359,00002409,B,A,A,False,3.177,claude-opus-4-8,task_description,2026-06-20T23:18:53
I_00002355_00002356_frgp13,impostor,13,right,00002355,00002356,B,B,B,True,1.224,claude-opus-4-8,task_description,2026-06-20T23:18:54
I_00002339_00002402_frgp13,impostor,13,right,00002339,00002402,B,B,B,True,1.441,claude-opus-4-8,task_description,2026-06-20T23:18:55
I_00002304_00002394_frgp13,impostor,13,right,00002304,00002394,B,A,A,False,1.492,claude-opus-4-8,task_description,2026-06-20T23:18:57
I_00002357_00002373_frgp13,impostor,13,right,00002357,00002373,B,A,A,False,1.233,claude-opus-4-8,task_description,2026-06-20T23:18:58
I_00002304_00002426_frgp13,impostor,13,right,00002304,00002426,B,A,A,False,2.027,claude-opus-4-8,task_description,2026-06-20T23:19:00
I_00002406_00002424_frgp13,impostor,13,right,00002406,00002424,B,A,A,False,1.191,claude-opus-4-8,task_description,2026-06-20T23:19:01
I_00002313_00002415_frgp13,impostor,13,right,00002313,00002415,B,A,A,False,1.226,claude-opus-4-8,task_description,2026-06-20T23:19:03
I_00002353_00002388_frgp14,impostor,14,left,00002353,00002388,B,B,B,True,1.266,claude-opus-4-8,task_description,2026-06-20T23:19:04
I_00002369_00002426_frgp14,impostor,14,left,00002369,00002426,B,B,B,True,1.61,claude-opus-4-8,task_description,2026-06-20T23:19:05
I_00002394_00002481_frgp13,impostor,13,right,00002394,00002481,B,A,A,False,1.272,claude-opus-4-8,task_description,2026-06-20T23:19:07
I_00002358_00002409_frgp13,impostor,13,right,00002358,00002409,B,B,B,True,1.172,claude-opus-4-8,task_description,2026-06-20T23:19:08
G_2319_frgp14,genuine,14,left,00002319,00002319,A,A,A,True,1.197,claude-opus-4-8,task_description,2026-06-20T23:19:09
I_00002342_00002424_frgp14,impostor,14,left,00002342,00002424,B,A,A,False,2.832,claude-opus-4-8,task_description,2026-06-20T23:19:12
G_2313_frgp13,genuine,13,right,00002313,00002313,A,A,A,True,2.198,claude-opus-4-8,task_description,2026-06-20T23:19:14
I_00002384_00002394_frgp14,impostor,14,left,00002384,00002394,B,A,A,False,1.182,claude-opus-4-8,task_description,2026-06-20T23:19:15
I_00002384_00002425_frgp13,impostor,13,right,00002384,00002425,B,A,A,False,1.299,claude-opus-4-8,task_description,2026-06-20T23:19:17
I_00002415_00002463_frgp13,impostor,13,right,00002415,00002463,B,B,B,True,1.343,claude-opus-4-8,task_description,2026-06-20T23:19:18
I_00002325_00002403_frgp13,impostor,13,right,00002325,00002403,B,B,B,True,1.3,claude-opus-4-8,task_description,2026-06-20T23:19:19
I_00002349_00002351_frgp14,impostor,14,left,00002349,00002351,B,B,B,True,1.374,claude-opus-4-8,task_description,2026-06-20T23:19:21
I_00002409_00002462_frgp14,impostor,14,left,00002409,00002462,B,B,B,True,1.273,claude-opus-4-8,task_description,2026-06-20T23:19:22
I_00002334_00002455_frgp13,impostor,13,right,00002334,00002455,B,A,A,False,1.265,claude-opus-4-8,task_description,2026-06-20T23:19:23
I_00002359_00002426_frgp13,impostor,13,right,00002359,00002426,B,A,A,False,1.411,claude-opus-4-8,task_description,2026-06-20T23:19:25
I_00002313_00002353_frgp14,impostor,14,left,00002313,00002353,B,B,B,True,1.122,claude-opus-4-8,task_description,2026-06-20T23:19:26
I_00002319_00002339_frgp13,impostor,13,right,00002319,00002339,B,B,B,True,1.174,claude-opus-4-8,task_description,2026-06-20T23:19:27
I_00002402_00002412_frgp13,impostor,13,right,00002402,00002412,B,A,A,False,1.526,claude-opus-4-8,task_description,2026-06-20T23:19:28
I_00002375_00002447_frgp13,impostor,13,right,00002375,00002447,B,B,B,True,1.445,claude-opus-4-8,task_description,2026-06-20T23:19:30
I_00002337_00002412_frgp13,impostor,13,right,00002337,00002412,B,B,B,True,1.094,claude-opus-4-8,task_description,2026-06-20T23:19:31
I_00002326_00002391_frgp13,impostor,13,right,00002326,00002391,B,A,A,False,1.051,claude-opus-4-8,task_description,2026-06-20T23:19:32
I_00002332_00002370_frgp14,impostor,14,left,00002332,00002370,B,A,A,False,1.424,claude-opus-4-8,task_description,2026-06-20T23:19:33
I_00002373_00002384_frgp13,impostor,13,right,00002373,00002384,B,B,B,True,1.332,claude-opus-4-8,task_description,2026-06-20T23:19:35
I_00002312_00002313_frgp14,impostor,14,left,00002312,00002313,B,B,B,True,1.155,claude-opus-4-8,task_description,2026-06-20T23:19:36
I_00002344_00002357_frgp14,impostor,14,left,00002344,00002357,B,A,A,False,1.295,claude-opus-4-8,task_description,2026-06-20T23:19:37
I_00002312_00002424_frgp13,impostor,13,right,00002312,00002424,B,A,A,False,1.179,claude-opus-4-8,task_description,2026-06-20T23:19:38
I_00002313_00002357_frgp13,impostor,13,right,00002313,00002357,B,A,A,False,1.136,claude-opus-4-8,task_description,2026-06-20T23:19:40
I_00002341_00002383_frgp13,impostor,13,right,00002341,00002383,B,A,A,False,1.177,claude-opus-4-8,task_description,2026-06-20T23:19:41
I_00002314_00002325_frgp14,impostor,14,left,00002314,00002325,B,B,B,True,1.137,claude-opus-4-8,task_description,2026-06-20T23:19:42
I_00002340_00002362_frgp13,impostor,13,right,00002340,00002362,B,A,A,False,1.168,claude-opus-4-8,task_description,2026-06-20T23:19:43
I_00002340_00002348_frgp14,impostor,14,left,00002340,00002348,B,B,B,True,1.215,claude-opus-4-8,task_description,2026-06-20T23:19:44
I_00002338_00002409_frgp13,impostor,13,right,00002338,00002409,B,A,A,False,3.344,claude-opus-4-8,task_description,2026-06-20T23:19:48
I_00002391_00002403_frgp13,impostor,13,right,00002391,00002403,B,B,B,True,1.196,claude-opus-4-8,task_description,2026-06-20T23:19:49
I_00002314_00002375_frgp14,impostor,14,left,00002314,00002375,B,B,B,True,1.17,claude-opus-4-8,task_description,2026-06-20T23:19:50
I_00002368_00002412_frgp13,impostor,13,right,00002368,00002412,B,A,A,False,1.446,claude-opus-4-8,task_description,2026-06-20T23:19:51
I_00002373_00002425_frgp14,impostor,14,left,00002373,00002425,B,A,A,False,1.208,claude-opus-4-8,task_description,2026-06-20T23:19:53
I_00002425_00002428_frgp14,impostor,14,left,00002425,00002428,B,A,A,False,1.114,claude-opus-4-8,task_description,2026-06-20T23:19:54
I_00002310_00002424_frgp13,impostor,13,right,00002310,00002424,B,A,A,False,1.087,claude-opus-4-8,task_description,2026-06-20T23:19:55
I_00002332_00002409_frgp13,impostor,13,right,00002332,00002409,B,A,A,False,1.172,claude-opus-4-8,task_description,2026-06-20T23:19:56
I_00002402_00002423_frgp14,impostor,14,left,00002402,00002423,B,A,A,False,1.15,claude-opus-4-8,task_description,2026-06-20T23:19:57
I_00002321_00002337_frgp14,impostor,14,left,00002321,00002337,B,B,B,True,1.12,claude-opus-4-8,task_description,2026-06-20T23:19:58
I_00002368_00002406_frgp13,impostor,13,right,00002368,00002406,B,A,A,False,1.281,claude-opus-4-8,task_description,2026-06-20T23:20:00
I_00002425_00002463_frgp14,impostor,14,left,00002425,00002463,B,A,A,False,1.136,claude-opus-4-8,task_description,2026-06-20T23:20:01
I_00002373_00002394_frgp13,impostor,13,right,00002373,00002394,B,A,A,False,2.68,claude-opus-4-8,task_description,2026-06-20T23:20:03
I_00002321_00002338_frgp13,impostor,13,right,00002321,00002338,B,A,A,False,1.267,claude-opus-4-8,task_description,2026-06-20T23:20:05
I_00002426_00002481_frgp14,impostor,14,left,00002426,00002481,B,A,A,False,4.253,claude-opus-4-8,task_description,2026-06-20T23:20:09
I_00002356_00002455_frgp13,impostor,13,right,00002356,00002455,B,B,B,True,1.126,claude-opus-4-8,task_description,2026-06-20T23:20:10
I_00002396_00002402_frgp14,impostor,14,left,00002396,00002402,B,A,A,False,1.268,claude-opus-4-8,task_description,2026-06-20T23:20:11
G_2307_frgp13,genuine,13,right,00002307,00002307,A,A,A,True,1.615,claude-opus-4-8,task_description,2026-06-20T23:20:13
I_00002315_00002440_frgp13,impostor,13,right,00002315,00002440,B,B,B,True,1.463,claude-opus-4-8,task_description,2026-06-20T23:20:14
I_00002317_00002376_frgp13,impostor,13,right,00002317,00002376,B,A,A,False,1.217,claude-opus-4-8,task_description,2026-06-20T23:20:16
I_00002325_00002348_frgp14,impostor,14,left,00002325,00002348,B,B,B,True,1.424,claude-opus-4-8,task_description,2026-06-20T23:20:17
I_00002320_00002372_frgp14,impostor,14,left,00002320,00002372,B,A,A,False,1.221,claude-opus-4-8,task_description,2026-06-20T23:20:18
I_00002317_00002344_frgp14,impostor,14,left,00002317,00002344,B,A,A,False,1.304,claude-opus-4-8,task_description,2026-06-20T23:20:20
I_00002329_00002401_frgp14,impostor,14,left,00002329,00002401,B,B,B,True,1.162,claude-opus-4-8,task_description,2026-06-20T23:20:21
I_00002317_00002413_frgp13,impostor,13,right,00002317,00002413,B,B,B,True,1.165,claude-opus-4-8,task_description,2026-06-20T23:20:22
I_00002367_00002462_frgp13,impostor,13,right,00002367,00002462,B,B,B,True,1.211,claude-opus-4-8,task_description,2026-06-20T23:20:23
I_00002310_00002367_frgp14,impostor,14,left,00002310,00002367,B,A,A,False,1.184,claude-opus-4-8,task_description,2026-06-20T23:20:24
I_00002307_00002418_frgp13,impostor,13,right,00002307,00002418,B,A,A,False,1.039,claude-opus-4-8,task_description,2026-06-20T23:20:25
I_00002380_00002406_frgp14,impostor,14,left,00002380,00002406,B,A,A,False,1.239,claude-opus-4-8,task_description,2026-06-20T23:20:27
I_00002321_00002455_frgp14,impostor,14,left,00002321,00002455,B,B,B,True,1.151,claude-opus-4-8,task_description,2026-06-20T23:20:28
I_00002349_00002481_frgp13,impostor,13,right,00002349,00002481,B,A,A,False,1.32,claude-opus-4-8,task_description,2026-06-20T23:20:29
I_00002342_00002348_frgp13,impostor,13,right,00002342,00002348,B,B,B,True,1.281,claude-opus-4-8,task_description,2026-06-20T23:20:30
I_00002332_00002440_frgp13,impostor,13,right,00002332,00002440,B,B,B,True,1.482,claude-opus-4-8,task_description,2026-06-20T23:20:32
I_00002317_00002320_frgp13,impostor,13,right,00002317,00002320,B,A,A,False,1.78,claude-opus-4-8,task_description,2026-06-20T23:20:34
I_00002307_00002388_frgp14,impostor,14,left,00002307,00002388,B,A,A,False,1.095,claude-opus-4-8,task_description,2026-06-20T23:20:35
I_00002340_00002415_frgp14,impostor,14,left,00002340,00002415,B,B,B,True,1.209,claude-opus-4-8,task_description,2026-06-20T23:20:36
I_00002303_00002352_frgp14,impostor,14,left,00002303,00002352,B,B,B,True,1.216,claude-opus-4-8,task_description,2026-06-20T23:20:37
I_00002313_00002367_frgp14,impostor,14,left,00002313,00002367,B,A,A,False,1.599,claude-opus-4-8,task_description,2026-06-20T23:20:39
I_00002325_00002373_frgp13,impostor,13,right,00002325,00002373,B,B,B,True,2.676,claude-opus-4-8,task_description,2026-06-20T23:20:41
I_00002375_00002413_frgp14,impostor,14,left,00002375,00002413,B,B,B,True,1.511,claude-opus-4-8,task_description,2026-06-20T23:20:43
I_00002334_00002384_frgp13,impostor,13,right,00002334,00002384,B,A,A,False,1.417,claude-opus-4-8,task_description,2026-06-20T23:20:44
I_00002409_00002413_frgp13,impostor,13,right,00002409,00002413,B,A,A,False,2.098,claude-opus-4-8,task_description,2026-06-20T23:20:46
I_00002304_00002332_frgp14,impostor,14,left,00002304,00002332,B,A,A,False,1.137,claude-opus-4-8,task_description,2026-06-20T23:20:47
I_00002330_00002388_frgp13,impostor,13,right,00002330,00002388,B,A,A,False,1.134,claude-opus-4-8,task_description,2026-06-20T23:20:49
I_00002369_00002408_frgp13,impostor,13,right,00002369,00002408,B,A,A,False,1.483,claude-opus-4-8,task_description,2026-06-20T23:20:50
I_00002413_00002423_frgp13,impostor,13,right,00002413,00002423,B,B,B,True,1.967,claude-opus-4-8,task_description,2026-06-20T23:20:52
I_00002376_00002415_frgp14,impostor,14,left,00002376,00002415,B,A,A,False,1.458,claude-opus-4-8,task_description,2026-06-20T23:20:54
I_00002319_00002413_frgp13,impostor,13,right,00002319,00002413,B,B,B,True,2.274,claude-opus-4-8,task_description,2026-06-20T23:20:56
I_00002337_00002423_frgp13,impostor,13,right,00002337,00002423,B,B,B,True,1.278,claude-opus-4-8,task_description,2026-06-20T23:20:57
I_00002314_00002403_frgp13,impostor,13,right,00002314,00002403,B,B,B,True,1.266,claude-opus-4-8,task_description,2026-06-20T23:20:58
I_00002341_00002415_frgp13,impostor,13,right,00002341,00002415,B,A,A,False,1.476,claude-opus-4-8,task_description,2026-06-20T23:21:00
I_00002381_00002388_frgp13,impostor,13,right,00002381,00002388,B,A,A,False,1.82,claude-opus-4-8,task_description,2026-06-20T23:21:02
I_00002310_00002376_frgp13,impostor,13,right,00002310,00002376,B,A,A,False,1.528,claude-opus-4-8,task_description,2026-06-20T23:21:03
I_00002339_00002367_frgp14,impostor,14,left,00002339,00002367,B,B,B,True,1.178,claude-opus-4-8,task_description,2026-06-20T23:21:04
I_00002368_00002415_frgp13,impostor,13,right,00002368,00002415,B,A,A,False,1.231,claude-opus-4-8,task_description,2026-06-20T23:21:06
I_00002326_00002391_frgp14,impostor,14,left,00002326,00002391,B,A,A,False,1.389,claude-opus-4-8,task_description,2026-06-20T23:21:07
I_00002384_00002399_frgp14,impostor,14,left,00002384,00002399,B,A,A,False,1.276,claude-opus-4-8,task_description,2026-06-20T23:21:08
I_00002369_00002373_frgp13,impostor,13,right,00002369,00002373,B,A,A,False,1.317,claude-opus-4-8,task_description,2026-06-20T23:21:10
I_00002373_00002386_frgp14,impostor,14,left,00002373,00002386,B,A,A,False,1.651,claude-opus-4-8,task_description,2026-06-20T23:21:11
G_2360_frgp14,genuine,14,left,00002360,00002360,A,A,A,True,1.447,claude-opus-4-8,task_description,2026-06-20T23:21:13
I_00002337_00002367_frgp13,impostor,13,right,00002337,00002367,B,A,A,False,1.158,claude-opus-4-8,task_description,2026-06-20T23:21:14
I_00002320_00002374_frgp14,impostor,14,left,00002320,00002374,B,B,B,True,1.475,claude-opus-4-8,task_description,2026-06-20T23:21:15
I_00002371_00002381_frgp14,impostor,14,left,00002371,00002381,B,B,B,True,2.62,claude-opus-4-8,task_description,2026-06-20T23:21:18
I_00002423_00002426_frgp14,impostor,14,left,00002423,00002426,B,B,B,True,1.114,claude-opus-4-8,task_description,2026-06-20T23:21:19
I_00002357_00002426_frgp13,impostor,13,right,00002357,00002426,B,A,A,False,1.32,claude-opus-4-8,task_description,2026-06-20T23:21:20
I_00002326_00002428_frgp13,impostor,13,right,00002326,00002428,B,B,B,True,1.161,claude-opus-4-8,task_description,2026-06-20T23:21:22
I_00002383_00002407_frgp13,impostor,13,right,00002383,00002407,B,A,A,False,1.185,claude-opus-4-8,task_description,2026-06-20T23:21:23
I_00002342_00002418_frgp13,impostor,13,right,00002342,00002418,B,A,A,False,1.146,claude-opus-4-8,task_description,2026-06-20T23:21:24
I_00002349_00002424_frgp14,impostor,14,left,00002349,00002424,B,B,B,True,8.006,claude-opus-4-8,task_description,2026-06-20T23:21:32
I_00002367_00002380_frgp13,impostor,13,right,00002367,00002380,B,B,B,True,1.56,claude-opus-4-8,task_description,2026-06-20T23:21:33
I_00002307_00002357_frgp13,impostor,13,right,00002307,00002357,B,A,A,False,1.352,claude-opus-4-8,task_description,2026-06-20T23:21:35
I_00002396_00002413_frgp14,impostor,14,left,00002396,00002413,B,B,B,True,1.841,claude-opus-4-8,task_description,2026-06-20T23:21:37
I_00002328_00002398_frgp14,impostor,14,left,00002328,00002398,B,B,B,True,1.173,claude-opus-4-8,task_description,2026-06-20T23:21:38
I_00002351_00002423_frgp13,impostor,13,right,00002351,00002423,B,B,B,True,1.176,claude-opus-4-8,task_description,2026-06-20T23:21:39
I_00002303_00002379_frgp13,impostor,13,right,00002303,00002379,B,B,B,True,1.377,claude-opus-4-8,task_description,2026-06-20T23:21:40
I_00002313_00002396_frgp13,impostor,13,right,00002313,00002396,B,A,A,False,1.193,claude-opus-4-8,task_description,2026-06-20T23:21:42
I_00002328_00002481_frgp13,impostor,13,right,00002328,00002481,B,A,A,False,1.132,claude-opus-4-8,task_description,2026-06-20T23:21:43
I_00002374_00002481_frgp14,impostor,14,left,00002374,00002481,B,A,A,False,1.157,claude-opus-4-8,task_description,2026-06-20T23:21:44
I_00002303_00002399_frgp14,impostor,14,left,00002303,00002399,B,B,B,True,1.243,claude-opus-4-8,task_description,2026-06-20T23:21:45
I_00002370_00002423_frgp14,impostor,14,left,00002370,00002423,B,B,B,True,1.382,claude-opus-4-8,task_description,2026-06-20T23:21:46
I_00002339_00002373_frgp14,impostor,14,left,00002339,00002373,B,B,B,True,1.094,claude-opus-4-8,task_description,2026-06-20T23:21:48
I_00002340_00002398_frgp14,impostor,14,left,00002340,00002398,B,B,B,True,1.867,claude-opus-4-8,task_description,2026-06-20T23:21:49
I_00002306_00002340_frgp13,impostor,13,right,00002306,00002340,B,B,B,True,8.064,claude-opus-4-8,task_description,2026-06-20T23:21:57
I_00002367_00002428_frgp14,impostor,14,left,00002367,00002428,B,B,B,True,1.357,claude-opus-4-8,task_description,2026-06-20T23:21:59
I_00002321_00002384_frgp13,impostor,13,right,00002321,00002384,B,B,B,True,1.951,claude-opus-4-8,task_description,2026-06-20T23:22:01
I_00002325_00002364_frgp14,impostor,14,left,00002325,00002364,B,B,B,True,1.393,claude-opus-4-8,task_description,2026-06-20T23:22:02
I_00002307_00002428_frgp13,impostor,13,right,00002307,00002428,B,A,A,False,1.351,claude-opus-4-8,task_description,2026-06-20T23:22:04
I_00002317_00002320_frgp14,impostor,14,left,00002317,00002320,B,A,A,False,1.283,claude-opus-4-8,task_description,2026-06-20T23:22:05
I_00002369_00002406_frgp14,impostor,14,left,00002369,00002406,B,A,A,False,1.218,claude-opus-4-8,task_description,2026-06-20T23:22:06
I_00002384_00002423_frgp14,impostor,14,left,00002384,00002423,B,A,A,False,1.242,claude-opus-4-8,task_description,2026-06-20T23:22:07
I_00002313_00002463_frgp13,impostor,13,right,00002313,00002463,B,A,A,False,1.273,claude-opus-4-8,task_description,2026-06-20T23:22:09
I_00002330_00002455_frgp14,impostor,14,left,00002330,00002455,B,A,A,False,1.321,claude-opus-4-8,task_description,2026-06-20T23:22:10
I_00002371_00002455_frgp14,impostor,14,left,00002371,00002455,B,B,B,True,1.205,claude-opus-4-8,task_description,2026-06-20T23:22:11
I_00002306_00002383_frgp13,impostor,13,right,00002306,00002383,B,B,B,True,1.111,claude-opus-4-8,task_description,2026-06-20T23:22:12
I_00002368_00002423_frgp13,impostor,13,right,00002368,00002423,B,B,B,True,1.189,claude-opus-4-8,task_description,2026-06-20T23:22:13
I_00002317_00002349_frgp13,impostor,13,right,00002317,00002349,B,A,A,False,1.228,claude-opus-4-8,task_description,2026-06-20T23:22:15
I_00002409_00002424_frgp13,impostor,13,right,00002409,00002424,B,A,A,False,1.535,claude-opus-4-8,task_description,2026-06-20T23:22:16
I_00002321_00002325_frgp14,impostor,14,left,00002321,00002325,B,B,B,True,1.164,claude-opus-4-8,task_description,2026-06-20T23:22:17
I_00002304_00002326_frgp14,impostor,14,left,00002304,00002326,B,B,B,True,4.163,claude-opus-4-8,task_description,2026-06-20T23:22:21
I_00002358_00002373_frgp13,impostor,13,right,00002358,00002373,B,A,A,False,3.073,claude-opus-4-8,task_description,2026-06-20T23:22:25
I_00002348_00002372_frgp13,impostor,13,right,00002348,00002372,B,B,B,True,1.874,claude-opus-4-8,task_description,2026-06-20T23:22:26
I_00002402_00002455_frgp14,impostor,14,left,00002402,00002455,B,A,A,False,1.144,claude-opus-4-8,task_description,2026-06-20T23:22:28
I_00002402_00002440_frgp13,impostor,13,right,00002402,00002440,B,B,B,True,1.314,claude-opus-4-8,task_description,2026-06-20T23:22:29
I_00002306_00002380_frgp13,impostor,13,right,00002306,00002380,B,B,B,True,1.381,claude-opus-4-8,task_description,2026-06-20T23:22:30
I_00002310_00002358_frgp13,impostor,13,right,00002310,00002358,B,B,B,True,1.155,claude-opus-4-8,task_description,2026-06-20T23:22:31
I_00002329_00002332_frgp14,impostor,14,left,00002329,00002332,B,B,B,True,1.184,claude-opus-4-8,task_description,2026-06-20T23:22:33
I_00002339_00002356_frgp14,impostor,14,left,00002339,00002356,B,B,B,True,1.613,claude-opus-4-8,task_description,2026-06-20T23:22:34
G_2319_frgp13,genuine,13,right,00002319,00002319,A,A,A,True,1.218,claude-opus-4-8,task_description,2026-06-20T23:22:35
I_00002312_00002381_frgp14,impostor,14,left,00002312,00002381,B,A,A,False,1.577,claude-opus-4-8,task_description,2026-06-20T23:22:37
I_00002315_00002424_frgp14,impostor,14,left,00002315,00002424,B,A,A,False,1.296,claude-opus-4-8,task_description,2026-06-20T23:22:38
G_2362_frgp14,genuine,14,left,00002362,00002362,A,A,A,True,1.375,claude-opus-4-8,task_description,2026-06-20T23:22:40
I_00002304_00002391_frgp14,impostor,14,left,00002304,00002391,B,A,A,False,1.193,claude-opus-4-8,task_description,2026-06-20T23:22:41
I_00002304_00002373_frgp14,impostor,14,left,00002304,00002373,B,A,A,False,1.434,claude-opus-4-8,task_description,2026-06-20T23:22:42
I_00002319_00002341_frgp14,impostor,14,left,00002319,00002341,B,B,B,True,1.202,claude-opus-4-8,task_description,2026-06-20T23:22:43
I_00002384_00002462_frgp14,impostor,14,left,00002384,00002462,B,A,A,False,1.237,claude-opus-4-8,task_description,2026-06-20T23:22:45
I_00002344_00002381_frgp13,impostor,13,right,00002344,00002381,B,A,A,False,1.36,claude-opus-4-8,task_description,2026-06-20T23:22:46
I_00002314_00002380_frgp13,impostor,13,right,00002314,00002380,B,B,B,True,1.132,claude-opus-4-8,task_description,2026-06-20T23:22:47
I_00002307_00002348_frgp14,impostor,14,left,00002307,00002348,B,B,B,True,1.097,claude-opus-4-8,task_description,2026-06-20T23:22:48
I_00002342_00002358_frgp14,impostor,14,left,00002342,00002358,B,A,A,False,1.583,claude-opus-4-8,task_description,2026-06-20T23:22:50
I_00002348_00002399_frgp13,impostor,13,right,00002348,00002399,B,B,B,True,1.093,claude-opus-4-8,task_description,2026-06-20T23:22:51
I_00002315_00002391_frgp13,impostor,13,right,00002315,00002391,B,B,B,True,1.084,claude-opus-4-8,task_description,2026-06-20T23:22:52
I_00002342_00002380_frgp13,impostor,13,right,00002342,00002380,B,A,A,False,1.508,claude-opus-4-8,task_description,2026-06-20T23:22:54
I_00002352_00002409_frgp14,impostor,14,left,00002352,00002409,B,B,B,True,1.932,claude-opus-4-8,task_description,2026-06-20T23:22:56
I_00002357_00002463_frgp14,impostor,14,left,00002357,00002463,B,A,A,False,1.192,claude-opus-4-8,task_description,2026-06-20T23:22:57
I_00002321_00002352_frgp13,impostor,13,right,00002321,00002352,B,B,B,True,1.147,claude-opus-4-8,task_description,2026-06-20T23:22:58
I_00002349_00002395_frgp14,impostor,14,left,00002349,00002395,B,A,A,False,4.304,claude-opus-4-8,task_description,2026-06-20T23:23:02
I_00002413_00002425_frgp13,impostor,13,right,00002413,00002425,B,B,B,True,1.058,claude-opus-4-8,task_description,2026-06-20T23:23:03
I_00002341_00002394_frgp14,impostor,14,left,00002341,00002394,B,B,B,True,1.292,claude-opus-4-8,task_description,2026-06-20T23:23:05
I_00002349_00002455_frgp14,impostor,14,left,00002349,00002455,B,B,B,True,2.137,claude-opus-4-8,task_description,2026-06-20T23:23:07
I_00002371_00002372_frgp14,impostor,14,left,00002371,00002372,B,B,B,True,31.454,claude-opus-4-8,task_description,2026-06-20T23:23:38
I_00002338_00002380_frgp14,impostor,14,left,00002338,00002380,B,B,B,True,1.644,claude-opus-4-8,task_description,2026-06-20T23:23:40
I_00002307_00002332_frgp14,impostor,14,left,00002307,00002332,B,B,B,True,1.244,claude-opus-4-8,task_description,2026-06-20T23:23:41
I_00002359_00002405_frgp13,impostor,13,right,00002359,00002405,B,A,A,False,1.837,claude-opus-4-8,task_description,2026-06-20T23:23:43
I_00002304_00002314_frgp13,impostor,13,right,00002304,00002314,B,A,A,False,1.7,claude-opus-4-8,task_description,2026-06-20T23:23:45
I_00002329_00002373_frgp13,impostor,13,right,00002329,00002373,B,A,A,False,1.326,claude-opus-4-8,task_description,2026-06-20T23:23:46
I_00002320_00002326_frgp13,impostor,13,right,00002320,00002326,B,B,B,True,1.379,claude-opus-4-8,task_description,2026-06-20T23:23:47
I_00002358_00002407_frgp14,impostor,14,left,00002358,00002407,B,A,A,False,1.135,claude-opus-4-8,task_description,2026-06-20T23:23:48
I_00002359_00002412_frgp14,impostor,14,left,00002359,00002412,B,A,A,False,1.47,claude-opus-4-8,task_description,2026-06-20T23:23:50
I_00002399_00002455_frgp14,impostor,14,left,00002399,00002455,B,B,B,True,1.17,claude-opus-4-8,task_description,2026-06-20T23:23:51
I_00002307_00002403_frgp14,impostor,14,left,00002307,00002403,B,B,B,True,1.323,claude-opus-4-8,task_description,2026-06-20T23:23:52
I_00002407_00002426_frgp13,impostor,13,right,00002407,00002426,B,A,A,False,1.525,claude-opus-4-8,task_description,2026-06-20T23:23:54
I_00002351_00002375_frgp14,impostor,14,left,00002351,00002375,B,B,B,True,1.552,claude-opus-4-8,task_description,2026-06-20T23:23:55
I_00002357_00002424_frgp13,impostor,13,right,00002357,00002424,B,A,A,False,1.254,claude-opus-4-8,task_description,2026-06-20T23:23:57
I_00002399_00002402_frgp14,impostor,14,left,00002399,00002402,B,A,A,False,1.224,claude-opus-4-8,task_description,2026-06-20T23:23:58
I_00002371_00002405_frgp14,impostor,14,left,00002371,00002405,B,B,B,True,1.62,claude-opus-4-8,task_description,2026-06-20T23:24:00
I_00002394_00002407_frgp13,impostor,13,right,00002394,00002407,B,A,A,False,1.373,claude-opus-4-8,task_description,2026-06-20T23:24:01
I_00002409_00002447_frgp14,impostor,14,left,00002409,00002447,B,B,B,True,1.484,claude-opus-4-8,task_description,2026-06-20T23:24:02
I_00002329_00002481_frgp13,impostor,13,right,00002329,00002481,B,A,A,False,1.119,claude-opus-4-8,task_description,2026-06-20T23:24:03
I_00002375_00002463_frgp13,impostor,13,right,00002375,00002463,B,A,A,False,1.258,claude-opus-4-8,task_description,2026-06-20T23:24:05
I_00002357_00002359_frgp13,impostor,13,right,00002357,00002359,B,A,A,False,2.29,claude-opus-4-8,task_description,2026-06-20T23:24:07
I_00002396_00002401_frgp14,impostor,14,left,00002396,00002401,B,A,A,False,1.208,claude-opus-4-8,task_description,2026-06-20T23:24:08
I_00002303_00002337_frgp13,impostor,13,right,00002303,00002337,B,A,A,False,1.38,claude-opus-4-8,task_description,2026-06-20T23:24:10
I_00002321_00002329_frgp14,impostor,14,left,00002321,00002329,B,B,B,True,1.382,claude-opus-4-8,task_description,2026-06-20T23:24:11
I_00002376_00002407_frgp14,impostor,14,left,00002376,00002407,B,A,A,False,1.268,claude-opus-4-8,task_description,2026-06-20T23:24:12
I_00002339_00002370_frgp13,impostor,13,right,00002339,00002370,B,A,A,False,1.196,claude-opus-4-8,task_description,2026-06-20T23:24:13
I_00002303_00002358_frgp13,impostor,13,right,00002303,00002358,B,B,B,True,1.177,claude-opus-4-8,task_description,2026-06-20T23:24:15
