pair_id,label,category,device_pair,subject1,subject2,hand1,hand2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_045_105_14,non-mated,primary_impostor,na,045,105,14,14,B,,"the
of the person.


+++++you are the person,
Do not include anything, but it is from the person.
Then we can say:


that's the person?
But what do you want?


to be like this one.
That is why I'm saying

So come see them there.
They're all in white.
And see them here.
To every day.

Now look at these.
Turns out their hand.
It was so much as he said.

He",2.415,pixtral,similarity_score,2026-09-08T21:15:26
I_119_259_13,non-mated,primary_impostor,na,119,259,13,13,B,7,7,0.615,pixtral,similarity_score,2026-09-08T21:15:27
G_910_14_15730,mated,primary_genuine,na,910,910,14,14,A,,"Explain the question, or the answer.",0.751,pixtral,similarity_score,2026-09-08T21:15:27
G_101_14_8509,mated,primary_genuine,na,101,101,14,14,A,2,"2
 3.",0.699,pixtral,similarity_score,2026-09-08T21:15:28
G_218_13_12251,mated,primary_genuine,na,218,218,13,13,A,,Here is a black and white background.,0.732,pixtral,similarity_score,2026-09-08T21:15:29
G_222_13_12346,mated,primary_genuine,na,222,222,13,13,A,20,20%,0.656,pixtral,similarity_score,2026-09-08T21:15:29
I_040_224_13,non-mated,primary_impostor,na,040,224,13,13,B,20,20%,0.658,pixtral,similarity_score,2026-09-08T21:15:30
G_141_13_10461,mated,primary_genuine,na,141,141,13,13,A,,Do V S Jean  lin set three family ac le.,0.813,pixtral,similarity_score,2026-09-08T21:15:31
D_56_267,non-mated,diagnostic_impostor,na,56,56,13,14,B,,"finger (com),",0.672,pixtral,similarity_score,2026-09-08T21:15:32
G_269_13_13415,mated,primary_genuine,na,269,269,13,13,A,20,"the
  20% confident (they are the

### The following is the same as the
 40%%",1.084,pixtral,similarity_score,2026-09-08T21:15:33
I_046_083_14,non-mated,primary_impostor,na,046,083,14,14,B,,What is it possible to the,0.697,pixtral,similarity_score,2026-09-08T21:15:33
G_118_13_9906,mated,primary_genuine,na,118,118,13,13,A,,with the number of  black and white.,0.754,pixtral,similarity_score,2026-09-08T21:15:34
D_056_50,non-mated,diagnostic_impostor,na,056,056,13,14,B,20,"20
  30%%

I am sure.",0.857,pixtral,similarity_score,2026-09-08T21:15:35
I_130_145_13,non-mated,primary_impostor,na,130,145,13,13,B,70,"70% confident (the
  85%%confident (the

### Your question:

What is it?",1.08,pixtral,similarity_score,2026-09-08T21:15:36
I_025_136_14,non-mated,primary_impostor,na,025,136,14,14,B,20,"20% confident (the images are the
  300

The following is the number of the images.

A score.",1.164,pixtral,similarity_score,2026-09-08T21:15:37
G_093_14_7732,mated,primary_genuine,na,093,093,14,14,A,,"I'm sorry, but I don't know how to explain it.",0.859,pixtral,similarity_score,2026-09-08T21:15:38
I_218_921_14,non-mated,primary_impostor,na,218,921,14,14,B,20,"20% confident (the images are the
same as the previous one.",0.927,pixtral,similarity_score,2026-09-08T21:15:39
D_922_314,non-mated,diagnostic_impostor,na,922,922,13,14,B,20,"20% confident (the
  30%%",0.847,pixtral,similarity_score,2026-09-08T21:15:40
I_010_015_14,non-mated,primary_impostor,na,010,015,14,14,B,,"I human and  photograph. Can you help as C. I am is caroline (from left baby). What can be family of four fingers in black and white

As being toes set arranged in an wall art photography
What does sets five fingers in one print black and",1.645,pixtral,similarity_score,2026-09-08T21:15:41
I_065_119_13,non-mated,primary_impostor,na,065,119,13,13,B,,"As an **

I am the tips for identifying individuals",0.795,pixtral,similarity_score,2026-09-08T21:15:42
G_243_14_12841,mated,primary_genuine,na,243,243,14,14,A,,"The uniqueness toes set of smaller
Do not all black and white background.",0.874,pixtral,similarity_score,2026-09-08T21:15:43
D_054_48,non-mated,diagnostic_impostor,na,054,054,13,14,B,2,"How do i know if it is unique
finger fingerprint (2).",0.874,pixtral,similarity_score,2026-09-08T21:15:44
G_217_14_12241,mated,primary_genuine,na,217,217,14,14,A,,>,0.597,pixtral,similarity_score,2026-09-08T21:15:45
I_224_90_14,non-mated,primary_impostor,na,224,90,14,14,B,20,"20
  40",0.75,pixtral,similarity_score,2026-09-08T21:15:45
I_148_929_14,non-mated,primary_impostor,na,148,929,14,14,B,,>,0.598,pixtral,similarity_score,2026-09-08T21:15:46
I_48_90_13,non-mated,primary_impostor,na,48,90,13,13,B,20,"20
  30% confident (the same person.)
  40

### 5.",1.06,pixtral,similarity_score,2026-09-08T21:15:47
I_051_930_13,non-mated,primary_impostor,na,051,930,13,13,B,2,2%,0.639,pixtral,similarity_score,2026-09-08T21:15:48
I_246_76_14,non-mated,primary_impostor,na,246,76,14,14,B,70,"70
  80",0.731,pixtral,similarity_score,2026-09-08T21:15:48
G_035_14_2862,mated,primary_genuine,na,035,035,14,14,A,20,"20 =

The following is the number of the same as the person.

Then return a new line.

This is the first time.

I am happy family of the number.",1.303,pixtral,similarity_score,2026-09-08T21:15:50
D_177_153,non-mated,diagnostic_impostor,na,177,177,13,14,B,20,20%,0.674,pixtral,similarity_score,2026-09-08T21:15:50
I_053_63_13,non-mated,primary_impostor,na,053,63,13,13,B,,"Explain the images, but it's just one more than the other.",0.872,pixtral,similarity_score,2026-09-08T21:15:51
I_078_223_14,non-mated,primary_impostor,na,078,223,14,14,B,2,"2
  30% confident (the same person).
  40",0.93,pixtral,similarity_score,2026-09-08T21:15:52
G_007_14_499,mated,primary_genuine,na,007,007,14,14,A,,"The image shows four distinct
finger (comma).",0.816,pixtral,similarity_score,2026-09-08T21:15:53
I_241_25_14,non-mated,primary_impostor,na,241,25,14,14,B,20,"20
  40",0.729,pixtral,similarity_score,2026-09-08T21:15:54
I_041_188_14,non-mated,primary_impostor,na,041,188,14,14,B,,The is by L.,0.676,pixtral,similarity_score,2026-09-08T21:15:54
G_156_14_10807,mated,primary_genuine,na,156,156,14,14,A,20,The following is 20%,0.713,pixtral,similarity_score,2026-09-08T21:15:55
I_007_196_13,non-mated,primary_impostor,na,007,196,13,13,B,,"Yes, I can see if there is a match for the question.",0.851,pixtral,similarity_score,2026-09-08T21:15:56
I_110_189_13,non-mated,primary_impostor,na,110,189,13,13,B,,Do not include.,0.659,pixtral,similarity_score,2026-09-08T21:15:57
I_158_207_13,non-mated,primary_impostor,na,158,207,13,13,B,7,The 7% is the number of the images.,0.79,pixtral,similarity_score,2026-09-08T21:15:57
I_144_46_13,non-mated,primary_impostor,na,144,46,13,13,B,20,20 =,0.675,pixtral,similarity_score,2026-09-08T21:15:58
I_049_913_14,non-mated,primary_impostor,na,049,913,14,14,B,,"Do not include the number.
or
the number of",0.797,pixtral,similarity_score,2026-09-08T21:15:59
I_041_082_14,non-mated,primary_impostor,na,041,082,14,14,B,,"The image depicts

This is likely shows various types of human's ""F.",0.893,pixtral,similarity_score,2026-09-08T21:16:00
D_043_37,non-mated,diagnostic_impostor,na,043,043,13,14,B,2,"2
  3",0.72,pixtral,similarity_score,2026-09-08T21:16:00
I_38_48_14,non-mated,primary_impostor,na,38,48,14,14,B,2,2.,0.636,pixtral,similarity_score,2026-09-08T21:16:01
G_163_13_10933,mated,primary_genuine,na,163,163,13,13,A,2,2,0.636,pixtral,similarity_score,2026-09-08T21:16:02
I_087_38_13,non-mated,primary_impostor,na,087,38,13,13,B,,"An  print prints in tiny line wall art by David Thomas by woodcut various, set animal me "" for small family my Society Fing types of smaller DNA comparing one includes several, white background black and pe foot human colored lin by below all handprint sil isolated smaller evolution-finger- hand,",1.723,pixtral,similarity_score,2026-09-08T21:16:03
G_152_13_10726,mated,primary_genuine,na,152,152,13,13,A,,"I'm sorry, but I don't know how to answer.",0.828,pixtral,similarity_score,2026-09-08T21:16:04
D_047_41,non-mated,diagnostic_impostor,na,047,047,13,14,B,,"I Henry Louis art N. What is important characteristic features in detail about this can be used black lines three sets five prints? at the end of the above, paper Eric H. How would we can be considered minut as signatures im unique?

As a ** as minute latent,
What does level of uniqueness?
How do be compared six distinct
Is you comparing partial ball whirls there analysis.
How many **

Can you please, assist to floating?
Fingerprints four individual",2.422,pixtral,similarity_score,2026-09-08T21:16:07
I_130_148_13,non-mated,primary_impostor,na,130,148,13,13,B,20,"20
  30%",0.773,pixtral,similarity_score,2026-09-08T21:16:07
G_237_14_12721,mated,primary_genuine,na,237,237,14,14,A,20,"Explain the
  20% confident (the images are the

### Your task is to describe what the
explanation, or labels. Explain the
your task. Do note that this
is the
you are the
to explain what the

Explain with the
of the
images are the",1.835,pixtral,similarity_score,2026-09-08T21:16:09
D_034_30,non-mated,diagnostic_impostor,na,034,034,13,14,B,2,2.,0.68,pixtral,similarity_score,2026-09-08T21:16:10
I_110_918_14,non-mated,primary_impostor,na,110,918,14,14,B,,2000%,0.718,pixtral,similarity_score,2026-09-08T21:16:11
I_194_218_14,non-mated,primary_impostor,na,194,218,14,14,B,20,"20% confident (the
  30%%confident (the

### 40%% confidential (the)
  .",1.143,pixtral,similarity_score,2026-09-08T21:16:12
I_058_191_13,non-mated,primary_impostor,na,058,191,13,13,B,4,4.,0.638,pixtral,similarity_score,2026-09-08T21:16:13
G_175_14_11279,mated,primary_genuine,na,175,175,14,14,A,20,20 =,0.675,pixtral,similarity_score,2026-09-08T21:16:13
I_56_927_14,non-mated,primary_impostor,na,56,927,14,14,B,,,0.577,pixtral,similarity_score,2026-09-08T21:16:14
I_14_143_13,non-mated,primary_impostor,na,14,143,13,13,B,70,"70% confident (the images are the
 85%%confident (the is from the

### 90%%confidence (the are the 95%%Confident (they are the",1.432,pixtral,similarity_score,2026-09-08T21:16:15
G_080_14_6544,mated,primary_genuine,na,080,080,14,14,A,20,"20 =

I'more as ""finger""",0.818,pixtral,similarity_score,2026-09-08T21:16:16
D_910_302,non-mated,diagnostic_impostor,na,910,910,13,14,B,20,"Explain the question, or the answer is 20% confident
  30%% correct

The final result is 40%.",1.158,pixtral,similarity_score,2026-09-08T21:16:17
I_065_203_14,non-mated,primary_impostor,na,065,203,14,14,B,,A.,0.618,pixtral,similarity_score,2026-09-08T21:16:18
G_932_13_16368,mated,primary_genuine,na,932,932,13,13,A,20,20 =,0.658,pixtral,similarity_score,2026-09-08T21:16:18
G_136_13_10383,mated,primary_genuine,na,136,136,13,13,A,,Explain the images.,0.673,pixtral,similarity_score,2026-09-08T21:16:19
I_049_283_13,non-mated,primary_impostor,na,049,283,13,13,B,,I are unique.,0.66,pixtral,similarity_score,2026-09-08T21:16:20
I_48_919_14,non-mated,primary_impostor,na,48,919,14,14,B,,"The prints of three larger parents and one baby's unique, including their future newborn children growing as dot black dots set in mid-air  Abstract fingers.",1.162,pixtral,similarity_score,2026-09-08T21:16:21
G_096_13_7843,mated,primary_genuine,na,096,096,13,13,A,0,The is G.M.0 = The image shows individual palms were a diagram of smaller children's g.,0.991,pixtral,similarity_score,2026-09-08T21:16:22
I_41_90_14,non-mated,primary_impostor,na,41,90,14,14,B,,"The code is used for the first time, but it's the second time, and then the third time, etc.,

Then return a fourth time, do not include this text, or labels. The code is also used for another time, as well as the fifth time, so on.

Now return a sixth time, does not include the text, as the seventh time, again as the eighth time, yet.

Finally, return a ninth time, doing this text.",2.416,pixtral,similarity_score,2026-09-08T21:16:24
G_061_13_4987,mated,primary_genuine,na,061,061,13,13,A,2,2.,0.66,pixtral,similarity_score,2026-09-08T21:16:25
G_191_14_11661,mated,primary_genuine,na,191,191,14,14,A,20,"20% confident (the same person.)
  30%%confident (the person.)",0.983,pixtral,similarity_score,2026-09-08T21:16:26
G_919_14_15986,mated,primary_genuine,na,919,919,14,14,A,70,"70% confident (explanation
  80%%

### 90 =

confident (explaination,
  92 = 30%%",1.299,pixtral,similarity_score,2026-09-08T21:16:27
G_209_13_12038,mated,primary_genuine,na,209,209,13,13,A,20,"20% confident (the images are
from the same

### 30%%confident (the labels are
 40%%Confident (they are
the same as the number is
  450%
  70%% Confident (their are
same as the numbers are
Do not include anything, or
 80%

### 90%% confidential (the are
that are
as the numbers is",2.42,pixtral,similarity_score,2026-09-08T21:16:30
G_63_13_14887,mated,primary_genuine,na,63,63,13,13,A,70,"the
  70% confident (Certainly they are all the same as

### Fingerprinting two SLAs you can see:

* 80%confident (Certain they are from
 90% = 20%",1.563,pixtral,similarity_score,2026-09-08T21:16:31
G_058_13_4716,mated,primary_genuine,na,058,058,13,13,A,20,"I am also.
  20
  finger (the same).
  3.",0.989,pixtral,similarity_score,2026-09-08T21:16:32
G_209_14_12055,mated,primary_genuine,na,209,209,14,14,A,1,"Surely, I can help! Let's break down the process step by step:

1. Capture all ten fingers using a high-resolution color scanner.
2. Ensure every finger is fully visible within the frame.
3. Make sure no part of any finger is cut off!
4. Ignore extraneous parts of fingers, like nails, knuckles, or skin folds.

Can you please describe how this code works?",2.201,pixtral,similarity_score,2026-09-08T21:16:34
I_098_912_14,non-mated,primary_impostor,na,098,912,14,14,B,70,"70% confident (the images are
  80%% certain)
 12 = 40%%confident (they are

The question is about the same thing as:

  90% certain)
Do not include anything else, or labels.",1.667,pixtral,similarity_score,2026-09-08T21:16:36
G_034_14_2750,mated,primary_genuine,na,034,034,14,14,A,,Explain (com).,0.678,pixtral,similarity_score,2026-09-08T21:16:37
G_084_13_6842,mated,primary_genuine,na,084,084,13,13,A,,Here is the code for the image in question.,0.777,pixtral,similarity_score,2026-09-08T21:16:38
G_046_14_3677,mated,primary_genuine,na,046,046,14,14,A,,"This is a right place for the bottom left individual (right as ""JOHIOH.",0.951,pixtral,similarity_score,2026-09-08T21:16:39
G_249_14_12987,mated,primary_genuine,na,249,249,14,14,A,20,"the
  20%",0.713,pixtral,similarity_score,2026-09-08T21:16:39
G_059_14_4851,mated,primary_genuine,na,059,059,14,14,A,7,7.,0.641,pixtral,similarity_score,2026-09-08T21:16:40
G_65_13_14956,mated,primary_genuine,na,65,65,13,13,A,70,"70% confident (the images are the
 80%%

### Your task:

Explain the 90%%",1.1,pixtral,similarity_score,2026-09-08T21:16:41
I_119_909_14,non-mated,primary_impostor,na,119,909,14,14,B,20,"20% confident (the same person).

The following is a set of six fingers (each index, middle), and the number of 30%confident (the person).",1.332,pixtral,similarity_score,2026-09-08T21:16:42
D_252_213,non-mated,diagnostic_impostor,na,252,252,13,14,B,,"It appears as though it were captured at the same time, under the same conditions, using the same equipment.",1.002,pixtral,similarity_score,2026-09-08T21:16:43
I_29_53_13,non-mated,primary_impostor,na,29,53,13,13,B,2,"2
  30% confident (the number is 40%
  4

### 1. Your task:Exaine the number is
 2",1.279,pixtral,similarity_score,2026-09-08T21:16:45
I_096_904_13,non-mated,primary_impostor,na,096,904,13,13,B,20,"20
  70%",0.771,pixtral,similarity_score,2026-09-08T21:16:45
G_083_13_6768,mated,primary_genuine,na,083,083,13,13,A,,"The various members family of six persons five prints arranged by created handprints in black and winding baby babies, one newborn the "" by wood animal Bab bed baby's smaller growing - post mun seven member soon All all made wall art digitalFill thumb taking identificationf,",1.629,pixtral,similarity_score,2026-09-08T21:16:47
G_4_14_14552,mated,primary_genuine,na,4,4,14,14,A,20,"20% confident (the images are the
  30%%confident (the number only).",1.047,pixtral,similarity_score,2026-09-08T21:16:48
G_291_13_13866,mated,primary_genuine,na,291,291,13,13,A,,An a all digital prints of,0.694,pixtral,similarity_score,2026-09-08T21:16:49
G_164_14_10986,mated,primary_genuine,na,164,164,14,14,A,,with the number of.,0.676,pixtral,similarity_score,2026-09-08T21:16:49
G_108_13_9032,mated,primary_genuine,na,108,108,13,13,A,,"As an expert in forens, five prints",0.754,pixtral,similarity_score,2026-09-08T21:16:50
I_233_240_13,non-mated,primary_impostor,na,233,240,13,13,B,20,"20% confident (the same person.)
  30
  40

## Fingerprinting the images.",1.108,pixtral,similarity_score,2026-09-08T21:16:51
G_925_13_16125,mated,primary_genuine,na,925,925,13,13,A,2,2,0.615,pixtral,similarity_score,2026-09-08T21:16:52
I_068_939_14,non-mated,primary_impostor,na,068,939,14,14,B,2,2.,0.637,pixtral,similarity_score,2026-09-08T21:16:53
D_18_155,non-mated,diagnostic_impostor,na,18,18,13,14,B,,A set family's.,0.676,pixtral,similarity_score,2026-09-08T21:16:53
I_004_035_13,non-mated,primary_impostor,na,004,035,13,13,B,20,"20% confident (the same person).

The question is from the number of.",0.989,pixtral,similarity_score,2026-09-08T21:16:54
I_127_290_13,non-mated,primary_impostor,na,127,290,13,13,B,20,"20% confident (the
  30%% certain they are from

### 40%confident (the

  450% confidence the images.",1.321,pixtral,similarity_score,2026-09-08T21:16:56
D_22_187,non-mated,diagnostic_impostor,na,22,22,13,14,B,70,"the images are 70% confident
  80%%

### Fingerprint Analysis

The analysis is based on the following:

- The first image is labeled as ""image one""
- The second image is described as ""label one""

Then there's another image is also labeled as follows:

- ""label two""",1.869,pixtral,similarity_score,2026-09-08T21:16:57
G_008_14_593,mated,primary_genuine,na,008,008,14,14,A,,The drawing the same as the same,0.718,pixtral,similarity_score,2026-09-08T21:16:58
D_102_93,non-mated,diagnostic_impostor,na,102,102,13,14,B,,I am the number of the same as the number.,0.8,pixtral,similarity_score,2026-09-08T21:16:59
I_031_051_13,non-mated,primary_impostor,na,031,051,13,13,B,20,20%,0.659,pixtral,similarity_score,2026-09-08T21:17:00
D_285_236,non-mated,diagnostic_impostor,na,285,285,13,14,B,,"Explain the images, or labels, or explanations, or the numbers, or
the images, but it's the same as the number.",1.137,pixtral,similarity_score,2026-09-08T21:17:01
I_246_258_14,non-mated,primary_impostor,na,246,258,14,14,B,20,20,0.634,pixtral,similarity_score,2026-09-08T21:17:01
G_142_14_10500,mated,primary_genuine,na,142,142,14,14,A,,"[As G. . . . .

###F d' by De Henry thumb is signed black and white background set five generations of four distinct prints of a par raw in varying, on a sil Acro from i latent
fingerprints of no transparency (",1.583,pixtral,similarity_score,2026-09-08T21:17:03
I_209_267_13,non-mated,primary_impostor,na,209,267,13,13,B,20,"20% confident (the images are the
  30%% confidential the images.",0.983,pixtral,similarity_score,2026-09-08T21:17:04
G_67_13_15006,mated,primary_genuine,na,67,67,13,13,A,2,2,0.634,pixtral,similarity_score,2026-09-08T21:17:05
I_247_266_14,non-mated,primary_impostor,na,247,266,14,14,B,20,"The final result is 20% confident (the same person).

Do not include anything else, but it's just as good as
  30%% certain

I'm sorry, but I don't know what it's like,
but it's all about,

I'm wrong, but we're going to be

I don't want to say,

I don' wrong, because it's so much more than

I have no idea how many times, but there",2.419,pixtral,similarity_score,2026-09-08T21:17:07
I_018_068_13,non-mated,primary_impostor,na,018,068,13,13,B,,"How unique individual prints of How do dad's by L PB Pinterest.

What is set formed stacked family portrait-fingerers- art,F Family Portrait.

Based[Pill four black-and-white im pictures of [P3 children in an announcement

I You can have positioned in drawings latent.

Can be wall dec av adult's five members-set arranged forming growing.

In my craft Love, An illustration at developing off beautiful:

As accurate as smallest.

Ex lprints.",2.441,pixtral,similarity_score,2026-09-08T21:17:09
G_006_14_436,mated,primary_genuine,na,006,006,14,14,A,,"This is labeled has ""C""",0.719,pixtral,similarity_score,2026-09-08T21:17:10
I_279_90_14,non-mated,primary_impostor,na,279,90,14,14,B,,The following is a simple way to describe what happens in the next few lines.,0.888,pixtral,similarity_score,2026-09-08T21:17:11
I_024_141_13,non-mated,primary_impostor,na,024,141,13,13,B,,The process taking of all print dust.,0.733,pixtral,similarity_score,2026-09-08T21:17:12
I_091_167_13,non-mated,primary_impostor,na,091,167,13,13,B,100,"I am an important question about
  200
  .",0.869,pixtral,similarity_score,2026-09-08T21:17:13
I_048_92_14,non-mated,primary_impostor,na,048,92,14,14,B,2,"2
  30%",0.751,pixtral,similarity_score,2026-09-08T21:17:13
D_068_62,non-mated,diagnostic_impostor,na,068,068,13,14,B,2,2.,0.644,pixtral,similarity_score,2026-09-08T21:17:14
D_929_321,non-mated,diagnostic_impostor,na,929,929,13,14,B,2,"2
  3.",0.713,pixtral,similarity_score,2026-09-08T21:17:15
G_46_13_14407,mated,primary_genuine,na,46,46,13,13,A,20,"20% confident (the images are the
  30

## 40 =0%",1.042,pixtral,similarity_score,2026-09-08T21:17:16
G_084_14_6897,mated,primary_genuine,na,084,084,14,14,A,,The description.,0.642,pixtral,similarity_score,2026-09-08T21:17:16
I_032_911_13,non-mated,primary_impostor,na,032,911,13,13,B,20,"Explain the
  20% confident (the same person.)
  30",0.946,pixtral,similarity_score,2026-09-08T21:17:17
D_067_61,non-mated,diagnostic_impostor,na,067,067,13,14,B,20,"20% confident (the
  30%%

I'mostly (the

The question is 40%",1.146,pixtral,similarity_score,2026-09-08T21:17:19
I_107_935_14,non-mated,primary_impostor,na,107,935,14,14,B,70,The question is 70% confident (the images are 85% confident the number of 9.,1.022,pixtral,similarity_score,2026-09-08T21:17:20
D_246_208,non-mated,diagnostic_impostor,na,246,246,13,14,B,,"I'm sorry, but I don't know how to answer this question.",0.866,pixtral,similarity_score,2026-09-08T21:17:20
I_241_53_13,non-mated,primary_impostor,na,241,53,13,13,B,20,"20
  30% confident (the number is 40%%",0.949,pixtral,similarity_score,2026-09-08T21:17:21
D_119_108,non-mated,diagnostic_impostor,na,119,119,13,14,B,20,"20% confident (the are
  40%%",0.87,pixtral,similarity_score,2026-09-08T21:17:22
I_013_055_13,non-mated,primary_impostor,na,013,055,13,13,B,20,"20% confident (the same person).

I'm sorry, but it's the same as in the end.",1.066,pixtral,similarity_score,2026-09-08T21:17:23
G_75_13_15159,mated,primary_genuine,na,75,75,13,13,A,20,20%,0.672,pixtral,similarity_score,2026-09-08T21:17:24
G_103_14_8667,mated,primary_genuine,na,103,103,14,14,A,70,"The question is 70% confident (the images are
from the same source).

What does this mean? The answer is 80% certain (the image is

from the source).",1.356,pixtral,similarity_score,2026-09-08T21:17:25
D_53_265,non-mated,diagnostic_impostor,na,53,53,13,14,B,,I iStocks five human prints of the development in black and white background.,0.889,pixtral,similarity_score,2026-09-08T21:17:26
D_183_159,non-mated,diagnostic_impostor,na,183,183,13,14,B,,What is my area?,0.678,pixtral,similarity_score,2026-09-08T21:17:27
D_090_82,non-mated,diagnostic_impostor,na,090,090,13,14,B,,This illustration is at the bottom of this gender identical what will be various names.,0.891,pixtral,similarity_score,2026-09-08T21:17:28
G_280_14_13623,mated,primary_genuine,na,280,280,14,14,A,,Explain the images.,0.675,pixtral,similarity_score,2026-09-08T21:17:28
I_229_918_13,non-mated,primary_impostor,na,229,918,13,13,B,20,20,0.653,pixtral,similarity_score,2026-09-08T21:17:29
G_121_14_10028,mated,primary_genuine,na,121,121,14,14,A,2,2.,0.638,pixtral,similarity_score,2026-09-08T21:17:30
G_164_13_10970,mated,primary_genuine,na,164,164,13,13,A,70,"70% confident (the
  80%% certain

### A score of is 90%%confident (the

### 9% confident the number. Do note that, explaining, or labels.",1.47,pixtral,similarity_score,2026-09-08T21:17:31
G_257_13_13147,mated,primary_genuine,na,257,257,13,13,A,70,"70% confident (the images are the
  85%% confidential (complet they are 90

I am looking for the number of 2.",1.276,pixtral,similarity_score,2026-09-08T21:17:32
G_053_14_4319,mated,primary_genuine,na,053,053,14,14,A,,"The following is a black and white image:

I'm sorry, I'm sorry,

I'm

I'm",1.007,pixtral,similarity_score,2026-09-08T21:17:33
I_132_65_14,non-mated,primary_impostor,na,132,65,14,14,B,20,"20% confident (the are 70%
  30%%",0.923,pixtral,similarity_score,2026-09-08T21:17:34
G_281_14_13647,mated,primary_genuine,na,281,281,14,14,A,2,"2
  30%",0.734,pixtral,similarity_score,2026-09-08T21:17:35
I_011_148_14,non-mated,primary_impostor,na,011,148,14,14,B,3,3.,0.657,pixtral,similarity_score,2026-09-08T21:17:36
I_075_141_14,non-mated,primary_impostor,na,075,141,14,14,B,,An U.S,0.638,pixtral,similarity_score,2026-09-08T21:17:36
G_052_13_4164,mated,primary_genuine,na,052,052,13,13,A,20,"20
3.",0.7,pixtral,similarity_score,2026-09-08T21:17:37
G_37_14_14149,mated,primary_genuine,na,37,37,14,14,A,,"I tenExamine footprints of all by lickon DZ38 with unique identical (the
The question is used line woodblocking.",1.178,pixtral,similarity_score,2026-09-08T21:17:38
G_070_14_5813,mated,primary_genuine,na,070,070,14,14,A,20,"20% confident (the
  30%%confident (completion they are 40%% confidential the

I am the number of 0%",1.281,pixtral,similarity_score,2026-09-08T21:17:40
D_046_40,non-mated,diagnostic_impostor,na,046,046,13,14,B,,What is the best way for the child's development?,0.794,pixtral,similarity_score,2026-09-08T21:17:40
D_260_221,non-mated,diagnostic_impostor,na,260,260,13,14,B,,"To determine if the prints are from distinct persons, compute the similarity score:

```python
import os

score_compare_fingerprints(fingers=[index, midle, rile, litl), pressd=simultaneously on a scannerd.

Compute thescore_compare fngerprnts(fingers):

    # Compute the similarities core_compare_fngetrs.

    sim_score = score_compare fngeirs[inde",2.412,pixtral,similarity_score,2026-09-08T21:17:43
I_49_78_14,non-mated,primary_impostor,na,49,78,14,14,B,20,"Explain the number of the images is 20% confident the labels are from
the numbers 30%, 40% certain they are from

The number of them is 70%.",1.393,pixtral,similarity_score,2026-09-08T21:17:44
G_206_13_11986,mated,primary_genuine,na,206,206,13,13,A,,"fingerprints (index), and the other one.",0.79,pixtral,similarity_score,2026-09-08T21:17:45
D_923_315,non-mated,diagnostic_impostor,na,923,923,13,14,B,70,"70% confident (the same as the
 850%",0.887,pixtral,similarity_score,2026-09-08T21:17:46
G_258_13_13193,mated,primary_genuine,na,258,258,13,13,A,,Fprint im,0.637,pixtral,similarity_score,2026-09-08T21:17:47
G_81_13_15251,mated,primary_genuine,na,81,81,13,13,A,2,2,0.637,pixtral,similarity_score,2026-09-08T21:17:47
G_100_13_8247,mated,primary_genuine,na,100,100,13,13,A,,Here is my question in a sentence.,0.74,pixtral,similarity_score,2026-09-08T21:17:48
G_017_13_1359,mated,primary_genuine,na,017,017,13,13,A,20,"20% confident (the
  30%%

### Fingerprint analysis:

The code is 40%
``` confident (that's the
 4%

### The code is the
``` confident the
```

### Fingerprints:

The `code` is the

### The `code`
is the

#### ###

### Fingers:

The `__`

### The `__`

####

###

###
```",2.289,pixtral,similarity_score,2026-09-08T21:17:50
G_166_14_11016,mated,primary_genuine,na,166,166,14,14,A,,What do I see?I am happy birthday card,0.774,pixtral,similarity_score,2026-09-08T21:17:51
I_096_152_14,non-mated,primary_impostor,na,096,152,14,14,B,20,"20% confident (the images are the number
  30%% constant (they are the numbers.
  40 =

## How can I help?

I'm sorry, but it's the number is 70%",1.545,pixtral,similarity_score,2026-09-08T21:17:52
G_930_14_16327,mated,primary_genuine,na,930,930,14,14,A,40,"40
  20",0.752,pixtral,similarity_score,2026-09-08T21:17:53
I_033_220_14,non-mated,primary_impostor,na,033,220,14,14,B,4,"The following the number of 4
  20%
  30%confident (complet they are all.",1.101,pixtral,similarity_score,2026-09-08T21:17:54
G_020_13_1632,mated,primary_genuine,na,020,020,13,13,A,7,7,0.62,pixtral,similarity_score,2026-09-08T21:17:55
I_064_258_14,non-mated,primary_impostor,na,064,258,14,14,B,20,The term is used for out of 20%,0.792,pixtral,similarity_score,2026-09-08T21:17:56
I_093_226_13,non-mated,primary_impostor,na,093,226,13,13,B,,The question is about how many ways can i compare these two sets of prints?,0.887,pixtral,similarity_score,2026-09-08T21:17:57
D_257_217,non-mated,diagnostic_impostor,na,257,257,13,14,B,,The code is used for describing something about the number.,0.791,pixtral,similarity_score,2026-09-08T21:17:57
G_26_13_13459,mated,primary_genuine,na,26,26,13,13,A,70,70%,0.655,pixtral,similarity_score,2026-09-08T21:17:58
G_900_13_15365,mated,primary_genuine,na,900,900,13,13,A,2,"2
  3.",0.711,pixtral,similarity_score,2026-09-08T21:17:59
I_090_128_13,non-mated,primary_impostor,na,090,128,13,13,B,2,2,0.618,pixtral,similarity_score,2026-09-08T21:17:59
D_926_318,non-mated,diagnostic_impostor,na,926,926,13,14,B,,Do not include,0.636,pixtral,similarity_score,2026-09-08T21:18:00
D_939_332,non-mated,diagnostic_impostor,na,939,939,13,14,B,70,The final answer is 70% confident (the end).,0.831,pixtral,similarity_score,2026-09-08T21:18:01
