pair_id,label,category,device_pair,subject1,subject2,hand1,hand2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_32467_44595_left_s,non-mated,primary_impostor,same,32467,44595,left,left,B,85,85,0.418,internvl3,similarity_score,2026-08-23T14:27:04
G_32467_right_545,mated,primary_genuine,same,32467,32467,right,right,A,20,20,0.396,internvl3,similarity_score,2026-08-23T14:27:05
G_63029_left_1542,mated,primary_genuine,same,63029,63029,left,left,A,85,85,0.406,internvl3,similarity_score,2026-08-23T14:27:05
D_24101_33,non-mated,diagnostic_impostor,cross,24101,24101,left,right,B,60,60,0.402,internvl3,similarity_score,2026-08-23T14:27:05
G_99775_right_2928,mated,primary_genuine,cross,99775,99775,right,right,A,75,75,0.401,internvl3,similarity_score,2026-08-23T14:27:06
I_20294_87757_left_x,non-mated,primary_impostor,cross,20294,87757,left,left,B,60,60,0.413,internvl3,similarity_score,2026-08-23T14:27:06
G_58793_left_1383,mated,primary_genuine,cross,58793,58793,left,left,A,2,2,0.388,internvl3,similarity_score,2026-08-23T14:27:07
G_43210_left_550,mated,primary_genuine,same,43210,43210,left,left,A,85,85,0.41,internvl3,similarity_score,2026-08-23T14:27:07
D_57145_117,non-mated,diagnostic_impostor,cross,57145,57145,left,right,B,60,60,0.399,internvl3,similarity_score,2026-08-23T14:27:07
I_27295_76957_right_x,non-mated,primary_impostor,cross,27295,76957,right,right,B,75,75,0.402,internvl3,similarity_score,2026-08-23T14:27:08
G_57833_left_1192,mated,primary_genuine,same,57833,57833,left,left,A,95,95,0.401,internvl3,similarity_score,2026-08-23T14:27:08
G_93812_right_2656,mated,primary_genuine,cross,93812,93812,right,right,A,85,85,0.406,internvl3,similarity_score,2026-08-23T14:27:09
I_43210_56583_left_s,non-mated,primary_impostor,same,43210,56583,left,left,B,60,60,0.414,internvl3,similarity_score,2026-08-23T14:27:09
D_93812_268,non-mated,diagnostic_impostor,cross,93812,93812,left,right,B,2,2,0.39,internvl3,similarity_score,2026-08-23T14:27:09
D_58793_154,non-mated,diagnostic_impostor,same,58793,58793,left,right,B,20,20,0.399,internvl3,similarity_score,2026-08-23T14:27:10
G_65052_left_1759,mated,primary_genuine,cross,65052,65052,left,left,A,75,75,0.403,internvl3,similarity_score,2026-08-23T14:27:10
G_76957_right_2146,mated,primary_genuine,same,76957,76957,right,right,A,20,20,0.406,internvl3,similarity_score,2026-08-23T14:27:11
I_24101_43210_right_s,non-mated,primary_impostor,same,24101,43210,right,right,B,75,75,0.412,internvl3,similarity_score,2026-08-23T14:27:11
I_20294_27295_right_x,non-mated,primary_impostor,cross,20294,27295,right,right,B,75,75,0.409,internvl3,similarity_score,2026-08-23T14:27:11
G_44595_right_788,mated,primary_genuine,cross,44595,44595,right,right,A,20,20,0.397,internvl3,similarity_score,2026-08-23T14:27:12
I_57833_93812_right_s,non-mated,primary_impostor,same,57833,93812,right,right,B,75,75,0.41,internvl3,similarity_score,2026-08-23T14:27:12
D_47904_84,non-mated,diagnostic_impostor,cross,47904,47904,left,right,B,85,85,0.403,internvl3,similarity_score,2026-08-23T14:27:13
G_56583_left_852,mated,primary_genuine,cross,56583,56583,left,left,A,50,50,0.396,internvl3,similarity_score,2026-08-23T14:27:13
I_58793_65052_right_s,non-mated,primary_impostor,same,58793,65052,right,right,B,75,75,0.412,internvl3,similarity_score,2026-08-23T14:27:13
D_47904_87,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,75,75,0.408,internvl3,similarity_score,2026-08-23T14:27:14
D_76957_219,non-mated,diagnostic_impostor,cross,76957,76957,left,right,B,60,60,0.404,internvl3,similarity_score,2026-08-23T14:27:14
I_47904_89171_right_x,non-mated,primary_impostor,cross,47904,89171,right,right,B,75,75,0.398,internvl3,similarity_score,2026-08-23T14:27:15
I_43210_58398_left_x,non-mated,primary_impostor,cross,43210,58398,left,left,B,20,20,0.401,internvl3,similarity_score,2026-08-23T14:27:15
D_56583_107,non-mated,diagnostic_impostor,cross,56583,56583,left,right,B,60,60,0.411,internvl3,similarity_score,2026-08-23T14:27:15
G_74850_left_2008,mated,primary_genuine,same,74850,74850,left,left,A,75,75,0.403,internvl3,similarity_score,2026-08-23T14:27:16
D_63029_167,non-mated,diagnostic_impostor,same,63029,63029,left,right,B,75,75,0.403,internvl3,similarity_score,2026-08-23T14:27:16
D_96608_277,non-mated,diagnostic_impostor,cross,96608,96608,left,right,B,75,75,0.409,internvl3,similarity_score,2026-08-23T14:27:17
G_83742_right_2340,mated,primary_genuine,same,83742,83742,right,right,A,85,85,0.401,internvl3,similarity_score,2026-08-23T14:27:17
I_56583_63029_left_x,non-mated,primary_impostor,cross,56583,63029,left,left,B,75,75,0.407,internvl3,similarity_score,2026-08-23T14:27:17
D_96608_280,non-mated,diagnostic_impostor,cross,96608,96608,left,right,B,85,85,0.412,internvl3,similarity_score,2026-08-23T14:27:18
I_65052_76957_left_x,non-mated,primary_impostor,cross,65052,76957,left,left,B,75,75,0.403,internvl3,similarity_score,2026-08-23T14:27:18
G_58398_right_1335,mated,primary_genuine,cross,58398,58398,right,right,A,2,2,0.393,internvl3,similarity_score,2026-08-23T14:27:19
D_83742_239,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,20,20,0.402,internvl3,similarity_score,2026-08-23T14:27:19
I_63029_83742_left_s,non-mated,primary_impostor,same,63029,83742,left,left,B,85,85,0.405,internvl3,similarity_score,2026-08-23T14:27:20
I_47904_56583_right_x,non-mated,primary_impostor,cross,47904,56583,right,right,B,40,40,0.397,internvl3,similarity_score,2026-08-23T14:27:20
G_57145_left_976,mated,primary_genuine,cross,57145,57145,left,left,A,75,75,0.403,internvl3,similarity_score,2026-08-23T14:27:20
G_76957_left_2132,mated,primary_genuine,same,76957,76957,left,left,A,85,85,0.401,internvl3,similarity_score,2026-08-23T14:27:21
D_57145_115,non-mated,diagnostic_impostor,same,57145,57145,left,right,B,75,75,0.408,internvl3,similarity_score,2026-08-23T14:27:21
I_43210_76957_left_x,non-mated,primary_impostor,cross,43210,76957,left,left,B,75,75,0.397,internvl3,similarity_score,2026-08-23T14:27:22
G_14493_right_109,mated,primary_genuine,cross,14493,14493,right,right,A,75,75,0.396,internvl3,similarity_score,2026-08-23T14:27:22
I_69658_74850_left_s,non-mated,primary_impostor,same,69658,74850,left,left,B,75,75,0.414,internvl3,similarity_score,2026-08-23T14:27:22
D_20294_16,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,60,60,0.404,internvl3,similarity_score,2026-08-23T14:27:23
I_58793_89171_left_x,non-mated,primary_impostor,cross,58793,89171,left,left,B,85,85,0.41,internvl3,similarity_score,2026-08-23T14:27:23
G_99775_left_2873,mated,primary_genuine,cross,99775,99775,left,left,A,20,20,0.397,internvl3,similarity_score,2026-08-23T14:27:24
D_58793_155,non-mated,diagnostic_impostor,cross,58793,58793,left,right,B,85,85,0.406,internvl3,similarity_score,2026-08-23T14:27:24
I_24101_57833_right_s,non-mated,primary_impostor,same,24101,57833,right,right,B,20,20,0.411,internvl3,similarity_score,2026-08-23T14:27:24
D_74850_210,non-mated,diagnostic_impostor,same,74850,74850,left,right,B,20,20,0.413,internvl3,similarity_score,2026-08-23T14:27:25
I_47904_65052_right_s,non-mated,primary_impostor,same,47904,65052,right,right,B,75,75,0.407,internvl3,similarity_score,2026-08-23T14:27:25
I_65030_89171_right_s,non-mated,primary_impostor,same,65030,89171,right,right,B,85,85,0.412,internvl3,similarity_score,2026-08-23T14:27:26
G_56583_right_912,mated,primary_genuine,cross,56583,56583,right,right,A,20,20,0.402,internvl3,similarity_score,2026-08-23T14:27:26
I_43210_76957_right_x,non-mated,primary_impostor,cross,43210,76957,right,right,B,75,75,0.408,internvl3,similarity_score,2026-08-23T14:27:26
I_47904_74850_right_s,non-mated,primary_impostor,same,47904,74850,right,right,B,60,60,0.414,internvl3,similarity_score,2026-08-23T14:27:27
D_47904_95,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,75,75,0.406,internvl3,similarity_score,2026-08-23T14:27:27
G_44595_right_766,mated,primary_genuine,cross,44595,44595,right,right,A,20,20,0.397,internvl3,similarity_score,2026-08-23T14:27:28
G_43210_right_678,mated,primary_genuine,same,43210,43210,right,right,A,20,20,0.4,internvl3,similarity_score,2026-08-23T14:27:28
D_27295_41,non-mated,diagnostic_impostor,cross,27295,27295,left,right,B,20,20,0.402,internvl3,similarity_score,2026-08-23T14:27:28
I_58398_89171_left_s,non-mated,primary_impostor,same,58398,89171,left,left,B,75,75,0.417,internvl3,similarity_score,2026-08-23T14:27:29
I_24101_83742_left_x,non-mated,primary_impostor,cross,24101,83742,left,left,B,50,50,0.396,internvl3,similarity_score,2026-08-23T14:27:29
I_57833_65052_right_s,non-mated,primary_impostor,same,57833,65052,right,right,B,40,40,0.413,internvl3,similarity_score,2026-08-23T14:27:30
I_58793_63029_left_x,non-mated,primary_impostor,cross,58793,63029,left,left,B,75,75,0.399,internvl3,similarity_score,2026-08-23T14:27:30
G_57833_right_1242,mated,primary_genuine,cross,57833,57833,right,right,A,75,75,0.391,internvl3,similarity_score,2026-08-23T14:27:30
D_44595_79,non-mated,diagnostic_impostor,same,44595,44595,left,right,B,75,75,0.397,internvl3,similarity_score,2026-08-23T14:27:31
G_93812_right_2677,mated,primary_genuine,cross,93812,93812,right,right,A,75,75,0.4,internvl3,similarity_score,2026-08-23T14:27:31
I_44595_93812_right_x,non-mated,primary_impostor,cross,44595,93812,right,right,B,75,75,0.417,internvl3,similarity_score,2026-08-23T14:27:32
G_93812_right_2681,mated,primary_genuine,cross,93812,93812,right,right,A,85,85,0.398,internvl3,similarity_score,2026-08-23T14:27:32
I_57145_76957_right_s,non-mated,primary_impostor,same,57145,76957,right,right,B,85,85,0.433,internvl3,similarity_score,2026-08-23T14:27:32
I_43210_89171_right_x,non-mated,primary_impostor,cross,43210,89171,right,right,B,75,75,0.406,internvl3,similarity_score,2026-08-23T14:27:33
D_74850_211,non-mated,diagnostic_impostor,same,74850,74850,left,right,B,20,20,0.423,internvl3,similarity_score,2026-08-23T14:27:33
I_14493_65052_right_x,non-mated,primary_impostor,cross,14493,65052,right,right,B,75,75,0.403,internvl3,similarity_score,2026-08-23T14:27:34
G_58793_right_1458,mated,primary_genuine,same,58793,58793,right,right,A,65,65,0.398,internvl3,similarity_score,2026-08-23T14:27:34
G_93812_right_2688,mated,primary_genuine,same,93812,93812,right,right,A,75,75,0.4,internvl3,similarity_score,2026-08-23T14:27:35
G_56583_right_907,mated,primary_genuine,cross,56583,56583,right,right,A,20,20,0.405,internvl3,similarity_score,2026-08-23T14:27:35
I_57145_57833_left_s,non-mated,primary_impostor,same,57145,57833,left,left,B,75,75,0.416,internvl3,similarity_score,2026-08-23T14:27:35
G_65052_right_1852,mated,primary_genuine,same,65052,65052,right,right,A,75,75,0.395,internvl3,similarity_score,2026-08-23T14:27:36
I_57145_69658_left_x,non-mated,primary_impostor,cross,57145,69658,left,left,B,40,40,0.408,internvl3,similarity_score,2026-08-23T14:27:36
G_65030_right_1694,mated,primary_genuine,cross,65030,65030,right,right,A,85,85,0.406,internvl3,similarity_score,2026-08-23T14:27:37
D_93812_265,non-mated,diagnostic_impostor,same,93812,93812,left,right,B,75,75,0.415,internvl3,similarity_score,2026-08-23T14:27:37
I_43210_65030_left_x,non-mated,primary_impostor,cross,43210,65030,left,left,B,75,75,0.399,internvl3,similarity_score,2026-08-23T14:27:37
I_44595_89171_left_s,non-mated,primary_impostor,same,44595,89171,left,left,B,75,75,0.413,internvl3,similarity_score,2026-08-23T14:27:38
I_87757_93812_right_s,non-mated,primary_impostor,same,87757,93812,right,right,B,75,75,0.409,internvl3,similarity_score,2026-08-23T14:27:38
I_44595_99775_right_x,non-mated,primary_impostor,cross,44595,99775,right,right,B,75,75,0.4,internvl3,similarity_score,2026-08-23T14:27:39
G_87757_left_2398,mated,primary_genuine,same,87757,87757,left,left,A,75,75,0.406,internvl3,similarity_score,2026-08-23T14:27:39
I_43210_44595_right_s,non-mated,primary_impostor,same,43210,44595,right,right,B,75,75,0.414,internvl3,similarity_score,2026-08-23T14:27:39
G_57833_right_1256,mated,primary_genuine,same,57833,57833,right,right,A,20,20,0.397,internvl3,similarity_score,2026-08-23T14:27:40
I_43210_89171_left_s,non-mated,primary_impostor,same,43210,89171,left,left,B,75,75,0.413,internvl3,similarity_score,2026-08-23T14:27:40
G_69658_left_1884,mated,primary_genuine,cross,69658,69658,left,left,A,20,20,0.394,internvl3,similarity_score,2026-08-23T14:27:41
G_57833_left_1134,mated,primary_genuine,cross,57833,57833,left,left,A,20,20,0.407,internvl3,similarity_score,2026-08-23T14:27:41
G_44595_left_695,mated,primary_genuine,same,44595,44595,left,left,A,20,20,0.409,internvl3,similarity_score,2026-08-23T14:27:41
D_44595_75,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,20,20,0.398,internvl3,similarity_score,2026-08-23T14:27:42
D_58793_149,non-mated,diagnostic_impostor,same,58793,58793,left,right,B,75,75,0.403,internvl3,similarity_score,2026-08-23T14:27:42
G_65052_left_1726,mated,primary_genuine,same,65052,65052,left,left,A,75,75,0.418,internvl3,similarity_score,2026-08-23T14:27:43
I_57145_69658_right_x,non-mated,primary_impostor,cross,57145,69658,right,right,B,75,75,0.406,internvl3,similarity_score,2026-08-23T14:27:43
G_20294_right_261,mated,primary_genuine,cross,20294,20294,right,right,A,20,20,0.408,internvl3,similarity_score,2026-08-23T14:27:43
I_65030_87757_right_s,non-mated,primary_impostor,same,65030,87757,right,right,B,75,75,0.424,internvl3,similarity_score,2026-08-23T14:27:44
I_24101_57833_right_x,non-mated,primary_impostor,cross,24101,57833,right,right,B,20,20,0.409,internvl3,similarity_score,2026-08-23T14:27:44
G_44595_left_739,mated,primary_genuine,same,44595,44595,left,left,A,2,2,0.392,internvl3,similarity_score,2026-08-23T14:27:45
I_63029_99775_right_x,non-mated,primary_impostor,cross,63029,99775,right,right,B,75,75,0.407,internvl3,similarity_score,2026-08-23T14:27:45
G_24101_right_305,mated,primary_genuine,same,24101,24101,right,right,A,85,85,0.401,internvl3,similarity_score,2026-08-23T14:27:45
G_65052_left_1758,mated,primary_genuine,cross,65052,65052,left,left,A,75,75,0.405,internvl3,similarity_score,2026-08-23T14:27:46
I_56583_83742_left_s,non-mated,primary_impostor,same,56583,83742,left,left,B,75,75,0.425,internvl3,similarity_score,2026-08-23T14:27:46
D_58398_139,non-mated,diagnostic_impostor,cross,58398,58398,left,right,B,60,60,0.397,internvl3,similarity_score,2026-08-23T14:27:47
G_32467_right_538,mated,primary_genuine,same,32467,32467,right,right,A,20,20,0.4,internvl3,similarity_score,2026-08-23T14:27:47
D_47904_91,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,20,20,0.416,internvl3,similarity_score,2026-08-23T14:27:48
G_47904_left_822,mated,primary_genuine,cross,47904,47904,left,left,A,75,75,0.4,internvl3,similarity_score,2026-08-23T14:27:48
G_87757_left_2365,mated,primary_genuine,cross,87757,87757,left,left,A,20,20,0.408,internvl3,similarity_score,2026-08-23T14:27:48
I_14493_58398_right_s,non-mated,primary_impostor,same,14493,58398,right,right,B,85,85,0.424,internvl3,similarity_score,2026-08-23T14:27:49
I_56583_58398_right_s,non-mated,primary_impostor,same,56583,58398,right,right,B,85,85,0.416,internvl3,similarity_score,2026-08-23T14:27:49
I_24101_65030_left_s,non-mated,primary_impostor,same,24101,65030,left,left,B,75,75,0.407,internvl3,similarity_score,2026-08-23T14:27:50
G_56583_left_864,mated,primary_genuine,cross,56583,56583,left,left,A,60,60,0.394,internvl3,similarity_score,2026-08-23T14:27:50
I_74850_83742_right_s,non-mated,primary_impostor,same,74850,83742,right,right,B,75,75,0.42,internvl3,similarity_score,2026-08-23T14:27:50
I_24101_74850_right_s,non-mated,primary_impostor,same,24101,74850,right,right,B,60,60,0.416,internvl3,similarity_score,2026-08-23T14:27:51
I_65030_69658_right_s,non-mated,primary_impostor,same,65030,69658,right,right,B,75,75,0.412,internvl3,similarity_score,2026-08-23T14:27:51
I_89171_99775_right_s,non-mated,primary_impostor,same,89171,99775,right,right,B,75,75,0.413,internvl3,similarity_score,2026-08-23T14:27:52
I_63029_99775_left_x,non-mated,primary_impostor,cross,63029,99775,left,left,B,20,20,0.395,internvl3,similarity_score,2026-08-23T14:27:52
I_14493_27295_right_x,non-mated,primary_impostor,cross,14493,27295,right,right,B,75,75,0.414,internvl3,similarity_score,2026-08-23T14:27:52
I_24101_87757_left_s,non-mated,primary_impostor,same,24101,87757,left,left,B,75,75,0.418,internvl3,similarity_score,2026-08-23T14:27:53
D_20294_19,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,75,75,0.416,internvl3,similarity_score,2026-08-23T14:27:53
I_57833_58793_right_s,non-mated,primary_impostor,same,57833,58793,right,right,B,60,60,0.408,internvl3,similarity_score,2026-08-23T14:27:54
I_47904_89171_left_x,non-mated,primary_impostor,cross,47904,89171,left,left,B,50,50,0.408,internvl3,similarity_score,2026-08-23T14:27:54
G_32467_left_455,mated,primary_genuine,cross,32467,32467,left,left,A,20,20,0.408,internvl3,similarity_score,2026-08-23T14:27:55
G_24101_right_303,mated,primary_genuine,cross,24101,24101,right,right,A,60,60,0.405,internvl3,similarity_score,2026-08-23T14:27:55
D_47904_85,non-mated,diagnostic_impostor,same,47904,47904,left,right,B,75,75,0.417,internvl3,similarity_score,2026-08-23T14:27:55
G_43210_right_675,mated,primary_genuine,same,43210,43210,right,right,A,60,60,0.401,internvl3,similarity_score,2026-08-23T14:27:56
I_24101_58398_right_s,non-mated,primary_impostor,same,24101,58398,right,right,B,75,75,0.42,internvl3,similarity_score,2026-08-23T14:27:56
D_83742_233,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,60,60,0.404,internvl3,similarity_score,2026-08-23T14:27:57
G_27295_right_398,mated,primary_genuine,cross,27295,27295,right,right,A,20,20,0.399,internvl3,similarity_score,2026-08-23T14:27:57
D_20294_14,non-mated,diagnostic_impostor,cross,20294,20294,left,right,B,60,60,0.406,internvl3,similarity_score,2026-08-23T14:27:57
G_58398_right_1349,mated,primary_genuine,cross,58398,58398,right,right,A,75,75,0.404,internvl3,similarity_score,2026-08-23T14:27:58
D_44595_81,non-mated,diagnostic_impostor,cross,44595,44595,left,right,B,20,20,0.404,internvl3,similarity_score,2026-08-23T14:27:58
I_57833_99775_left_s,non-mated,primary_impostor,same,57833,99775,left,left,B,60,60,0.418,internvl3,similarity_score,2026-08-23T14:27:59
G_99775_right_2922,mated,primary_genuine,cross,99775,99775,right,right,A,20,20,0.401,internvl3,similarity_score,2026-08-23T14:27:59
D_65030_179,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,85,85,0.406,internvl3,similarity_score,2026-08-23T14:27:59
G_47904_right_829,mated,primary_genuine,same,47904,47904,right,right,A,85,85,0.412,internvl3,similarity_score,2026-08-23T14:28:00
G_24101_right_306,mated,primary_genuine,same,24101,24101,right,right,A,85,85,0.401,internvl3,similarity_score,2026-08-23T14:28:00
I_57833_74850_left_x,non-mated,primary_impostor,cross,57833,74850,left,left,B,20,20,0.411,internvl3,similarity_score,2026-08-23T14:28:01
G_76957_right_2153,mated,primary_genuine,same,76957,76957,right,right,A,95,95,0.415,internvl3,similarity_score,2026-08-23T14:28:01
G_63029_left_1538,mated,primary_genuine,same,63029,63029,left,left,A,75,75,0.405,internvl3,similarity_score,2026-08-23T14:28:01
I_32467_43210_right_x,non-mated,primary_impostor,cross,32467,43210,right,right,B,60,60,0.413,internvl3,similarity_score,2026-08-23T14:28:02
I_20294_65052_right_s,non-mated,primary_impostor,same,20294,65052,right,right,B,60,60,0.426,internvl3,similarity_score,2026-08-23T14:28:02
I_44595_58793_right_x,non-mated,primary_impostor,cross,44595,58793,right,right,B,75,75,0.403,internvl3,similarity_score,2026-08-23T14:28:03
I_56583_74850_right_s,non-mated,primary_impostor,same,56583,74850,right,right,B,75,75,0.421,internvl3,similarity_score,2026-08-23T14:28:03
D_43210_62,non-mated,diagnostic_impostor,same,43210,43210,left,right,B,75,75,0.412,internvl3,similarity_score,2026-08-23T14:28:04
I_57833_99775_left_x,non-mated,primary_impostor,cross,57833,99775,left,left,B,75,75,0.399,internvl3,similarity_score,2026-08-23T14:28:04
G_44595_right_812,mated,primary_genuine,same,44595,44595,right,right,A,85,85,0.406,internvl3,similarity_score,2026-08-23T14:28:04
G_32467_left_420,mated,primary_genuine,same,32467,32467,left,left,A,20,20,0.427,internvl3,similarity_score,2026-08-23T14:28:05
G_27295_right_377,mated,primary_genuine,cross,27295,27295,right,right,A,75,75,0.407,internvl3,similarity_score,2026-08-23T14:28:05
D_76957_216,non-mated,diagnostic_impostor,cross,76957,76957,left,right,B,85,85,0.406,internvl3,similarity_score,2026-08-23T14:28:06
D_14493_3,non-mated,diagnostic_impostor,same,14493,14493,left,right,B,20,20,0.399,internvl3,similarity_score,2026-08-23T14:28:06
I_24101_58793_left_x,non-mated,primary_impostor,cross,24101,58793,left,left,B,60,60,0.406,internvl3,similarity_score,2026-08-23T14:28:06
I_24101_65030_right_s,non-mated,primary_impostor,same,24101,65030,right,right,B,75,75,0.422,internvl3,similarity_score,2026-08-23T14:28:07
I_56583_63029_left_s,non-mated,primary_impostor,same,56583,63029,left,left,B,75,75,0.413,internvl3,similarity_score,2026-08-23T14:28:07
I_43210_57833_left_s,non-mated,primary_impostor,same,43210,57833,left,left,B,40,40,0.411,internvl3,similarity_score,2026-08-23T14:28:08
I_43210_63029_left_s,non-mated,primary_impostor,same,43210,63029,left,left,B,20,20,0.405,internvl3,similarity_score,2026-08-23T14:28:08
G_57145_left_960,mated,primary_genuine,same,57145,57145,left,left,A,85,85,0.409,internvl3,similarity_score,2026-08-23T14:28:08
G_27295_left_337,mated,primary_genuine,cross,27295,27295,left,left,A,2,2,0.401,internvl3,similarity_score,2026-08-23T14:28:09
G_89171_left_2527,mated,primary_genuine,same,89171,89171,left,left,A,85,85,0.41,internvl3,similarity_score,2026-08-23T14:28:09
G_27295_left_361,mated,primary_genuine,same,27295,27295,left,left,A,85,85,0.408,internvl3,similarity_score,2026-08-23T14:28:10
I_44595_56583_right_s,non-mated,primary_impostor,same,44595,56583,right,right,B,85,85,0.416,internvl3,similarity_score,2026-08-23T14:28:10
I_76957_83742_right_x,non-mated,primary_impostor,cross,76957,83742,right,right,B,75,75,0.404,internvl3,similarity_score,2026-08-23T14:28:10
D_43210_66,non-mated,diagnostic_impostor,cross,43210,43210,left,right,B,60,60,0.397,internvl3,similarity_score,2026-08-23T14:28:11
I_57833_87757_left_x,non-mated,primary_impostor,cross,57833,87757,left,left,B,40,40,0.41,internvl3,similarity_score,2026-08-23T14:28:11
I_27295_57833_left_x,non-mated,primary_impostor,cross,27295,57833,left,left,B,50,50,0.409,internvl3,similarity_score,2026-08-23T14:28:12
I_56583_76957_right_x,non-mated,primary_impostor,cross,56583,76957,right,right,B,75,75,0.411,internvl3,similarity_score,2026-08-23T14:28:12
D_76957_217,non-mated,diagnostic_impostor,same,76957,76957,left,right,B,20,20,0.415,internvl3,similarity_score,2026-08-23T14:28:13
G_89171_left_2496,mated,primary_genuine,same,89171,89171,left,left,A,85,85,0.426,internvl3,similarity_score,2026-08-23T14:28:13
I_32467_57145_left_s,non-mated,primary_impostor,same,32467,57145,left,left,B,85,85,0.419,internvl3,similarity_score,2026-08-23T14:28:13
G_96608_right_2788,mated,primary_genuine,cross,96608,96608,right,right,A,75,75,0.407,internvl3,similarity_score,2026-08-23T14:28:14
I_58793_87757_left_x,non-mated,primary_impostor,cross,58793,87757,left,left,B,75,75,0.415,internvl3,similarity_score,2026-08-23T14:28:14
G_58398_right_1321,mated,primary_genuine,cross,58398,58398,right,right,A,20,20,0.409,internvl3,similarity_score,2026-08-23T14:28:15
I_47904_56583_left_x,non-mated,primary_impostor,cross,47904,56583,left,left,B,20,20,0.409,internvl3,similarity_score,2026-08-23T14:28:15
D_65052_188,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,20,20,0.399,internvl3,similarity_score,2026-08-23T14:28:15
I_44595_87757_left_x,non-mated,primary_impostor,cross,44595,87757,left,left,B,60,60,0.405,internvl3,similarity_score,2026-08-23T14:28:16
D_99775_290,non-mated,diagnostic_impostor,cross,99775,99775,left,right,B,75,75,0.412,internvl3,similarity_score,2026-08-23T14:28:16
G_83742_right_2269,mated,primary_genuine,same,83742,83742,right,right,A,85,85,0.415,internvl3,similarity_score,2026-08-23T14:28:17
G_32467_right_485,mated,primary_genuine,same,32467,32467,right,right,A,75,75,0.419,internvl3,similarity_score,2026-08-23T14:28:17
D_58398_140,non-mated,diagnostic_impostor,same,58398,58398,left,right,B,50,50,0.397,internvl3,similarity_score,2026-08-23T14:28:17
I_57145_87757_right_s,non-mated,primary_impostor,same,57145,87757,right,right,B,75,75,0.421,internvl3,similarity_score,2026-08-23T14:28:18
D_57833_123,non-mated,diagnostic_impostor,same,57833,57833,left,right,B,30,30,0.409,internvl3,similarity_score,2026-08-23T14:28:18
D_83742_229,non-mated,diagnostic_impostor,cross,83742,83742,left,right,B,20,20,0.4,internvl3,similarity_score,2026-08-23T14:28:19
D_43210_61,non-mated,diagnostic_impostor,cross,43210,43210,left,right,B,85,85,0.418,internvl3,similarity_score,2026-08-23T14:28:19
D_57145_119,non-mated,diagnostic_impostor,same,57145,57145,left,right,B,85,85,0.409,internvl3,similarity_score,2026-08-23T14:28:19
D_58398_143,non-mated,diagnostic_impostor,cross,58398,58398,left,right,B,20,20,0.4,internvl3,similarity_score,2026-08-23T14:28:20
G_69658_left_1883,mated,primary_genuine,cross,69658,69658,left,left,A,2,2,0.39,internvl3,similarity_score,2026-08-23T14:28:20
G_57833_right_1204,mated,primary_genuine,same,57833,57833,right,right,A,75,75,0.427,internvl3,similarity_score,2026-08-23T14:28:21
D_89171_254,non-mated,diagnostic_impostor,cross,89171,89171,left,right,B,85,85,0.415,internvl3,similarity_score,2026-08-23T14:28:21
I_57833_69658_right_s,non-mated,primary_impostor,same,57833,69658,right,right,B,75,75,0.41,internvl3,similarity_score,2026-08-23T14:28:22
I_14493_57833_right_x,non-mated,primary_impostor,cross,14493,57833,right,right,B,40,40,0.407,internvl3,similarity_score,2026-08-23T14:28:22
I_57145_63029_right_x,non-mated,primary_impostor,cross,57145,63029,right,right,B,75,75,0.414,internvl3,similarity_score,2026-08-23T14:28:22
D_47904_88,non-mated,diagnostic_impostor,cross,47904,47904,left,right,B,85,85,0.408,internvl3,similarity_score,2026-08-23T14:28:23
G_65052_right_1843,mated,primary_genuine,same,65052,65052,right,right,A,85,85,0.403,internvl3,similarity_score,2026-08-23T14:28:23
D_14493_11,non-mated,diagnostic_impostor,cross,14493,14493,left,right,B,20,20,0.402,internvl3,similarity_score,2026-08-23T14:28:24
G_43210_right_625,mated,primary_genuine,cross,43210,43210,right,right,A,20,20,0.414,internvl3,similarity_score,2026-08-23T14:28:24
I_58398_93812_right_x,non-mated,primary_impostor,cross,58398,93812,right,right,B,65,65,0.411,internvl3,similarity_score,2026-08-23T14:28:24
I_56583_74850_left_x,non-mated,primary_impostor,cross,56583,74850,left,left,B,75,75,0.409,internvl3,similarity_score,2026-08-23T14:28:25
I_56583_65052_right_x,non-mated,primary_impostor,cross,56583,65052,right,right,B,75,75,0.413,internvl3,similarity_score,2026-08-23T14:28:25
D_65030_178,non-mated,diagnostic_impostor,same,65030,65030,left,right,B,85,85,0.404,internvl3,similarity_score,2026-08-23T14:28:26
D_65052_184,non-mated,diagnostic_impostor,same,65052,65052,left,right,B,20,20,0.404,internvl3,similarity_score,2026-08-23T14:28:26
I_57145_76957_right_x,non-mated,primary_impostor,cross,57145,76957,right,right,B,75,75,0.409,internvl3,similarity_score,2026-08-23T14:28:26
