pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002304_00002374_frgp13,impostor,13,right,00002304,00002374,B,95,95,0.348,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:54
I_00002330_00002403_frgp14,impostor,14,left,00002330,00002403,B,85,85,0.347,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:54
G_2328_frgp13,genuine,13,right,00002328,00002328,A,95,95,0.431,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:54
I_00002330_00002307_frgp14,impostor,14,left,00002330,00002307,B,95,95,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:55
I_00002304_00002401_frgp13,impostor,13,right,00002304,00002401,B,95,95,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:55
G_2334_frgp14,genuine,14,left,00002334,00002334,A,95,95,0.423,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:55
I_00002330_00002413_frgp14,impostor,14,left,00002330,00002413,B,90,90,0.347,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:56
G_2340_frgp13,genuine,13,right,00002340,00002340,A,95,95,0.428,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:56
G_2369_frgp13,genuine,13,right,00002369,00002369,A,95,95,0.428,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:57
I_00002330_00002462_frgp14,impostor,14,left,00002330,00002462,B,90,90,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:57
I_00002330_00002415_frgp14,impostor,14,left,00002330,00002415,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:57
G_2370_frgp14,genuine,14,left,00002370,00002370,A,95,95,0.424,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:58
I_00002304_00002373_frgp13,impostor,13,right,00002304,00002373,B,95,95,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:58
I_00002330_00002405_frgp14,impostor,14,left,00002330,00002405,B,85,85,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:58
I_00002330_00002340_frgp14,impostor,14,left,00002330,00002340,B,85,85,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:59
G_2329_frgp14,genuine,14,left,00002329,00002329,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:44:59
I_00002330_00002364_frgp14,impostor,14,left,00002330,00002364,B,90,90,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:00
I_00002304_00002403_frgp13,impostor,13,right,00002304,00002403,B,90,90,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:00
I_00002330_00002360_frgp14,impostor,14,left,00002330,00002360,B,90,90,0.341,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:00
G_2356_frgp14,genuine,14,left,00002356,00002356,A,95,95,0.423,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:01
G_2463_frgp13,genuine,13,right,00002463,00002463,A,95,95,0.429,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:01
I_00002304_00002364_frgp13,impostor,13,right,00002304,00002364,B,95,95,0.34,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:01
G_2391_frgp14,genuine,14,left,00002391,00002391,A,95,95,0.428,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:02
I_00002304_00002391_frgp13,impostor,13,right,00002304,00002391,B,90,90,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:02
G_2406_frgp14,genuine,14,left,00002406,00002406,A,95,95,0.431,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:03
I_00002330_00002399_frgp14,impostor,14,left,00002330,00002399,B,90,90,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:03
G_2358_frgp13,genuine,13,right,00002358,00002358,A,95,95,0.421,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:03
I_00002304_00002392_frgp13,impostor,13,right,00002304,00002392,B,95,95,0.353,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:04
I_00002304_00002394_frgp13,impostor,13,right,00002304,00002394,B,95,95,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:04
G_2312_frgp13,genuine,13,right,00002312,00002312,A,95,95,0.428,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:05
I_00002304_00002349_frgp13,impostor,13,right,00002304,00002349,B,95,95,0.349,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:05
G_2340_frgp14,genuine,14,left,00002340,00002340,A,95,95,0.425,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:05
I_00002330_00002341_frgp14,impostor,14,left,00002330,00002341,B,90,90,0.349,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:06
G_2313_frgp14,genuine,14,left,00002313,00002313,A,95,95,0.43,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:06
I_00002330_00002332_frgp14,impostor,14,left,00002330,00002332,B,85,85,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:06
G_2344_frgp14,genuine,14,left,00002344,00002344,A,95,95,0.43,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:07
G_2375_frgp14,genuine,14,left,00002375,00002375,A,95,95,0.429,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:07
I_00002304_00002340_frgp13,impostor,13,right,00002304,00002340,B,90,90,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:08
G_2392_frgp13,genuine,13,right,00002392,00002392,A,95,95,0.433,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:08
G_2402_frgp14,genuine,14,left,00002402,00002402,A,95,95,0.431,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:09
I_00002330_00002408_frgp14,impostor,14,left,00002330,00002408,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:09
G_2304_frgp13,genuine,13,right,00002304,00002304,A,95,95,0.425,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:09
I_00002330_00002370_frgp14,impostor,14,left,00002330,00002370,B,90,90,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:10
G_2395_frgp13,genuine,13,right,00002395,00002395,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:10
I_00002304_00002405_frgp13,impostor,13,right,00002304,00002405,B,95,95,0.341,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:10
G_2462_frgp14,genuine,14,left,00002462,00002462,A,95,95,0.425,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:11
G_2379_frgp14,genuine,14,left,00002379,00002379,A,95,95,0.434,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:11
G_2337_frgp14,genuine,14,left,00002337,00002337,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:12
I_00002304_00002352_frgp13,impostor,13,right,00002304,00002352,B,95,95,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:12
I_00002330_00002348_frgp14,impostor,14,left,00002330,00002348,B,90,90,0.341,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:12
I_00002412_00002371_frgp14,impostor,14,left,00002412,00002371,B,85,85,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:13
G_2463_frgp14,genuine,14,left,00002463,00002463,A,95,95,0.423,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:13
I_00002330_00002349_frgp14,impostor,14,left,00002330,00002349,B,95,95,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:13
I_00002304_00002381_frgp13,impostor,13,right,00002304,00002381,B,90,90,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:14
I_00002304_00002371_frgp13,impostor,13,right,00002304,00002371,B,90,90,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:14
I_00002304_00002428_frgp13,impostor,13,right,00002304,00002428,B,95,95,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:15
G_2391_frgp13,genuine,13,right,00002391,00002391,A,95,95,0.428,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:15
G_2402_frgp13,genuine,13,right,00002402,00002402,A,95,95,0.435,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:15
G_2381_frgp13,genuine,13,right,00002381,00002381,A,95,95,0.428,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:16
I_00002304_00002353_frgp13,impostor,13,right,00002304,00002353,B,95,95,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:16
G_2360_frgp13,genuine,13,right,00002360,00002360,A,95,95,0.426,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:17
I_00002330_00002392_frgp14,impostor,14,left,00002330,00002392,B,90,90,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:17
I_00002330_00002313_frgp14,impostor,14,left,00002330,00002313,B,90,90,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:17
G_2384_frgp13,genuine,13,right,00002384,00002384,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:18
G_2405_frgp13,genuine,13,right,00002405,00002405,A,95,95,0.422,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:18
I_00002330_00002329_frgp14,impostor,14,left,00002330,00002329,B,95,95,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:18
G_2357_frgp13,genuine,13,right,00002357,00002357,A,95,95,0.433,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:19
I_00002304_00002369_frgp13,impostor,13,right,00002304,00002369,B,95,95,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:19
G_2325_frgp14,genuine,14,left,00002325,00002325,A,95,95,0.421,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:20
I_00002304_00002367_frgp13,impostor,13,right,00002304,00002367,B,95,95,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:20
I_00002330_00002357_frgp14,impostor,14,left,00002330,00002357,B,95,95,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:20
I_00002304_00002455_frgp13,impostor,13,right,00002304,00002455,B,95,95,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:21
I_00002304_00002409_frgp13,impostor,13,right,00002304,00002409,B,95,95,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:21
I_00002304_00002327_frgp13,impostor,13,right,00002304,00002327,B,95,95,0.34,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:21
G_2405_frgp14,genuine,14,left,00002405,00002405,A,95,95,0.424,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:22
G_2339_frgp13,genuine,13,right,00002339,00002339,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:22
I_00002304_00002462_frgp13,impostor,13,right,00002304,00002462,B,90,90,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:23
I_00002304_00002379_frgp13,impostor,13,right,00002304,00002379,B,90,90,0.347,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:23
G_2428_frgp14,genuine,14,left,00002428,00002428,A,95,95,0.428,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:23
I_00002304_00002351_frgp13,impostor,13,right,00002304,00002351,B,95,95,0.341,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:24
I_00002330_00002368_frgp14,impostor,14,left,00002330,00002368,B,95,95,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:24
I_00002304_00002413_frgp13,impostor,13,right,00002304,00002413,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:24
I_00002304_00002362_frgp13,impostor,13,right,00002304,00002362,B,95,95,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:25
I_00002304_00002329_frgp13,impostor,13,right,00002304,00002329,B,95,95,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:25
G_2381_frgp14,genuine,14,left,00002381,00002381,A,95,95,0.428,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:25
G_2304_frgp14,genuine,14,left,00002304,00002304,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:26
I_00002304_00002320_frgp13,impostor,13,right,00002304,00002320,B,90,90,0.341,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:26
I_00002304_00002396_frgp13,impostor,13,right,00002304,00002396,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:27
G_2327_frgp14,genuine,14,left,00002327,00002327,A,95,95,0.422,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:27
G_2371_frgp13,genuine,13,right,00002371,00002371,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:27
G_2349_frgp14,genuine,14,left,00002349,00002349,A,95,95,0.437,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:28
G_2317_frgp13,genuine,13,right,00002317,00002317,A,95,95,0.424,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:28
G_2329_frgp13,genuine,13,right,00002329,00002329,A,95,95,0.425,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:29
I_00002304_00002415_frgp13,impostor,13,right,00002304,00002415,B,95,95,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:29
I_00002330_00002338_frgp14,impostor,14,left,00002330,00002338,B,95,95,0.341,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:29
G_2368_frgp14,genuine,14,left,00002368,00002368,A,95,95,0.429,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:30
I_00002330_00002381_frgp14,impostor,14,left,00002330,00002381,B,95,95,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:30
I_00002304_00002325_frgp13,impostor,13,right,00002304,00002325,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:31
G_2418_frgp13,genuine,13,right,00002418,00002418,A,95,95,0.428,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:31
G_2481_frgp14,genuine,14,left,00002481,00002481,A,95,95,0.424,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:31
I_00002304_00002368_frgp13,impostor,13,right,00002304,00002368,B,95,95,0.349,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:32
G_2352_frgp13,genuine,13,right,00002352,00002352,A,95,95,0.43,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:32
I_00002304_00002370_frgp13,impostor,13,right,00002304,00002370,B,95,95,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:33
I_00002330_00002355_frgp14,impostor,14,left,00002330,00002355,B,90,90,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:33
G_2342_frgp14,genuine,14,left,00002342,00002342,A,95,95,0.431,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:33
I_00002330_00002376_frgp14,impostor,14,left,00002330,00002376,B,95,95,0.347,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:34
G_2367_frgp14,genuine,14,left,00002367,00002367,A,95,95,0.431,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:34
G_2401_frgp13,genuine,13,right,00002401,00002401,A,95,95,0.431,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:34
I_00002304_00002357_frgp13,impostor,13,right,00002304,00002357,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:35
I_00002330_00002425_frgp14,impostor,14,left,00002330,00002425,B,90,90,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:35
G_2317_frgp14,genuine,14,left,00002317,00002317,A,95,95,0.426,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:36
G_2412_frgp13,genuine,13,right,00002412,00002412,A,95,95,0.426,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:36
G_2314_frgp14,genuine,14,left,00002314,00002314,A,95,95,0.419,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:36
I_00002304_00002355_frgp13,impostor,13,right,00002304,00002355,B,95,95,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:37
G_2334_frgp13,genuine,13,right,00002334,00002334,A,95,95,0.424,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:37
G_2388_frgp13,genuine,13,right,00002388,00002388,A,95,95,0.43,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:38
G_2413_frgp14,genuine,14,left,00002413,00002413,A,95,95,0.432,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:38
G_2310_frgp13,genuine,13,right,00002310,00002310,A,95,95,0.423,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:39
I_00002330_00002319_frgp14,impostor,14,left,00002330,00002319,B,90,90,0.341,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:39
I_00002330_00002362_frgp14,impostor,14,left,00002330,00002362,B,95,95,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:39
G_2339_frgp14,genuine,14,left,00002339,00002339,A,95,95,0.425,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:40
G_2380_frgp13,genuine,13,right,00002380,00002380,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:40
I_00002330_00002388_frgp14,impostor,14,left,00002330,00002388,B,90,90,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:40
G_2383_frgp13,genuine,13,right,00002383,00002383,A,95,95,0.429,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:41
G_2376_frgp13,genuine,13,right,00002376,00002376,A,95,95,0.438,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:41
G_2337_frgp13,genuine,13,right,00002337,00002337,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:42
I_00002330_00002337_frgp14,impostor,14,left,00002330,00002337,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:42
I_00002330_00002418_frgp14,impostor,14,left,00002330,00002418,B,95,95,0.346,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:42
G_2399_frgp14,genuine,14,left,00002399,00002399,A,95,95,0.433,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:43
I_00002330_00002317_frgp14,impostor,14,left,00002330,00002317,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:43
G_2364_frgp14,genuine,14,left,00002364,00002364,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:44
G_2348_frgp13,genuine,13,right,00002348,00002348,A,95,95,0.421,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:44
I_00002304_00002447_frgp13,impostor,13,right,00002304,00002447,B,90,90,0.341,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:44
G_2440_frgp13,genuine,13,right,00002440,00002440,A,95,95,0.422,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:45
I_00002304_00002310_frgp13,impostor,13,right,00002304,00002310,B,90,90,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:45
G_2398_frgp13,genuine,13,right,00002398,00002398,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:46
G_2447_frgp13,genuine,13,right,00002447,00002447,A,95,95,0.427,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:46
I_00002304_00002317_frgp13,impostor,13,right,00002304,00002317,B,95,95,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:46
G_2398_frgp14,genuine,14,left,00002398,00002398,A,95,95,0.425,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:47
G_2338_frgp13,genuine,13,right,00002338,00002338,A,95,95,0.426,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:47
G_2364_frgp13,genuine,13,right,00002364,00002364,A,95,95,0.419,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:48
I_00002304_00002328_frgp13,impostor,13,right,00002304,00002328,B,95,95,0.342,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:48
G_2403_frgp14,genuine,14,left,00002403,00002403,A,95,95,0.424,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:48
G_2315_frgp14,genuine,14,left,00002315,00002315,A,95,95,0.425,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:49
I_00002330_00002428_frgp14,impostor,14,left,00002330,00002428,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:49
I_00002330_00002424_frgp14,impostor,14,left,00002330,00002424,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:49
I_00002304_00002313_frgp13,impostor,13,right,00002304,00002313,B,95,95,0.346,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:50
I_00002381_00002327_frgp13,impostor,13,right,00002381,00002327,B,95,95,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:50
I_00002304_00002334_frgp13,impostor,13,right,00002304,00002334,B,95,95,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:50
I_00002330_00002426_frgp14,impostor,14,left,00002330,00002426,B,90,90,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:51
I_00002304_00002307_frgp13,impostor,13,right,00002304,00002307,B,95,95,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:51
I_00002304_00002319_frgp13,impostor,13,right,00002304,00002319,B,95,95,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:52
G_2406_frgp13,genuine,13,right,00002406,00002406,A,95,95,0.43,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:52
I_00002330_00002396_frgp14,impostor,14,left,00002330,00002396,B,95,95,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:52
G_2426_frgp13,genuine,13,right,00002426,00002426,A,95,95,0.429,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:53
G_2370_frgp13,genuine,13,right,00002370,00002370,A,95,95,0.425,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:53
I_00002304_00002360_frgp13,impostor,13,right,00002304,00002360,B,95,95,0.343,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:53
G_2341_frgp13,genuine,13,right,00002341,00002341,A,95,95,0.425,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:54
G_2396_frgp13,genuine,13,right,00002396,00002396,A,95,95,0.432,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:54
I_00002330_00002379_frgp14,impostor,14,left,00002330,00002379,B,90,90,0.346,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:55
I_00002304_00002383_frgp13,impostor,13,right,00002304,00002383,B,95,95,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:55
I_00002330_00002352_frgp14,impostor,14,left,00002330,00002352,B,90,90,0.346,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:55
I_00002330_00002395_frgp14,impostor,14,left,00002330,00002395,B,90,90,0.349,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:56
G_2332_frgp13,genuine,13,right,00002332,00002332,A,95,95,0.429,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:56
I_00002330_00002423_frgp14,impostor,14,left,00002330,00002423,B,90,90,0.346,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:57
I_00002330_00002375_frgp14,impostor,14,left,00002330,00002375,B,90,90,0.345,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:57
I_00002330_00002440_frgp14,impostor,14,left,00002330,00002440,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:57
I_00002304_00002407_frgp13,impostor,13,right,00002304,00002407,B,95,95,0.346,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:58
I_00002330_00002409_frgp14,impostor,14,left,00002330,00002409,B,90,90,0.344,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:58
G_2412_frgp14,genuine,14,left,00002412,00002412,A,95,95,0.429,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:58
G_2325_frgp13,genuine,13,right,00002325,00002325,A,95,95,0.435,Qwen2.5-VL-7B-Instruct,similarity_score,2026-05-24T17:45:59
