pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,llm_answer,raw_response,correct,latency_s,model,prompting_setting,timestamp
I_00002304_00002374_frgp13,impostor,13,right,00002304,00002374,B,A,A,False,0.307,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:18
I_00002330_00002403_frgp14,impostor,14,left,00002330,00002403,B,A,A,False,0.307,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:18
G_2328_frgp13,genuine,13,right,00002328,00002328,A,A,A,True,0.395,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:19
I_00002330_00002307_frgp14,impostor,14,left,00002330,00002307,B,A,A,False,0.308,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:19
I_00002304_00002401_frgp13,impostor,13,right,00002304,00002401,B,A,A,False,0.312,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:19
G_2334_frgp14,genuine,14,left,00002334,00002334,A,A,A,True,0.39,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:20
I_00002330_00002413_frgp14,impostor,14,left,00002330,00002413,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:20
G_2340_frgp13,genuine,13,right,00002340,00002340,A,A,A,True,0.39,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:20
G_2369_frgp13,genuine,13,right,00002369,00002369,A,A,A,True,0.392,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:21
I_00002330_00002462_frgp14,impostor,14,left,00002330,00002462,B,A,A,False,0.306,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:21
I_00002330_00002415_frgp14,impostor,14,left,00002330,00002415,B,A,A,False,0.308,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:21
G_2370_frgp14,genuine,14,left,00002370,00002370,A,A,A,True,0.388,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:22
I_00002304_00002373_frgp13,impostor,13,right,00002304,00002373,B,A,A,False,0.307,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:22
I_00002330_00002405_frgp14,impostor,14,left,00002330,00002405,B,A,A,False,0.304,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:22
I_00002330_00002340_frgp14,impostor,14,left,00002330,00002340,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:23
G_2329_frgp14,genuine,14,left,00002329,00002329,A,A,A,True,0.39,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:23
I_00002330_00002364_frgp14,impostor,14,left,00002330,00002364,B,A,A,False,0.308,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:23
I_00002304_00002403_frgp13,impostor,13,right,00002304,00002403,B,A,A,False,0.308,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:24
I_00002330_00002360_frgp14,impostor,14,left,00002330,00002360,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:24
G_2356_frgp14,genuine,14,left,00002356,00002356,A,A,A,True,0.391,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:24
G_2463_frgp13,genuine,13,right,00002463,00002463,A,A,A,True,0.396,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:25
I_00002304_00002364_frgp13,impostor,13,right,00002304,00002364,B,A,A,False,0.308,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:25
G_2391_frgp14,genuine,14,left,00002391,00002391,A,A,A,True,0.394,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:25
I_00002304_00002391_frgp13,impostor,13,right,00002304,00002391,B,A,A,False,0.313,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:26
G_2406_frgp14,genuine,14,left,00002406,00002406,A,A,A,True,0.399,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:26
I_00002330_00002399_frgp14,impostor,14,left,00002330,00002399,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:26
G_2358_frgp13,genuine,13,right,00002358,00002358,A,A,A,True,0.4,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:27
I_00002304_00002392_frgp13,impostor,13,right,00002304,00002392,B,A,A,False,0.313,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:27
I_00002304_00002394_frgp13,impostor,13,right,00002304,00002394,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:27
G_2312_frgp13,genuine,13,right,00002312,00002312,A,A,A,True,0.395,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:28
I_00002304_00002349_frgp13,impostor,13,right,00002304,00002349,B,A,A,False,0.317,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:28
G_2340_frgp14,genuine,14,left,00002340,00002340,A,A,A,True,0.393,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:29
I_00002330_00002341_frgp14,impostor,14,left,00002330,00002341,B,A,A,False,0.316,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:29
G_2313_frgp14,genuine,14,left,00002313,00002313,A,A,A,True,0.4,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:29
I_00002330_00002332_frgp14,impostor,14,left,00002330,00002332,B,A,A,False,0.314,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:30
G_2344_frgp14,genuine,14,left,00002344,00002344,A,A,A,True,0.398,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:30
G_2375_frgp14,genuine,14,left,00002375,00002375,A,A,A,True,0.417,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:30
I_00002304_00002340_frgp13,impostor,13,right,00002304,00002340,B,A,A,False,0.313,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:31
G_2392_frgp13,genuine,13,right,00002392,00002392,A,A,A,True,0.399,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:31
G_2402_frgp14,genuine,14,left,00002402,00002402,A,A,A,True,0.402,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:31
I_00002330_00002408_frgp14,impostor,14,left,00002330,00002408,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:32
G_2304_frgp13,genuine,13,right,00002304,00002304,A,A,A,True,0.393,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:32
I_00002330_00002370_frgp14,impostor,14,left,00002330,00002370,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:32
G_2395_frgp13,genuine,13,right,00002395,00002395,A,A,A,True,0.395,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:33
I_00002304_00002405_frgp13,impostor,13,right,00002304,00002405,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:33
G_2462_frgp14,genuine,14,left,00002462,00002462,A,A,A,True,0.389,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:34
G_2379_frgp14,genuine,14,left,00002379,00002379,A,A,A,True,0.4,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:34
G_2337_frgp14,genuine,14,left,00002337,00002337,A,A,A,True,0.396,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:34
I_00002304_00002352_frgp13,impostor,13,right,00002304,00002352,B,A,A,False,0.314,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:35
I_00002330_00002348_frgp14,impostor,14,left,00002330,00002348,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:35
I_00002412_00002371_frgp14,impostor,14,left,00002412,00002371,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:35
G_2463_frgp14,genuine,14,left,00002463,00002463,A,A,A,True,0.392,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:36
I_00002330_00002349_frgp14,impostor,14,left,00002330,00002349,B,A,A,False,0.312,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:36
I_00002304_00002381_frgp13,impostor,13,right,00002304,00002381,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:36
I_00002304_00002371_frgp13,impostor,13,right,00002304,00002371,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:37
I_00002304_00002428_frgp13,impostor,13,right,00002304,00002428,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:37
G_2391_frgp13,genuine,13,right,00002391,00002391,A,A,A,True,0.394,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:37
G_2402_frgp13,genuine,13,right,00002402,00002402,A,A,A,True,0.401,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:38
G_2381_frgp13,genuine,13,right,00002381,00002381,A,A,A,True,0.396,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:38
I_00002304_00002353_frgp13,impostor,13,right,00002304,00002353,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:38
G_2360_frgp13,genuine,13,right,00002360,00002360,A,A,A,True,0.394,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:39
I_00002330_00002392_frgp14,impostor,14,left,00002330,00002392,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:39
I_00002330_00002313_frgp14,impostor,14,left,00002330,00002313,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:39
G_2384_frgp13,genuine,13,right,00002384,00002384,A,A,A,True,0.395,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:40
G_2405_frgp13,genuine,13,right,00002405,00002405,A,A,A,True,0.387,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:40
I_00002330_00002329_frgp14,impostor,14,left,00002330,00002329,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:41
G_2357_frgp13,genuine,13,right,00002357,00002357,A,A,A,True,0.402,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:41
I_00002304_00002369_frgp13,impostor,13,right,00002304,00002369,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:41
G_2325_frgp14,genuine,14,left,00002325,00002325,A,A,A,True,0.39,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:42
I_00002304_00002367_frgp13,impostor,13,right,00002304,00002367,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:42
I_00002330_00002357_frgp14,impostor,14,left,00002330,00002357,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:42
I_00002304_00002455_frgp13,impostor,13,right,00002304,00002455,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:43
I_00002304_00002409_frgp13,impostor,13,right,00002304,00002409,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:43
I_00002304_00002327_frgp13,impostor,13,right,00002304,00002327,B,A,A,False,0.308,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:43
G_2405_frgp14,genuine,14,left,00002405,00002405,A,A,A,True,0.39,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:44
G_2339_frgp13,genuine,13,right,00002339,00002339,A,A,A,True,0.391,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:44
I_00002304_00002462_frgp13,impostor,13,right,00002304,00002462,B,A,A,False,0.308,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:44
I_00002304_00002379_frgp13,impostor,13,right,00002304,00002379,B,A,A,False,0.312,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:45
G_2428_frgp14,genuine,14,left,00002428,00002428,A,A,A,True,0.397,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:45
I_00002304_00002351_frgp13,impostor,13,right,00002304,00002351,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:45
I_00002330_00002368_frgp14,impostor,14,left,00002330,00002368,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:46
I_00002304_00002413_frgp13,impostor,13,right,00002304,00002413,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:46
I_00002304_00002362_frgp13,impostor,13,right,00002304,00002362,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:46
I_00002304_00002329_frgp13,impostor,13,right,00002304,00002329,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:47
G_2381_frgp14,genuine,14,left,00002381,00002381,A,A,A,True,0.397,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:47
G_2304_frgp14,genuine,14,left,00002304,00002304,A,A,A,True,0.394,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:47
I_00002304_00002320_frgp13,impostor,13,right,00002304,00002320,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:48
I_00002304_00002396_frgp13,impostor,13,right,00002304,00002396,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:48
G_2327_frgp14,genuine,14,left,00002327,00002327,A,A,A,True,0.394,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:48
G_2371_frgp13,genuine,13,right,00002371,00002371,A,A,A,True,0.397,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:49
G_2349_frgp14,genuine,14,left,00002349,00002349,A,A,A,True,0.409,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:49
G_2317_frgp13,genuine,13,right,00002317,00002317,A,A,A,True,0.395,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:50
G_2329_frgp13,genuine,13,right,00002329,00002329,A,A,A,True,0.392,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:50
I_00002304_00002415_frgp13,impostor,13,right,00002304,00002415,B,A,A,False,0.313,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:50
I_00002330_00002338_frgp14,impostor,14,left,00002330,00002338,B,A,A,False,0.314,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:51
G_2368_frgp14,genuine,14,left,00002368,00002368,A,A,A,True,0.397,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:51
I_00002330_00002381_frgp14,impostor,14,left,00002330,00002381,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:51
I_00002304_00002325_frgp13,impostor,13,right,00002304,00002325,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:52
G_2418_frgp13,genuine,13,right,00002418,00002418,A,A,A,True,0.395,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:52
G_2481_frgp14,genuine,14,left,00002481,00002481,A,A,A,True,0.393,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:52
I_00002304_00002368_frgp13,impostor,13,right,00002304,00002368,B,A,A,False,0.313,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:53
G_2352_frgp13,genuine,13,right,00002352,00002352,A,A,A,True,0.398,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:53
I_00002304_00002370_frgp13,impostor,13,right,00002304,00002370,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:53
I_00002330_00002355_frgp14,impostor,14,left,00002330,00002355,B,A,A,False,0.312,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:54
G_2342_frgp14,genuine,14,left,00002342,00002342,A,A,A,True,0.396,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:54
I_00002330_00002376_frgp14,impostor,14,left,00002330,00002376,B,A,A,False,0.313,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:54
G_2367_frgp14,genuine,14,left,00002367,00002367,A,A,A,True,0.397,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:55
G_2401_frgp13,genuine,13,right,00002401,00002401,A,A,A,True,0.4,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:55
I_00002304_00002357_frgp13,impostor,13,right,00002304,00002357,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:56
I_00002330_00002425_frgp14,impostor,14,left,00002330,00002425,B,A,A,False,0.312,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:56
G_2317_frgp14,genuine,14,left,00002317,00002317,A,A,A,True,0.395,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:56
G_2412_frgp13,genuine,13,right,00002412,00002412,A,A,A,True,0.398,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:57
G_2314_frgp14,genuine,14,left,00002314,00002314,A,A,A,True,0.391,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:57
I_00002304_00002355_frgp13,impostor,13,right,00002304,00002355,B,A,A,False,0.308,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:57
G_2334_frgp13,genuine,13,right,00002334,00002334,A,A,A,True,0.395,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:58
G_2388_frgp13,genuine,13,right,00002388,00002388,A,A,A,True,0.392,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:58
G_2413_frgp14,genuine,14,left,00002413,00002413,A,A,A,True,0.399,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:59
G_2310_frgp13,genuine,13,right,00002310,00002310,A,A,A,True,0.395,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:59
I_00002330_00002319_frgp14,impostor,14,left,00002330,00002319,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:41:59
I_00002330_00002362_frgp14,impostor,14,left,00002330,00002362,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:00
G_2339_frgp14,genuine,14,left,00002339,00002339,A,A,A,True,0.394,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:00
G_2380_frgp13,genuine,13,right,00002380,00002380,A,A,A,True,0.391,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:00
I_00002330_00002388_frgp14,impostor,14,left,00002330,00002388,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:01
G_2383_frgp13,genuine,13,right,00002383,00002383,A,A,A,True,0.394,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:01
G_2376_frgp13,genuine,13,right,00002376,00002376,A,A,A,True,0.403,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:01
G_2337_frgp13,genuine,13,right,00002337,00002337,A,A,A,True,0.393,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:02
I_00002330_00002337_frgp14,impostor,14,left,00002330,00002337,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:02
I_00002330_00002418_frgp14,impostor,14,left,00002330,00002418,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:02
G_2399_frgp14,genuine,14,left,00002399,00002399,A,A,A,True,0.397,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:03
I_00002330_00002317_frgp14,impostor,14,left,00002330,00002317,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:03
G_2364_frgp14,genuine,14,left,00002364,00002364,A,A,A,True,0.392,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:04
G_2348_frgp13,genuine,13,right,00002348,00002348,A,A,A,True,0.392,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:04
I_00002304_00002447_frgp13,impostor,13,right,00002304,00002447,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:04
G_2440_frgp13,genuine,13,right,00002440,00002440,A,A,A,True,0.39,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:05
I_00002304_00002310_frgp13,impostor,13,right,00002304,00002310,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:05
G_2398_frgp13,genuine,13,right,00002398,00002398,A,A,A,True,0.4,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:05
G_2447_frgp13,genuine,13,right,00002447,00002447,A,A,A,True,0.4,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:06
I_00002304_00002317_frgp13,impostor,13,right,00002304,00002317,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:06
G_2398_frgp14,genuine,14,left,00002398,00002398,A,A,A,True,0.396,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:06
G_2338_frgp13,genuine,13,right,00002338,00002338,A,A,A,True,0.399,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:07
G_2364_frgp13,genuine,13,right,00002364,00002364,A,A,A,True,0.391,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:07
I_00002304_00002328_frgp13,impostor,13,right,00002304,00002328,B,A,A,False,0.312,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:08
G_2403_frgp14,genuine,14,left,00002403,00002403,A,A,A,True,0.396,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:08
G_2315_frgp14,genuine,14,left,00002315,00002315,A,A,A,True,0.39,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:08
I_00002330_00002428_frgp14,impostor,14,left,00002330,00002428,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:09
I_00002330_00002424_frgp14,impostor,14,left,00002330,00002424,B,A,A,False,0.316,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:09
I_00002304_00002313_frgp13,impostor,13,right,00002304,00002313,B,A,A,False,0.323,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:09
I_00002381_00002327_frgp13,impostor,13,right,00002381,00002327,B,A,A,False,0.314,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:10
I_00002304_00002334_frgp13,impostor,13,right,00002304,00002334,B,A,A,False,0.313,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:10
I_00002330_00002426_frgp14,impostor,14,left,00002330,00002426,B,A,A,False,0.313,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:10
I_00002304_00002307_frgp13,impostor,13,right,00002304,00002307,B,A,A,False,0.314,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:11
I_00002304_00002319_frgp13,impostor,13,right,00002304,00002319,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:11
G_2406_frgp13,genuine,13,right,00002406,00002406,A,A,A,True,0.405,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:11
I_00002330_00002396_frgp14,impostor,14,left,00002330,00002396,B,A,A,False,0.318,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:12
G_2426_frgp13,genuine,13,right,00002426,00002426,A,A,A,True,0.396,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:12
G_2370_frgp13,genuine,13,right,00002370,00002370,A,A,A,True,0.39,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:12
I_00002304_00002360_frgp13,impostor,13,right,00002304,00002360,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:13
G_2341_frgp13,genuine,13,right,00002341,00002341,A,A,A,True,0.393,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:13
G_2396_frgp13,genuine,13,right,00002396,00002396,A,A,A,True,0.4,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:13
I_00002330_00002379_frgp14,impostor,14,left,00002330,00002379,B,A,A,False,0.313,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:14
I_00002304_00002383_frgp13,impostor,13,right,00002304,00002383,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:14
I_00002330_00002352_frgp14,impostor,14,left,00002330,00002352,B,A,A,False,0.31,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:14
I_00002330_00002395_frgp14,impostor,14,left,00002330,00002395,B,A,A,False,0.312,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:15
G_2332_frgp13,genuine,13,right,00002332,00002332,A,A,A,True,0.39,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:15
I_00002330_00002423_frgp14,impostor,14,left,00002330,00002423,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:15
I_00002330_00002375_frgp14,impostor,14,left,00002330,00002375,B,A,A,False,0.311,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:16
I_00002330_00002440_frgp14,impostor,14,left,00002330,00002440,B,A,A,False,0.309,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:16
I_00002304_00002407_frgp13,impostor,13,right,00002304,00002407,B,A,A,False,0.325,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:16
I_00002330_00002409_frgp14,impostor,14,left,00002330,00002409,B,A,A,False,0.312,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:17
G_2412_frgp14,genuine,14,left,00002412,00002412,A,A,A,True,0.399,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:17
G_2325_frgp13,genuine,13,right,00002325,00002325,A,A,A,True,0.393,Qwen2.5-VL-7B-Instruct,task_description,2026-05-24T17:42:17
