pair_id,label,frgp,which_hand,subject1,subject2,ground_truth,similarity_score,raw_response,latency_s,model,prompting_setting,timestamp
I_00002334_00002396_frgp13,impostor,13,right,00002334,00002396,B,70,70,1.108,claude-opus-4-8,similarity_score,2026-06-20T15:19:50
I_00002328_00002330_frgp13,impostor,13,right,00002328,00002330,B,35,35,1.83,claude-opus-4-8,similarity_score,2026-06-20T15:19:51
I_00002351_00002447_frgp13,impostor,13,right,00002351,00002447,B,50,50,1.185,claude-opus-4-8,similarity_score,2026-06-20T15:19:53
I_00002328_00002349_frgp13,impostor,13,right,00002328,00002349,B,30,30,2.653,claude-opus-4-8,similarity_score,2026-06-20T15:19:55
I_00002327_00002369_frgp13,impostor,13,right,00002327,00002369,B,50,50,1.222,claude-opus-4-8,similarity_score,2026-06-20T15:19:56
I_00002317_00002386_frgp14,impostor,14,left,00002317,00002386,B,50,50,1.807,claude-opus-4-8,similarity_score,2026-06-20T15:19:58
I_00002307_00002337_frgp14,impostor,14,left,00002307,00002337,B,62,62,1.306,claude-opus-4-8,similarity_score,2026-06-20T15:20:00
I_00002330_00002344_frgp14,impostor,14,left,00002330,00002344,B,50,50,1.403,claude-opus-4-8,similarity_score,2026-06-20T15:20:01
I_00002351_00002370_frgp13,impostor,13,right,00002351,00002370,B,50,50,1.124,claude-opus-4-8,similarity_score,2026-06-20T15:20:02
I_00002360_00002368_frgp13,impostor,13,right,00002360,00002368,B,52,52,1.236,claude-opus-4-8,similarity_score,2026-06-20T15:20:03
I_00002388_00002408_frgp14,impostor,14,left,00002388,00002408,B,35,35,31.33,claude-opus-4-8,similarity_score,2026-06-20T15:20:35
I_00002348_00002368_frgp13,impostor,13,right,00002348,00002368,B,33,33,1.27,claude-opus-4-8,similarity_score,2026-06-20T15:20:36
I_00002412_00002423_frgp13,impostor,13,right,00002412,00002423,B,30,30,1.216,claude-opus-4-8,similarity_score,2026-06-20T15:20:37
I_00002355_00002376_frgp13,impostor,13,right,00002355,00002376,B,50,50,4.696,claude-opus-4-8,similarity_score,2026-06-20T15:20:42
I_00002348_00002370_frgp13,impostor,13,right,00002348,00002370,B,30,30,2.058,claude-opus-4-8,similarity_score,2026-06-20T15:20:44
I_00002402_00002405_frgp14,impostor,14,left,00002402,00002405,B,35,35,1.359,claude-opus-4-8,similarity_score,2026-06-20T15:20:45
I_00002328_00002370_frgp13,impostor,13,right,00002328,00002370,B,30,30,1.29,claude-opus-4-8,similarity_score,2026-06-20T15:20:47
I_00002369_00002388_frgp13,impostor,13,right,00002369,00002388,B,35,35,1.282,claude-opus-4-8,similarity_score,2026-06-20T15:20:48
I_00002326_00002357_frgp14,impostor,14,left,00002326,00002357,B,62,62,1.355,claude-opus-4-8,similarity_score,2026-06-20T15:20:49
I_00002337_00002424_frgp14,impostor,14,left,00002337,00002424,B,50,50,1.399,claude-opus-4-8,similarity_score,2026-06-20T15:20:51
I_00002310_00002380_frgp13,impostor,13,right,00002310,00002380,B,50,50,1.203,claude-opus-4-8,similarity_score,2026-06-20T15:20:52
I_00002337_00002481_frgp13,impostor,13,right,00002337,00002481,B,72,72,1.266,claude-opus-4-8,similarity_score,2026-06-20T15:20:53
I_00002358_00002408_frgp14,impostor,14,left,00002358,00002408,B,50,50,3.456,claude-opus-4-8,similarity_score,2026-06-20T15:20:56
I_00002330_00002402_frgp13,impostor,13,right,00002330,00002402,B,50,50,1.294,claude-opus-4-8,similarity_score,2026-06-20T15:20:58
I_00002325_00002381_frgp14,impostor,14,left,00002325,00002381,B,50,50,1.933,claude-opus-4-8,similarity_score,2026-06-20T15:21:00
I_00002306_00002341_frgp13,impostor,13,right,00002306,00002341,B,52,52,1.4,claude-opus-4-8,similarity_score,2026-06-20T15:21:01
I_00002306_00002395_frgp13,impostor,13,right,00002306,00002395,B,50,50,1.318,claude-opus-4-8,similarity_score,2026-06-20T15:21:02
I_00002304_00002368_frgp14,impostor,14,left,00002304,00002368,B,50,50,1.335,claude-opus-4-8,similarity_score,2026-06-20T15:21:04
I_00002424_00002447_frgp13,impostor,13,right,00002424,00002447,B,50,50,1.668,claude-opus-4-8,similarity_score,2026-06-20T15:21:05
I_00002317_00002352_frgp14,impostor,14,left,00002317,00002352,B,72,72,1.516,claude-opus-4-8,similarity_score,2026-06-20T15:21:07
I_00002392_00002423_frgp14,impostor,14,left,00002392,00002423,B,47,47,1.2,claude-opus-4-8,similarity_score,2026-06-20T15:21:08
I_00002306_00002391_frgp13,impostor,13,right,00002306,00002391,B,60,60,1.249,claude-opus-4-8,similarity_score,2026-06-20T15:21:09
I_00002403_00002447_frgp14,impostor,14,left,00002403,00002447,B,32,32,1.108,claude-opus-4-8,similarity_score,2026-06-20T15:21:11
I_00002325_00002367_frgp13,impostor,13,right,00002325,00002367,B,50,50,1.292,claude-opus-4-8,similarity_score,2026-06-20T15:21:12
I_00002368_00002386_frgp13,impostor,13,right,00002368,00002386,B,50,50,1.613,claude-opus-4-8,similarity_score,2026-06-20T15:21:13
I_00002360_00002394_frgp14,impostor,14,left,00002360,00002394,B,35,35,1.3,claude-opus-4-8,similarity_score,2026-06-20T15:21:15
I_00002398_00002401_frgp13,impostor,13,right,00002398,00002401,B,72,72,1.508,claude-opus-4-8,similarity_score,2026-06-20T15:21:16
I_00002342_00002428_frgp13,impostor,13,right,00002342,00002428,B,35,35,1.269,claude-opus-4-8,similarity_score,2026-06-20T15:21:17
G_2328_frgp13,genuine,13,right,00002328,00002328,A,100,100,1.374,claude-opus-4-8,similarity_score,2026-06-20T15:21:19
I_00002357_00002367_frgp14,impostor,14,left,00002357,00002367,B,30,30,1.422,claude-opus-4-8,similarity_score,2026-06-20T15:21:20
I_00002368_00002386_frgp14,impostor,14,left,00002368,00002386,B,50,50,1.314,claude-opus-4-8,similarity_score,2026-06-20T15:21:22
I_00002355_00002407_frgp14,impostor,14,left,00002355,00002407,B,50,50,1.351,claude-opus-4-8,similarity_score,2026-06-20T15:21:23
I_00002373_00002375_frgp14,impostor,14,left,00002373,00002375,B,30,30,1.767,claude-opus-4-8,similarity_score,2026-06-20T15:21:25
I_00002391_00002394_frgp14,impostor,14,left,00002391,00002394,B,32,32,1.272,claude-opus-4-8,similarity_score,2026-06-20T15:21:26
I_00002310_00002360_frgp14,impostor,14,left,00002310,00002360,B,50,50,1.577,claude-opus-4-8,similarity_score,2026-06-20T15:21:28
I_00002338_00002463_frgp13,impostor,13,right,00002338,00002463,B,50,50,1.76,claude-opus-4-8,similarity_score,2026-06-20T15:21:29
G_2440_frgp14,genuine,14,left,00002440,00002440,A,92,92,1.589,claude-opus-4-8,similarity_score,2026-06-20T15:21:31
G_2423_frgp13,genuine,13,right,00002423,00002423,A,95,95,1.616,claude-opus-4-8,similarity_score,2026-06-20T15:21:33
I_00002325_00002359_frgp14,impostor,14,left,00002325,00002359,B,35,35,1.328,claude-opus-4-8,similarity_score,2026-06-20T15:21:34
I_00002340_00002423_frgp13,impostor,13,right,00002340,00002423,B,30,30,1.614,claude-opus-4-8,similarity_score,2026-06-20T15:21:35
G_2399_frgp13,genuine,13,right,00002399,00002399,A,100,100,2.258,claude-opus-4-8,similarity_score,2026-06-20T15:21:38
I_00002338_00002383_frgp13,impostor,13,right,00002338,00002383,B,72,72,8.958,claude-opus-4-8,similarity_score,2026-06-20T15:21:47
I_00002341_00002463_frgp14,impostor,14,left,00002341,00002463,B,50,50,2.247,claude-opus-4-8,similarity_score,2026-06-20T15:21:49
I_00002381_00002401_frgp13,impostor,13,right,00002381,00002401,B,32,32,1.081,claude-opus-4-8,similarity_score,2026-06-20T15:21:50
I_00002348_00002364_frgp13,impostor,13,right,00002348,00002364,B,35,35,1.417,claude-opus-4-8,similarity_score,2026-06-20T15:21:51
I_00002312_00002388_frgp14,impostor,14,left,00002312,00002388,B,78,78,6.78,claude-opus-4-8,similarity_score,2026-06-20T15:21:58
I_00002384_00002462_frgp13,impostor,13,right,00002384,00002462,B,35,35,1.819,claude-opus-4-8,similarity_score,2026-06-20T15:22:00
I_00002328_00002428_frgp13,impostor,13,right,00002328,00002428,B,30,30,1.734,claude-opus-4-8,similarity_score,2026-06-20T15:22:02
I_00002368_00002462_frgp13,impostor,13,right,00002368,00002462,B,32,32,6.871,claude-opus-4-8,similarity_score,2026-06-20T15:22:09
I_00002364_00002418_frgp13,impostor,13,right,00002364,00002418,B,35,35,6.452,claude-opus-4-8,similarity_score,2026-06-20T15:22:15
I_00002321_00002399_frgp13,impostor,13,right,00002321,00002399,B,50,50,6.634,claude-opus-4-8,similarity_score,2026-06-20T15:22:22
I_00002383_00002462_frgp14,impostor,14,left,00002383,00002462,B,32,32,1.511,claude-opus-4-8,similarity_score,2026-06-20T15:22:23
I_00002392_00002462_frgp13,impostor,13,right,00002392,00002462,B,45,45,2.954,claude-opus-4-8,similarity_score,2026-06-20T15:22:26
I_00002372_00002428_frgp14,impostor,14,left,00002372,00002428,B,50,50,2.733,claude-opus-4-8,similarity_score,2026-06-20T15:22:29
I_00002383_00002399_frgp13,impostor,13,right,00002383,00002399,B,35,35,1.288,claude-opus-4-8,similarity_score,2026-06-20T15:22:30
I_00002374_00002386_frgp14,impostor,14,left,00002374,00002386,B,35,35,1.224,claude-opus-4-8,similarity_score,2026-06-20T15:22:31
I_00002339_00002426_frgp14,impostor,14,left,00002339,00002426,B,35,35,1.085,claude-opus-4-8,similarity_score,2026-06-20T15:22:33
I_00002338_00002392_frgp13,impostor,13,right,00002338,00002392,B,50,50,2.499,claude-opus-4-8,similarity_score,2026-06-20T15:22:35
I_00002315_00002326_frgp13,impostor,13,right,00002315,00002326,B,50,50,1.193,claude-opus-4-8,similarity_score,2026-06-20T15:22:36
I_00002326_00002399_frgp14,impostor,14,left,00002326,00002399,B,50,50,1.593,claude-opus-4-8,similarity_score,2026-06-20T15:22:38
I_00002344_00002415_frgp13,impostor,13,right,00002344,00002415,B,72,72,3.637,claude-opus-4-8,similarity_score,2026-06-20T15:22:41
I_00002321_00002415_frgp14,impostor,14,left,00002321,00002415,B,67,67,6.589,claude-opus-4-8,similarity_score,2026-06-20T15:22:48
I_00002355_00002426_frgp14,impostor,14,left,00002355,00002426,B,50,50,1.551,claude-opus-4-8,similarity_score,2026-06-20T15:22:50
I_00002359_00002383_frgp14,impostor,14,left,00002359,00002383,B,50,50,4.14,claude-opus-4-8,similarity_score,2026-06-20T15:22:54
I_00002326_00002348_frgp13,impostor,13,right,00002326,00002348,B,35,35,1.227,claude-opus-4-8,similarity_score,2026-06-20T15:22:55
I_00002313_00002405_frgp14,impostor,14,left,00002313,00002405,B,35,35,1.621,claude-opus-4-8,similarity_score,2026-06-20T15:22:57
I_00002394_00002408_frgp13,impostor,13,right,00002394,00002408,B,50,50,1.485,claude-opus-4-8,similarity_score,2026-06-20T15:22:58
I_00002340_00002367_frgp14,impostor,14,left,00002340,00002367,B,32,32,1.311,claude-opus-4-8,similarity_score,2026-06-20T15:22:59
I_00002314_00002339_frgp13,impostor,13,right,00002314,00002339,B,85,85,1.152,claude-opus-4-8,similarity_score,2026-06-20T15:23:01
I_00002381_00002399_frgp13,impostor,13,right,00002381,00002399,B,35,35,1.746,claude-opus-4-8,similarity_score,2026-06-20T15:23:02
I_00002362_00002392_frgp13,impostor,13,right,00002362,00002392,B,50,50,2.954,claude-opus-4-8,similarity_score,2026-06-20T15:23:05
I_00002362_00002376_frgp14,impostor,14,left,00002362,00002376,B,62,62,1.454,claude-opus-4-8,similarity_score,2026-06-20T15:23:07
I_00002398_00002440_frgp14,impostor,14,left,00002398,00002440,B,50,50,2.353,claude-opus-4-8,similarity_score,2026-06-20T15:23:09
I_00002339_00002408_frgp13,impostor,13,right,00002339,00002408,B,30,30,1.121,claude-opus-4-8,similarity_score,2026-06-20T15:23:10
I_00002353_00002440_frgp13,impostor,13,right,00002353,00002440,B,50,50,1.425,claude-opus-4-8,similarity_score,2026-06-20T15:23:12
I_00002317_00002375_frgp13,impostor,13,right,00002317,00002375,B,52,52,1.302,claude-opus-4-8,similarity_score,2026-06-20T15:23:13
I_00002375_00002392_frgp13,impostor,13,right,00002375,00002392,B,38,38,3.819,claude-opus-4-8,similarity_score,2026-06-20T15:23:17
I_00002424_00002440_frgp14,impostor,14,left,00002424,00002440,B,35,35,1.134,claude-opus-4-8,similarity_score,2026-06-20T15:23:18
I_00002424_00002463_frgp14,impostor,14,left,00002424,00002463,B,50,50,1.292,claude-opus-4-8,similarity_score,2026-06-20T15:23:19
I_00002330_00002405_frgp14,impostor,14,left,00002330,00002405,B,35,35,31.523,claude-opus-4-8,similarity_score,2026-06-20T15:23:51
I_00002344_00002355_frgp14,impostor,14,left,00002344,00002355,B,33,33,1.427,claude-opus-4-8,similarity_score,2026-06-20T15:23:52
I_00002359_00002413_frgp14,impostor,14,left,00002359,00002413,B,25,25,1.15,claude-opus-4-8,similarity_score,2026-06-20T15:23:53
I_00002356_00002408_frgp14,impostor,14,left,00002356,00002408,B,50,50,1.427,claude-opus-4-8,similarity_score,2026-06-20T15:23:55
I_00002304_00002369_frgp13,impostor,13,right,00002304,00002369,B,50,50,2.971,claude-opus-4-8,similarity_score,2026-06-20T15:23:58
I_00002371_00002395_frgp13,impostor,13,right,00002371,00002395,B,50,50,2.463,claude-opus-4-8,similarity_score,2026-06-20T15:24:00
I_00002321_00002384_frgp14,impostor,14,left,00002321,00002384,B,72,72,1.936,claude-opus-4-8,similarity_score,2026-06-20T15:24:02
G_2401_frgp14,genuine,14,left,00002401,00002401,A,100,100,2.006,claude-opus-4-8,similarity_score,2026-06-20T15:24:04
I_00002332_00002392_frgp14,impostor,14,left,00002332,00002392,B,50,50,1.218,claude-opus-4-8,similarity_score,2026-06-20T15:24:05
I_00002304_00002328_frgp14,impostor,14,left,00002304,00002328,B,72,72,1.299,claude-opus-4-8,similarity_score,2026-06-20T15:24:07
I_00002355_00002440_frgp13,impostor,13,right,00002355,00002440,B,32,32,1.219,claude-opus-4-8,similarity_score,2026-06-20T15:24:08
I_00002332_00002395_frgp13,impostor,13,right,00002332,00002395,B,30,30,7.113,claude-opus-4-8,similarity_score,2026-06-20T15:24:15
I_00002327_00002412_frgp13,impostor,13,right,00002327,00002412,B,50,50,1.752,claude-opus-4-8,similarity_score,2026-06-20T15:24:17
I_00002356_00002399_frgp13,impostor,13,right,00002356,00002399,B,46,46,1.327,claude-opus-4-8,similarity_score,2026-06-20T15:24:18
I_00002332_00002356_frgp13,impostor,13,right,00002332,00002356,B,30,30,1.237,claude-opus-4-8,similarity_score,2026-06-20T15:24:19
I_00002330_00002373_frgp13,impostor,13,right,00002330,00002373,B,50,50,1.491,claude-opus-4-8,similarity_score,2026-06-20T15:24:21
G_2353_frgp14,genuine,14,left,00002353,00002353,A,95,95,2.562,claude-opus-4-8,similarity_score,2026-06-20T15:24:23
I_00002321_00002357_frgp13,impostor,13,right,00002321,00002357,B,52,52,1.552,claude-opus-4-8,similarity_score,2026-06-20T15:24:25
I_00002338_00002353_frgp13,impostor,13,right,00002338,00002353,B,62,62,1.304,claude-opus-4-8,similarity_score,2026-06-20T15:24:26
I_00002384_00002392_frgp13,impostor,13,right,00002384,00002392,B,50,50,1.505,claude-opus-4-8,similarity_score,2026-06-20T15:24:28
I_00002364_00002375_frgp13,impostor,13,right,00002364,00002375,B,50,50,1.236,claude-opus-4-8,similarity_score,2026-06-20T15:24:29
I_00002379_00002440_frgp14,impostor,14,left,00002379,00002440,B,50,50,1.229,claude-opus-4-8,similarity_score,2026-06-20T15:24:30
I_00002337_00002339_frgp14,impostor,14,left,00002337,00002339,B,50,50,1.566,claude-opus-4-8,similarity_score,2026-06-20T15:24:32
I_00002334_00002360_frgp14,impostor,14,left,00002334,00002360,B,50,50,1.257,claude-opus-4-8,similarity_score,2026-06-20T15:24:33
I_00002315_00002399_frgp14,impostor,14,left,00002315,00002399,B,50,50,1.763,claude-opus-4-8,similarity_score,2026-06-20T15:24:35
I_00002379_00002401_frgp13,impostor,13,right,00002379,00002401,B,25,25,2.958,claude-opus-4-8,similarity_score,2026-06-20T15:24:38
I_00002372_00002402_frgp14,impostor,14,left,00002372,00002402,B,35,35,1.217,claude-opus-4-8,similarity_score,2026-06-20T15:24:39
I_00002312_00002328_frgp14,impostor,14,left,00002312,00002328,B,45,45,1.509,claude-opus-4-8,similarity_score,2026-06-20T15:24:40
I_00002312_00002359_frgp13,impostor,13,right,00002312,00002359,B,50,50,1.464,claude-opus-4-8,similarity_score,2026-06-20T15:24:42
I_00002396_00002418_frgp13,impostor,13,right,00002396,00002418,B,50,50,2.044,claude-opus-4-8,similarity_score,2026-06-20T15:24:44
I_00002303_00002353_frgp13,impostor,13,right,00002303,00002353,B,35,35,1.441,claude-opus-4-8,similarity_score,2026-06-20T15:24:45
I_00002394_00002463_frgp14,impostor,14,left,00002394,00002463,B,72,72,1.946,claude-opus-4-8,similarity_score,2026-06-20T15:24:47
I_00002314_00002481_frgp13,impostor,13,right,00002314,00002481,B,50,50,1.194,claude-opus-4-8,similarity_score,2026-06-20T15:24:48
I_00002304_00002349_frgp14,impostor,14,left,00002304,00002349,B,30,30,1.611,claude-opus-4-8,similarity_score,2026-06-20T15:24:50
I_00002325_00002327_frgp13,impostor,13,right,00002325,00002327,B,50,50,1.408,claude-opus-4-8,similarity_score,2026-06-20T15:24:51
I_00002344_00002349_frgp13,impostor,13,right,00002344,00002349,B,78,78,1.543,claude-opus-4-8,similarity_score,2026-06-20T15:24:53
I_00002303_00002359_frgp13,impostor,13,right,00002303,00002359,B,50,50,1.409,claude-opus-4-8,similarity_score,2026-06-20T15:24:54
I_00002405_00002423_frgp13,impostor,13,right,00002405,00002423,B,50,50,1.322,claude-opus-4-8,similarity_score,2026-06-20T15:24:56
I_00002304_00002313_frgp14,impostor,14,left,00002304,00002313,B,35,35,5.453,claude-opus-4-8,similarity_score,2026-06-20T15:25:01
I_00002344_00002462_frgp14,impostor,14,left,00002344,00002462,B,35,35,1.129,claude-opus-4-8,similarity_score,2026-06-20T15:25:02
I_00002407_00002447_frgp14,impostor,14,left,00002407,00002447,B,78,78,1.193,claude-opus-4-8,similarity_score,2026-06-20T15:25:03
I_00002303_00002359_frgp14,impostor,14,left,00002303,00002359,B,62,62,1.36,claude-opus-4-8,similarity_score,2026-06-20T15:25:05
I_00002339_00002418_frgp14,impostor,14,left,00002339,00002418,B,35,35,1.44,claude-opus-4-8,similarity_score,2026-06-20T15:25:06
G_2364_frgp13,genuine,13,right,00002364,00002364,A,92,92,1.248,claude-opus-4-8,similarity_score,2026-06-20T15:25:08
I_00002303_00002391_frgp13,impostor,13,right,00002303,00002391,B,50,50,1.583,claude-opus-4-8,similarity_score,2026-06-20T15:25:09
I_00002463_00002481_frgp13,impostor,13,right,00002463,00002481,B,35,35,1.242,claude-opus-4-8,similarity_score,2026-06-20T15:25:10
I_00002406_00002462_frgp14,impostor,14,left,00002406,00002462,B,50,50,1.429,claude-opus-4-8,similarity_score,2026-06-20T15:25:12
I_00002356_00002362_frgp14,impostor,14,left,00002356,00002362,B,50,50,1.331,claude-opus-4-8,similarity_score,2026-06-20T15:25:13
I_00002364_00002388_frgp14,impostor,14,left,00002364,00002388,B,50,50,1.168,claude-opus-4-8,similarity_score,2026-06-20T15:25:14
I_00002304_00002447_frgp14,impostor,14,left,00002304,00002447,B,55,55,2.04,claude-opus-4-8,similarity_score,2026-06-20T15:25:16
I_00002376_00002418_frgp13,impostor,13,right,00002376,00002418,B,92,92,1.073,claude-opus-4-8,similarity_score,2026-06-20T15:25:17
I_00002356_00002424_frgp13,impostor,13,right,00002356,00002424,B,50,50,1.183,claude-opus-4-8,similarity_score,2026-06-20T15:25:19
I_00002332_00002373_frgp13,impostor,13,right,00002332,00002373,B,72,72,2.159,claude-opus-4-8,similarity_score,2026-06-20T15:25:21
I_00002326_00002423_frgp13,impostor,13,right,00002326,00002423,B,30,30,1.506,claude-opus-4-8,similarity_score,2026-06-20T15:25:22
I_00002325_00002415_frgp14,impostor,14,left,00002325,00002415,B,35,35,1.475,claude-opus-4-8,similarity_score,2026-06-20T15:25:24
I_00002342_00002364_frgp14,impostor,14,left,00002342,00002364,B,50,50,1.327,claude-opus-4-8,similarity_score,2026-06-20T15:25:25
I_00002325_00002337_frgp14,impostor,14,left,00002325,00002337,B,50,50,1.171,claude-opus-4-8,similarity_score,2026-06-20T15:25:26
I_00002392_00002447_frgp14,impostor,14,left,00002392,00002447,B,22,22,1.413,claude-opus-4-8,similarity_score,2026-06-20T15:25:28
I_00002326_00002376_frgp14,impostor,14,left,00002326,00002376,B,32,32,1.316,claude-opus-4-8,similarity_score,2026-06-20T15:25:29
I_00002334_00002403_frgp14,impostor,14,left,00002334,00002403,B,30,30,1.217,claude-opus-4-8,similarity_score,2026-06-20T15:25:30
I_00002312_00002352_frgp14,impostor,14,left,00002312,00002352,B,35,35,1.444,claude-opus-4-8,similarity_score,2026-06-20T15:25:32
I_00002355_00002405_frgp14,impostor,14,left,00002355,00002405,B,30,30,1.741,claude-opus-4-8,similarity_score,2026-06-20T15:25:33
I_00002358_00002455_frgp14,impostor,14,left,00002358,00002455,B,70,70,1.344,claude-opus-4-8,similarity_score,2026-06-20T15:25:35
I_00002332_00002402_frgp14,impostor,14,left,00002332,00002402,B,72,72,1.433,claude-opus-4-8,similarity_score,2026-06-20T15:25:36
I_00002362_00002388_frgp13,impostor,13,right,00002362,00002388,B,50,50,1.07,claude-opus-4-8,similarity_score,2026-06-20T15:25:37
I_00002369_00002388_frgp14,impostor,14,left,00002369,00002388,B,50,50,2.022,claude-opus-4-8,similarity_score,2026-06-20T15:25:39
I_00002373_00002413_frgp14,impostor,14,left,00002373,00002413,B,35,35,1.417,claude-opus-4-8,similarity_score,2026-06-20T15:25:41
I_00002376_00002402_frgp13,impostor,13,right,00002376,00002402,B,50,50,1.221,claude-opus-4-8,similarity_score,2026-06-20T15:25:42
I_00002395_00002424_frgp14,impostor,14,left,00002395,00002424,B,78,78,1.262,claude-opus-4-8,similarity_score,2026-06-20T15:25:43
I_00002392_00002455_frgp13,impostor,13,right,00002392,00002455,B,85,85,1.426,claude-opus-4-8,similarity_score,2026-06-20T15:25:45
I_00002339_00002399_frgp14,impostor,14,left,00002339,00002399,B,35,35,1.074,claude-opus-4-8,similarity_score,2026-06-20T15:25:46
I_00002327_00002423_frgp13,impostor,13,right,00002327,00002423,B,35,35,1.707,claude-opus-4-8,similarity_score,2026-06-20T15:25:47
I_00002326_00002398_frgp14,impostor,14,left,00002326,00002398,B,35,35,1.362,claude-opus-4-8,similarity_score,2026-06-20T15:25:49
I_00002344_00002425_frgp13,impostor,13,right,00002344,00002425,B,72,72,1.328,claude-opus-4-8,similarity_score,2026-06-20T15:25:50
I_00002360_00002424_frgp14,impostor,14,left,00002360,00002424,B,50,50,1.434,claude-opus-4-8,similarity_score,2026-06-20T15:25:51
I_00002341_00002374_frgp14,impostor,14,left,00002341,00002374,B,50,50,1.163,claude-opus-4-8,similarity_score,2026-06-20T15:25:53
I_00002355_00002462_frgp14,impostor,14,left,00002355,00002462,B,50,50,1.177,claude-opus-4-8,similarity_score,2026-06-20T15:25:54
I_00002307_00002373_frgp14,impostor,14,left,00002307,00002373,B,50,50,1.206,claude-opus-4-8,similarity_score,2026-06-20T15:25:55
I_00002352_00002371_frgp13,impostor,13,right,00002352,00002371,B,30,30,1.212,claude-opus-4-8,similarity_score,2026-06-20T15:25:56
I_00002359_00002380_frgp13,impostor,13,right,00002359,00002380,B,50,50,1.202,claude-opus-4-8,similarity_score,2026-06-20T15:25:57
I_00002341_00002455_frgp13,impostor,13,right,00002341,00002455,B,50,50,1.077,claude-opus-4-8,similarity_score,2026-06-20T15:25:59
I_00002338_00002424_frgp14,impostor,14,left,00002338,00002424,B,50,50,1.76,claude-opus-4-8,similarity_score,2026-06-20T15:26:00
I_00002327_00002388_frgp14,impostor,14,left,00002327,00002388,B,50,50,1.208,claude-opus-4-8,similarity_score,2026-06-20T15:26:01
I_00002368_00002425_frgp13,impostor,13,right,00002368,00002425,B,60,60,1.7,claude-opus-4-8,similarity_score,2026-06-20T15:26:03
I_00002328_00002386_frgp13,impostor,13,right,00002328,00002386,B,35,35,1.542,claude-opus-4-8,similarity_score,2026-06-20T15:26:05
I_00002304_00002481_frgp14,impostor,14,left,00002304,00002481,B,72,72,1.166,claude-opus-4-8,similarity_score,2026-06-20T15:26:06
I_00002344_00002406_frgp13,impostor,13,right,00002344,00002406,B,50,50,2.133,claude-opus-4-8,similarity_score,2026-06-20T15:26:08
I_00002329_00002413_frgp14,impostor,14,left,00002329,00002413,B,35,35,1.469,claude-opus-4-8,similarity_score,2026-06-20T15:26:09
I_00002353_00002367_frgp14,impostor,14,left,00002353,00002367,B,50,50,1.971,claude-opus-4-8,similarity_score,2026-06-20T15:26:11
I_00002394_00002418_frgp14,impostor,14,left,00002394,00002418,B,72,72,5.372,claude-opus-4-8,similarity_score,2026-06-20T15:26:17
I_00002352_00002462_frgp14,impostor,14,left,00002352,00002462,B,64,64,1.148,claude-opus-4-8,similarity_score,2026-06-20T15:26:18
I_00002320_00002329_frgp14,impostor,14,left,00002320,00002329,B,30,30,1.258,claude-opus-4-8,similarity_score,2026-06-20T15:26:19
I_00002351_00002394_frgp14,impostor,14,left,00002351,00002394,B,50,50,1.185,claude-opus-4-8,similarity_score,2026-06-20T15:26:20
I_00002310_00002399_frgp13,impostor,13,right,00002310,00002399,B,35,35,1.42,claude-opus-4-8,similarity_score,2026-06-20T15:26:22
I_00002321_00002340_frgp14,impostor,14,left,00002321,00002340,B,72,72,1.419,claude-opus-4-8,similarity_score,2026-06-20T15:26:23
I_00002312_00002405_frgp14,impostor,14,left,00002312,00002405,B,35,35,1.42,claude-opus-4-8,similarity_score,2026-06-20T15:26:25
I_00002340_00002399_frgp14,impostor,14,left,00002340,00002399,B,35,35,1.246,claude-opus-4-8,similarity_score,2026-06-20T15:26:26
I_00002367_00002381_frgp14,impostor,14,left,00002367,00002381,B,62,62,1.721,claude-opus-4-8,similarity_score,2026-06-20T15:26:28
I_00002307_00002359_frgp13,impostor,13,right,00002307,00002359,B,40,40,1.494,claude-opus-4-8,similarity_score,2026-06-20T15:26:29
I_00002330_00002334_frgp13,impostor,13,right,00002330,00002334,B,32,32,1.111,claude-opus-4-8,similarity_score,2026-06-20T15:26:30
I_00002315_00002349_frgp13,impostor,13,right,00002315,00002349,B,50,50,1.858,claude-opus-4-8,similarity_score,2026-06-20T15:26:32
I_00002370_00002412_frgp14,impostor,14,left,00002370,00002412,B,50,50,1.201,claude-opus-4-8,similarity_score,2026-06-20T15:26:33
I_00002352_00002413_frgp14,impostor,14,left,00002352,00002413,B,50,50,1.309,claude-opus-4-8,similarity_score,2026-06-20T15:26:35
I_00002391_00002428_frgp14,impostor,14,left,00002391,00002428,B,50,50,1.532,claude-opus-4-8,similarity_score,2026-06-20T15:26:36
I_00002334_00002358_frgp14,impostor,14,left,00002334,00002358,B,80,80,1.669,claude-opus-4-8,similarity_score,2026-06-20T15:26:38
I_00002339_00002394_frgp14,impostor,14,left,00002339,00002394,B,25,25,1.308,claude-opus-4-8,similarity_score,2026-06-20T15:26:39
I_00002317_00002332_frgp14,impostor,14,left,00002317,00002332,B,30,30,6.279,claude-opus-4-8,similarity_score,2026-06-20T15:26:45
I_00002341_00002383_frgp14,impostor,14,left,00002341,00002383,B,50,50,1.388,claude-opus-4-8,similarity_score,2026-06-20T15:26:47
I_00002362_00002372_frgp14,impostor,14,left,00002362,00002372,B,50,50,1.576,claude-opus-4-8,similarity_score,2026-06-20T15:26:48
I_00002319_00002330_frgp13,impostor,13,right,00002319,00002330,B,30,30,1.2,claude-opus-4-8,similarity_score,2026-06-20T15:26:50
